TKUFA2,Textbox59,Textbox66,Textbox67
 סיכום פעילות גמל לחודש 04/2001,        (במיליוני ש''ח),קופת גמל היא מכשיר חיסכון לטווח בינוני וארוך ומומלץ מאד לבחון את ביצועי הקופה לאורך זמן ולא לאורך חודשים בודדים,הנתונים המוצגים באתר דווחו על ידי הגופים המדווחים ובאחריותם

Textbox65,Textbox77,Textbox78,Textbox83,Textbox84,Textbox103,Textbox85,Textbox86,Textbox87,Textbox88,Textbox89,Textbox90,SHM2,ID2,Textbox105,Textbox92,Textbox93,Textbox94,Textbox104,Textbox106,Textbox107,Textbox108,Textbox98,Textbox99
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-176.7,"10,066.9",0.70%,0.61%,- - -,- - -,- - -,1.00%,3.10%,," *** הראל אג""ח עד 25% מניות ",101,,-676.4,"160,523.7",0.59%,0.45%,,,,0.51%,2.54%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-12.2,"1,159.0",- - -,- - -,- - -,- - -,- - -,-0.03%,2.62%,לא פעיל, *** אקסלנס גמל פלטינום,102,,-676.4,"160,523.7",0.59%,0.45%,,,,0.51%,2.54%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-25.3,"3,692.5",0.70%,0.61%,- - -,- - -,- - -,0.04%,2.16%,, *** מיטב דש גמל לבני  50-60,103,,-676.4,"160,523.7",0.59%,0.45%,,,,0.51%,2.54%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-54.0,"2,511.1",- - -,- - -,- - -,- - -,- - -,1.16%,3.19%,לא פעיל,פסגות צור,104,,-676.4,"160,523.7",0.59%,0.45%,,,,0.51%,2.54%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-6.6,148.6,- - -,- - -,- - -,- - -,- - -,-1.21%,2.80%,לא פעיל,ישיר המלאכה,105,,-676.4,"160,523.7",0.59%,0.45%,,,,0.51%,2.54%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-126.6,"15,473.2",- - -,- - -,- - -,- - -,- - -,-0.31%,2.74%,לא פעיל, *** פסגות גדיש כללי,106,,-676.4,"160,523.7",0.59%,0.45%,,,,0.51%,2.54%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-14.6,537.6,0.58%,0.00%,- - -,- - -,- - -,-0.47%,1.49%,," *** הלמן-אלדובי בר-יציב אג""ח עד 25% במניות",107,,-676.4,"160,523.7",0.59%,0.45%,,,,0.51%,2.54%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,0.3,217.7,- - -,- - -,- - -,- - -,- - -,- - -,- - -,לא פעיל,** נדבכים,108,,-676.4,"160,523.7",0.59%,0.45%,,,,0.51%,2.54%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-0.9,5.2,- - -,- - -,- - -,- - -,- - -,-3.26%,3.99%,לא פעיל, *** להיט מניות,109,,-676.4,"160,523.7",0.59%,0.45%,,,,0.51%,2.54%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-0.2,47.9,- - -,- - -,- - -,- - -,- - -,0.08%,2.53%,לא פעיל,** ויתקין,110,,-676.4,"160,523.7",0.59%,0.45%,,,,0.51%,2.54%
