TKUFA2,Textbox59,Textbox66,Textbox67
 סיכום פעילות גמל לחודש 02/2005,        (במיליוני ש''ח),קופת גמל היא מכשיר חיסכון לטווח בינוני וארוך ומומלץ מאד לבחון את ביצועי הקופה לאורך זמן ולא לאורך חודשים בודדים,הנתונים המוצגים באתר דווחו על ידי הגופים המדווחים ובאחריותם

Textbox65,Textbox77,Textbox78,Textbox83,Textbox84,Textbox103,Textbox85,Textbox86,Textbox87,Textbox88,Textbox89,Textbox90,SHM2,ID2,Textbox105,Textbox92,Textbox93,Textbox94,Textbox104,Textbox106,Textbox107,Textbox108,Textbox98,Textbox99
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-55.1,"11,574.4",0.70%,0.61%,- - -,- - -,- - -,3.11%,1.27%,," *** הראל אג""ח עד 25% מניות ",101,,-61.2,"213,936.4",0.59%,0.45%,,,,2.71%,1.10%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,16.3,"1,624.9",- - -,- - -,- - -,- - -,- - -,2.61%,0.94%,לא פעיל, *** אקסלנס גמל פלטינום,102,,-61.2,"213,936.4",0.59%,0.45%,,,,2.71%,1.10%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-17.6,"4,384.2",0.70%,0.61%,- - -,- - -,- - -,2.49%,1.04%,, *** מיטב דש גמל לבני  50-60,103,,-61.2,"213,936.4",0.59%,0.45%,,,,2.71%,1.10%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-19.0,"2,512.5",- - -,- - -,- - -,- - -,- - -,3.06%,1.27%,לא פעיל,פסגות צור,104,,-61.2,"213,936.4",0.59%,0.45%,,,,2.71%,1.10%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-0.9,126.0,- - -,- - -,- - -,- - -,- - -,2.64%,1.05%,לא פעיל,ישיר המלאכה,105,,-61.2,"213,936.4",0.59%,0.45%,,,,2.71%,1.10%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-40.5,"18,576.7",- - -,- - -,- - -,- - -,- - -,2.82%,1.20%,לא פעיל, *** פסגות גדיש כללי,106,,-61.2,"213,936.4",0.59%,0.45%,,,,2.71%,1.10%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-1.6,464.3,0.58%,0.00%,- - -,- - -,- - -,1.87%,0.50%,," *** הלמן-אלדובי בר-יציב אג""ח עד 25% במניות",107,,-61.2,"213,936.4",0.59%,0.45%,,,,2.71%,1.10%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,0.0,0.0,- - -,- - -,- - -,- - -,- - -,- - -,- - -,לא פעיל,** נדבכים,108,,-61.2,"213,936.4",0.59%,0.45%,,,,2.71%,1.10%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,1.0,23.2,- - -,- - -,- - -,- - -,- - -,9.53%,4.61%,לא פעיל, *** להיט מניות,109,,-61.2,"213,936.4",0.59%,0.45%,,,,2.71%,1.10%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,0.0,56.5,- - -,- - -,- - -,- - -,- - -,2.66%,1.08%,לא פעיל,** ויתקין,110,,-61.2,"213,936.4",0.59%,0.45%,,,,2.71%,1.10%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-12.9,"1,009.0",- - -,- - -,- - -,- - -,- - -,2.80%,1.20%,לא פעיל, *** מיטב מירון,111,,-61.2,"213,936.4",0.59%,0.45%,,,,2.71%,1.10%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-2.5,177.0,- - -,- - -,- - -,- - -,- - -,3.08%,1.28%,לא פעיל,הראל רימון,112,,-61.2,"213,936.4",0.59%,0.45%,,,,2.71%,1.10%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-3.8,"2,785.8",- - -,- - -,- - -,- - -,- - -,2.86%,1.23%,לא פעיל, *** פסגות קרן אור,113,,-61.2,"213,936.4",0.59%,0.45%,,,,2.71%,1.10%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-0.2,21.9,- - -,- - -,- - -,- - -,- - -,1.45%,0.54%,לא פעיל,אי.בי.אי שחר,114,,-61.2,"213,936.4",0.59%,0.45%,,,,2.71%,1.10%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-2.4,685.8,- - -,- - -,- - -,- - -,- - -,2.63%,1.12%,לא פעיל, *** ** הגומל מסלול כללי,115,,-61.2,"213,936.4",0.59%,0.45%,,,,2.71%,1.10%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,0.0,2.5,- - -,- - -,- - -,- - -,- - -,5.28%,2.33%,לא פעיל,** סוכני הבטוח,116,,-61.2,"213,936.4",0.59%,0.45%,,,,2.71%,1.10%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,0.4,14.8,0.58%,0.04%,- - -,- - -,- - -,1.57%,0.59%,," *** כלל תמר אג""ח ",117,,-61.2,"213,936.4",0.59%,0.45%,,,,2.71%,1.10%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,4.8,64.3,0.51%,- - -,- - -,- - -,- - -,4.98%,1.79%,,אנליסט קופה מרכזית לפיצויים מסלול כללי,118,,-61.2,"213,936.4",0.59%,0.45%,,,,2.71%,1.10%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-6.1,646.9,0.73%,0.32%,- - -,- - -,- - -,2.06%,0.92%,,מנורה מבטחים יותר מסלול ד,119,,-61.2,"213,936.4",0.59%,0.45%,,,,2.71%,1.10%
