TKUFA2,Textbox59,Textbox66,Textbox67
 סיכום פעילות גמל לחודש 05/2002,        (במיליוני ש''ח),קופת גמל היא מכשיר חיסכון לטווח בינוני וארוך ומומלץ מאד לבחון את ביצועי הקופה לאורך זמן ולא לאורך חודשים בודדים,הנתונים המוצגים באתר דווחו על ידי הגופים המדווחים ובאחריותם

Textbox65,Textbox77,Textbox78,Textbox83,Textbox84,Textbox103,Textbox85,Textbox86,Textbox87,Textbox88,Textbox89,Textbox90,SHM2,ID2,Textbox105,Textbox92,Textbox93,Textbox94,Textbox104,Textbox106,Textbox107,Textbox108,Textbox98,Textbox99
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-9.9,"10,055.1",0.70%,0.61%,- - -,- - -,- - -,-1.32%,1.31%,," *** הראל אג""ח עד 25% מניות ",101,,-581.7,"168,718.1",0.59%,0.45%,,,,-0.42%,1.36%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-2.1,"1,225.5",- - -,- - -,- - -,- - -,- - -,-0.65%,1.40%,לא פעיל, *** אקסלנס גמל פלטינום,102,,-581.7,"168,718.1",0.59%,0.45%,,,,-0.42%,1.36%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-1.9,"3,830.1",0.70%,0.61%,- - -,- - -,- - -,0.61%,1.45%,, *** מיטב דש גמל לבני  50-60,103,,-581.7,"168,718.1",0.59%,0.45%,,,,-0.42%,1.36%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-8.9,"2,403.3",- - -,- - -,- - -,- - -,- - -,-2.15%,1.25%,לא פעיל,פסגות צור,104,,-581.7,"168,718.1",0.59%,0.45%,,,,-0.42%,1.36%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-0.4,136.4,- - -,- - -,- - -,- - -,- - -,-2.09%,1.30%,לא פעיל,ישיר המלאכה,105,,-581.7,"168,718.1",0.59%,0.45%,,,,-0.42%,1.36%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-12.7,"15,505.6",- - -,- - -,- - -,- - -,- - -,-0.54%,1.42%,לא פעיל, *** פסגות גדיש כללי,106,,-581.7,"168,718.1",0.59%,0.45%,,,,-0.42%,1.36%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-3.6,486.1,0.58%,0.00%,- - -,- - -,- - -,-0.89%,1.51%,," *** הלמן-אלדובי בר-יציב אג""ח עד 25% במניות",107,,-581.7,"168,718.1",0.59%,0.45%,,,,-0.42%,1.36%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-5.6,200.1,- - -,- - -,- - -,- - -,- - -,0.77%,1.37%,לא פעיל,** נדבכים,108,,-581.7,"168,718.1",0.59%,0.45%,,,,-0.42%,1.36%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,0.3,6.2,- - -,- - -,- - -,- - -,- - -,-4.93%,1.57%,לא פעיל, *** להיט מניות,109,,-581.7,"168,718.1",0.59%,0.45%,,,,-0.42%,1.36%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-0.4,50.3,- - -,- - -,- - -,- - -,- - -,-0.20%,1.12%,לא פעיל,** ויתקין,110,,-581.7,"168,718.1",0.59%,0.45%,,,,-0.42%,1.36%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-1.2,930.9,- - -,- - -,- - -,- - -,- - -,-1.89%,1.35%,לא פעיל, *** מיטב מירון,111,,-581.7,"168,718.1",0.59%,0.45%,,,,-0.42%,1.36%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-0.5,147.9,- - -,- - -,- - -,- - -,- - -,-2.08%,1.24%,לא פעיל,הראל רימון,112,,-581.7,"168,718.1",0.59%,0.45%,,,,-0.42%,1.36%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-4.5,"2,414.6",- - -,- - -,- - -,- - -,- - -,-0.50%,1.46%,לא פעיל, *** פסגות קרן אור,113,,-581.7,"168,718.1",0.59%,0.45%,,,,-0.42%,1.36%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,0.0,24.2,- - -,- - -,- - -,- - -,- - -,0.99%,1.25%,לא פעיל,אי.בי.אי שחר,114,,-581.7,"168,718.1",0.59%,0.45%,,,,-0.42%,1.36%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,0.0,532.1,- - -,- - -,- - -,- - -,- - -,-0.78%,1.33%,לא פעיל, *** ** הגומל מסלול כללי,115,,-581.7,"168,718.1",0.59%,0.45%,,,,-0.42%,1.36%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,0.0,2.7,- - -,- - -,- - -,- - -,- - -,-0.19%,1.49%,לא פעיל,** סוכני הבטוח,116,,-581.7,"168,718.1",0.59%,0.45%,,,,-0.42%,1.36%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,0.3,7.3,0.58%,0.04%,- - -,- - -,- - -,1.84%,1.21%,," *** כלל תמר אג""ח ",117,,-581.7,"168,718.1",0.59%,0.45%,,,,-0.42%,1.36%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,1.2,9.1,0.51%,- - -,- - -,- - -,- - -,0.59%,0.94%,,אנליסט קופה מרכזית לפיצויים מסלול כללי,118,,-581.7,"168,718.1",0.59%,0.45%,,,,-0.42%,1.36%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,3.8,546.7,0.73%,0.32%,- - -,- - -,- - -,0.30%,1.51%,,מנורה מבטחים יותר מסלול ד,119,,-581.7,"168,718.1",0.59%,0.45%,,,,-0.42%,1.36%
