TKUFA2,Textbox59,Textbox66,Textbox67
 סיכום פעילות גמל לחודש 04/2003,        (במיליוני ש''ח),קופת גמל היא מכשיר חיסכון לטווח בינוני וארוך ומומלץ מאד לבחון את ביצועי הקופה לאורך זמן ולא לאורך חודשים בודדים,הנתונים המוצגים באתר דווחו על ידי הגופים המדווחים ובאחריותם

Textbox65,Textbox77,Textbox78,Textbox83,Textbox84,Textbox103,Textbox85,Textbox86,Textbox87,Textbox88,Textbox89,Textbox90,SHM2,ID2,Textbox105,Textbox92,Textbox93,Textbox94,Textbox104,Textbox106,Textbox107,Textbox108,Textbox98,Textbox99
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-107.3,"9,457.9",0.70%,0.61%,- - -,- - -,- - -,6.00%,3.46%,," *** הראל אג""ח עד 25% מניות ",101,,-775.3,"172,013.1",0.59%,0.45%,,,,5.52%,2.90%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-11.0,"1,238.3",- - -,- - -,- - -,- - -,- - -,6.04%,3.21%,לא פעיל, *** אקסלנס גמל פלטינום,102,,-775.3,"172,013.1",0.59%,0.45%,,,,5.52%,2.90%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-23.4,"3,837.5",0.70%,0.61%,- - -,- - -,- - -,5.40%,2.88%,, *** מיטב דש גמל לבני  50-60,103,,-775.3,"172,013.1",0.59%,0.45%,,,,5.52%,2.90%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-29.9,"2,228.6",- - -,- - -,- - -,- - -,- - -,6.23%,3.69%,לא פעיל,פסגות צור,104,,-775.3,"172,013.1",0.59%,0.45%,,,,5.52%,2.90%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-1.3,122.2,- - -,- - -,- - -,- - -,- - -,5.49%,3.14%,לא פעיל,ישיר המלאכה,105,,-775.3,"172,013.1",0.59%,0.45%,,,,5.52%,2.90%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-99.1,"15,201.8",- - -,- - -,- - -,- - -,- - -,5.59%,3.32%,לא פעיל, *** פסגות גדיש כללי,106,,-775.3,"172,013.1",0.59%,0.45%,,,,5.52%,2.90%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-6.2,398.1,0.58%,0.00%,- - -,- - -,- - -,5.07%,2.58%,," *** הלמן-אלדובי בר-יציב אג""ח עד 25% במניות",107,,-775.3,"172,013.1",0.59%,0.45%,,,,5.52%,2.90%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-2.1,189.7,- - -,- - -,- - -,- - -,- - -,4.69%,2.13%,לא פעיל,** נדבכים,108,,-775.3,"172,013.1",0.59%,0.45%,,,,5.52%,2.90%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,0.0,5.7,- - -,- - -,- - -,- - -,- - -,13.21%,8.70%,לא פעיל, *** להיט מניות,109,,-775.3,"172,013.1",0.59%,0.45%,,,,5.52%,2.90%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-0.8,49.5,- - -,- - -,- - -,- - -,- - -,4.23%,2.49%,לא פעיל,** ויתקין,110,,-775.3,"172,013.1",0.59%,0.45%,,,,5.52%,2.90%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-17.6,865.7,- - -,- - -,- - -,- - -,- - -,5.54%,3.10%,לא פעיל, *** מיטב מירון,111,,-775.3,"172,013.1",0.59%,0.45%,,,,5.52%,2.90%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-2.5,144.6,- - -,- - -,- - -,- - -,- - -,6.64%,3.90%,לא פעיל,הראל רימון,112,,-775.3,"172,013.1",0.59%,0.45%,,,,5.52%,2.90%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-7.1,"2,393.4",- - -,- - -,- - -,- - -,- - -,5.57%,3.18%,לא פעיל, *** פסגות קרן אור,113,,-775.3,"172,013.1",0.59%,0.45%,,,,5.52%,2.90%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-0.4,21.0,- - -,- - -,- - -,- - -,- - -,5.02%,2.34%,לא פעיל,אי.בי.אי שחר,114,,-775.3,"172,013.1",0.59%,0.45%,,,,5.52%,2.90%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,0.2,553.0,- - -,- - -,- - -,- - -,- - -,5.99%,3.25%,לא פעיל, *** ** הגומל מסלול כללי,115,,-775.3,"172,013.1",0.59%,0.45%,,,,5.52%,2.90%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,0.0,2.5,- - -,- - -,- - -,- - -,- - -,6.48%,3.41%,לא פעיל,** סוכני הבטוח,116,,-775.3,"172,013.1",0.59%,0.45%,,,,5.52%,2.90%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-0.1,8.0,0.58%,0.04%,- - -,- - -,- - -,4.06%,1.07%,," *** כלל תמר אג""ח ",117,,-775.3,"172,013.1",0.59%,0.45%,,,,5.52%,2.90%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,0.0,11.7,0.51%,- - -,- - -,- - -,- - -,8.12%,3.73%,,אנליסט קופה מרכזית לפיצויים מסלול כללי,118,,-775.3,"172,013.1",0.59%,0.45%,,,,5.52%,2.90%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-1.8,537.9,0.73%,0.32%,- - -,- - -,- - -,4.87%,2.66%,,מנורה מבטחים יותר מסלול ד,119,,-775.3,"172,013.1",0.59%,0.45%,,,,5.52%,2.90%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,0.0,56.2,0.45%,- - -,- - -,- - -,- - -,- - -,- - -,,מיטב דש ביטחון מבטיח תשואה 4.5%,120,,-775.3,"172,013.1",0.59%,0.45%,,,,5.52%,2.90%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-0.4,25.7,- - -,- - -,- - -,- - -,- - -,5.28%,3.12%,לא פעיל,ישיר תוחלת,121,,-775.3,"172,013.1",0.59%,0.45%,,,,5.52%,2.90%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-0.9,83.5,- - -,- - -,- - -,- - -,- - -,5.02%,2.71%,לא פעיל,מנורה גמל פלס,122,,-775.3,"172,013.1",0.59%,0.45%,,,,5.52%,2.90%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-1.0,96.9,- - -,- - -,- - -,- - -,- - -,7.71%,5.12%,לא פעיל, *** אקסלנס גמולה,123,,-775.3,"172,013.1",0.59%,0.45%,,,,5.52%,2.90%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-1.5,428.1,0.54%,0.08%,- - -,- - -,- - -,4.37%,1.04%,, *** כלל תמר מדד,124,,-775.3,"172,013.1",0.59%,0.45%,,,,5.52%,2.90%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,3.1,81.6,- - -,- - -,- - -,- - -,- - -,5.06%,1.79%,לא פעיל, *** אשכולות כללי,125,,-775.3,"172,013.1",0.59%,0.45%,,,,5.52%,2.90%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,0.2,56.1,- - -,- - -,- - -,- - -,- - -,-3.42%,-3.04%,לא פעיל," *** כלל תמר מט""ח",126,,-775.3,"172,013.1",0.59%,0.45%,,,,5.52%,2.90%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,1.3,31.7,0.61%,0.05%,- - -,- - -,- - -,10.32%,6.95%,, *** כלל תמר מניות,127,,-775.3,"172,013.1",0.59%,0.45%,,,,5.52%,2.90%
