TKUFA2,Textbox59,Textbox66,Textbox67
 סיכום פעילות גמל לחודש 05/2008,        (במיליוני ש''ח),קופת גמל היא מכשיר חיסכון לטווח בינוני וארוך ומומלץ מאד לבחון את ביצועי הקופה לאורך זמן ולא לאורך חודשים בודדים,הנתונים המוצגים באתר דווחו על ידי הגופים המדווחים ובאחריותם

Textbox65,Textbox77,Textbox78,Textbox83,Textbox84,Textbox103,Textbox85,Textbox86,Textbox87,Textbox88,Textbox89,Textbox90,SHM2,ID2,Textbox105,Textbox92,Textbox93,Textbox94,Textbox104,Textbox106,Textbox107,Textbox108,Textbox98,Textbox99
"שיעור דמי ניהול
ממוצע לשנת
2017",77.3%,-50.1,"12,407.7",0.70%,0.61%,0.61,0.20,-0.36%,-1.22%,1.19%,," *** הראל אג""ח עד 25% מניות ",101,80.9%,-284.6,"272,244.7",0.59%,0.45%,,,-0.21%,-1.34%,1.30%
"שיעור דמי ניהול
ממוצע לשנת
2017",76.8%,-12.4,"1,912.2",- - -,- - -,0.53,-0.25,0.00%,-3.20%,0.58%,לא פעיל, *** אקסלנס גמל פלטינום,102,80.9%,-284.6,"272,244.7",0.59%,0.45%,,,-0.21%,-1.34%,1.30%
"שיעור דמי ניהול
ממוצע לשנת
2017",81.4%,-44.9,"4,330.9",0.70%,0.61%,0.64,0.36,-0.48%,-0.34%,1.31%,, *** מיטב דש גמל לבני  50-60,103,80.9%,-284.6,"272,244.7",0.59%,0.45%,,,-0.21%,-1.34%,1.30%
"שיעור דמי ניהול
ממוצע לשנת
2017",75.6%,-25.8,"2,339.7",- - -,- - -,0.34,-0.93,-1.44%,-3.64%,1.71%,לא פעיל,פסגות צור,104,80.9%,-284.6,"272,244.7",0.59%,0.45%,,,-0.21%,-1.34%,1.30%
"שיעור דמי ניהול
ממוצע לשנת
2017",79.5%,0.1,109.7,- - -,- - -,0.62,0.70,-0.36%,-1.63%,1.37%,לא פעיל,ישיר המלאכה,105,80.9%,-284.6,"272,244.7",0.59%,0.45%,,,-0.21%,-1.34%,1.30%
"שיעור דמי ניהול
ממוצע לשנת
2017",79.6%,-108.0,"20,308.9",- - -,- - -,0.70,1.03,-0.12%,-0.21%,1.57%,לא פעיל, *** פסגות גדיש כללי,106,80.9%,-284.6,"272,244.7",0.59%,0.45%,,,-0.21%,-1.34%,1.30%
"שיעור דמי ניהול
ממוצע לשנת
2017",79.1%,-2.6,473.3,0.58%,0.00%,0.63,-0.25,0.24%,-0.88%,0.95%,," *** הלמן-אלדובי בר-יציב אג""ח עד 25% במניות",107,80.9%,-284.6,"272,244.7",0.59%,0.45%,,,-0.21%,-1.34%,1.30%
"שיעור דמי ניהול
ממוצע לשנת
2017",86.0%,-0.1,23.7,- - -,- - -,0.44,-0.07,1.08%,-11.96%,-0.25%,לא פעיל, *** להיט מניות,109,80.9%,-284.6,"272,244.7",0.59%,0.45%,,,-0.21%,-1.34%,1.30%
"שיעור דמי ניהול
ממוצע לשנת
2017",77.4%,-20.6,963.8,- - -,- - -,0.45,-0.54,-1.20%,-1.66%,1.27%,לא פעיל, *** מיטב מירון,111,80.9%,-284.6,"272,244.7",0.59%,0.45%,,,-0.21%,-1.34%,1.30%
"שיעור דמי ניהול
ממוצע לשנת
2017",76.9%,-1.4,183.5,- - -,- - -,0.61,0.17,-0.36%,-1.44%,1.25%,לא פעיל,הראל רימון,112,80.9%,-284.6,"272,244.7",0.59%,0.45%,,,-0.21%,-1.34%,1.30%
"שיעור דמי ניהול
ממוצע לשנת
2017",76.7%,-17.3,"2,887.9",- - -,- - -,0.46,-0.50,-0.96%,-2.72%,1.15%,לא פעיל, *** פסגות קרן אור,113,80.9%,-284.6,"272,244.7",0.59%,0.45%,,,-0.21%,-1.34%,1.30%
"שיעור דמי ניהול
ממוצע לשנת
2017",88.3%,-0.2,13.5,- - -,- - -,0.59,0.33,-0.72%,0.68%,1.64%,לא פעיל,אי.בי.אי שחר,114,80.9%,-284.6,"272,244.7",0.59%,0.45%,,,-0.21%,-1.34%,1.30%
"שיעור דמי ניהול
ממוצע לשנת
2017",89.9%,-3.9,817.4,- - -,- - -,0.83,0.92,0.72%,-0.21%,1.08%,לא פעיל, *** ** הגומל מסלול כללי,115,80.9%,-284.6,"272,244.7",0.59%,0.45%,,,-0.21%,-1.34%,1.30%
"שיעור דמי ניהול
ממוצע לשנת
2017",93.4%,15.9,101.0,0.58%,0.04%,1,-0.13,0.36%,3.66%,0.41%,," *** כלל תמר אג""ח ",117,80.9%,-284.6,"272,244.7",0.59%,0.45%,,,-0.21%,-1.34%,1.30%
"שיעור דמי ניהול
ממוצע לשנת
2017",74.5%,-3.2,178.7,0.51%,- - -,0.64,-0.14,-0.12%,-1.10%,1.98%,,אנליסט קופה מרכזית לפיצויים מסלול כללי,118,80.9%,-284.6,"272,244.7",0.59%,0.45%,,,-0.21%,-1.34%,1.30%
"שיעור דמי ניהול
ממוצע לשנת
2017",82.7%,-0.7,751.7,0.73%,0.32%,0.63,-0.05,-0.72%,0.39%,1.21%,,מנורה מבטחים יותר מסלול ד,119,80.9%,-284.6,"272,244.7",0.59%,0.45%,,,-0.21%,-1.34%,1.30%
"שיעור דמי ניהול
ממוצע לשנת
2017",97.2%,0.0,59.8,0.45%,- - -,- - -,- - -,- - -,- - -,- - -,,מיטב דש ביטחון מבטיח תשואה 4.5%,120,80.9%,-284.6,"272,244.7",0.59%,0.45%,,,-0.21%,-1.34%,1.30%
"שיעור דמי ניהול
ממוצע לשנת
2017",83.6%,0.2,22.6,- - -,- - -,0.55,0.05,-0.24%,-2.43%,0.92%,לא פעיל,ישיר תוחלת,121,80.9%,-284.6,"272,244.7",0.59%,0.45%,,,-0.21%,-1.34%,1.30%
"שיעור דמי ניהול
ממוצע לשנת
2017",79.5%,1.1,88.5,- - -,- - -,0.40,-0.80,-1.32%,-1.56%,1.30%,לא פעיל,מנורה גמל פלס,122,80.9%,-284.6,"272,244.7",0.59%,0.45%,,,-0.21%,-1.34%,1.30%
"שיעור דמי ניהול
ממוצע לשנת
2017",81.7%,-1.6,210.8,- - -,- - -,0.80,0.70,1.32%,-2.76%,0.45%,לא פעיל, *** אקסלנס גמולה,123,80.9%,-284.6,"272,244.7",0.59%,0.45%,,,-0.21%,-1.34%,1.30%
"שיעור דמי ניהול
ממוצע לשנת
2017",87.5%,53.8,656.1,0.54%,0.08%,1.19,0.03,0.48%,6.04%,1.32%,, *** כלל תמר מדד,124,80.9%,-284.6,"272,244.7",0.59%,0.45%,,,-0.21%,-1.34%,1.30%
"שיעור דמי ניהול
ממוצע לשנת
2017",82.3%,-7.1,321.5,- - -,- - -,0.50,-0.13,-0.48%,-1.89%,1.17%,לא פעיל, *** אשכולות כללי,125,80.9%,-284.6,"272,244.7",0.59%,0.45%,,,-0.21%,-1.34%,1.30%
"שיעור דמי ניהול
ממוצע לשנת
2017",88.9%,-0.4,31.6,- - -,- - -,-1.05,-1.20,-0.96%,-11.89%,-5.08%,לא פעיל," *** כלל תמר מט""ח",126,80.9%,-284.6,"272,244.7",0.59%,0.45%,,,-0.21%,-1.34%,1.30%
"שיעור דמי ניהול
ממוצע לשנת
2017",87.8%,-0.6,132.4,0.61%,0.05%,0.54,0.45,-1.56%,-11.03%,3.61%,, *** כלל תמר מניות,127,80.9%,-284.6,"272,244.7",0.59%,0.45%,,,-0.21%,-1.34%,1.30%
"שיעור דמי ניהול
ממוצע לשנת
2017",98.6%,3.6,79.2,0.54%,0.03%,0.67,-0.29,0.12%,1.77%,0.15%,, *** כלל תמר שקלי טווח קצר,128,80.9%,-284.6,"272,244.7",0.59%,0.45%,,,-0.21%,-1.34%,1.30%
"שיעור דמי ניהול
ממוצע לשנת
2017",79.4%,-0.1,36.1,- - -,- - -,0.50,-0.78,-0.72%,-2.60%,1.36%,לא פעיל, *** ** יבול,129,80.9%,-284.6,"272,244.7",0.59%,0.45%,,,-0.21%,-1.34%,1.30%
"שיעור דמי ניהול
ממוצע לשנת
2017",85.3%,0.0,121.1,0.68%,- - -,0.31,-0.87,-0.72%,-1.60%,0.98%,,** שובל,130,80.9%,-284.6,"272,244.7",0.59%,0.45%,,,-0.21%,-1.34%,1.30%
