TKUFA2,Textbox59,Textbox66,Textbox67
 סיכום פעילות גמל לחודש 08/2003,        (במיליוני ש''ח),קופת גמל היא מכשיר חיסכון לטווח בינוני וארוך ומומלץ מאד לבחון את ביצועי הקופה לאורך זמן ולא לאורך חודשים בודדים,הנתונים המוצגים באתר דווחו על ידי הגופים המדווחים ובאחריותם

Textbox65,Textbox77,Textbox78,Textbox83,Textbox84,Textbox103,Textbox85,Textbox86,Textbox87,Textbox88,Textbox89,Textbox90,SHM2,ID2,Textbox105,Textbox92,Textbox93,Textbox94,Textbox104,Textbox106,Textbox107,Textbox108,Textbox98,Textbox99
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-13.6,"9,671.4",0.70%,0.61%,- - -,- - -,- - -,9.89%,-0.16%,," *** הראל אג""ח עד 25% מניות ",101,,-38.2,"176,108.9",0.59%,0.45%,,,,8.97%,-0.06%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-3.6,"1,260.2",- - -,- - -,- - -,- - -,- - -,9.17%,0.01%,לא פעיל, *** אקסלנס גמל פלטינום,102,,-38.2,"176,108.9",0.59%,0.45%,,,,8.97%,-0.06%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-10.5,"3,887.7",0.70%,0.61%,- - -,- - -,- - -,8.59%,0.00%,, *** מיטב דש גמל לבני  50-60,103,,-38.2,"176,108.9",0.59%,0.45%,,,,8.97%,-0.06%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-9.2,"2,257.6",- - -,- - -,- - -,- - -,- - -,10.23%,-0.15%,לא פעיל,פסגות צור,104,,-38.2,"176,108.9",0.59%,0.45%,,,,8.97%,-0.06%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-0.9,118.5,- - -,- - -,- - -,- - -,- - -,8.39%,-0.34%,לא פעיל,ישיר המלאכה,105,,-38.2,"176,108.9",0.59%,0.45%,,,,8.97%,-0.06%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-25.8,"15,546.8",- - -,- - -,- - -,- - -,- - -,9.25%,-0.03%,לא פעיל, *** פסגות גדיש כללי,106,,-38.2,"176,108.9",0.59%,0.45%,,,,8.97%,-0.06%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-2.5,394.8,0.58%,0.00%,- - -,- - -,- - -,8.28%,0.01%,," *** הלמן-אלדובי בר-יציב אג""ח עד 25% במניות",107,,-38.2,"176,108.9",0.59%,0.45%,,,,8.97%,-0.06%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-4.2,184.7,- - -,- - -,- - -,- - -,- - -,7.85%,0.12%,לא פעיל,** נדבכים,108,,-38.2,"176,108.9",0.59%,0.45%,,,,8.97%,-0.06%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,0.5,6.7,- - -,- - -,- - -,- - -,- - -,23.82%,0.36%,לא פעיל, *** להיט מניות,109,,-38.2,"176,108.9",0.59%,0.45%,,,,8.97%,-0.06%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-0.8,49.6,- - -,- - -,- - -,- - -,- - -,7.49%,0.04%,לא פעיל,** ויתקין,110,,-38.2,"176,108.9",0.59%,0.45%,,,,8.97%,-0.06%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-1.5,871.6,- - -,- - -,- - -,- - -,- - -,8.57%,-0.26%,לא פעיל, *** מיטב מירון,111,,-38.2,"176,108.9",0.59%,0.45%,,,,8.97%,-0.06%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-0.7,147.9,- - -,- - -,- - -,- - -,- - -,10.50%,-0.14%,לא פעיל,הראל רימון,112,,-38.2,"176,108.9",0.59%,0.45%,,,,8.97%,-0.06%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-14.9,"2,376.9",- - -,- - -,- - -,- - -,- - -,9.17%,-0.04%,לא פעיל, *** פסגות קרן אור,113,,-38.2,"176,108.9",0.59%,0.45%,,,,8.97%,-0.06%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-0.1,20.9,- - -,- - -,- - -,- - -,- - -,7.34%,0.02%,לא פעיל,אי.בי.אי שחר,114,,-38.2,"176,108.9",0.59%,0.45%,,,,8.97%,-0.06%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,0.7,566.3,- - -,- - -,- - -,- - -,- - -,9.07%,-0.06%,לא פעיל, *** ** הגומל מסלול כללי,115,,-38.2,"176,108.9",0.59%,0.45%,,,,8.97%,-0.06%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,0.0,2.5,- - -,- - -,- - -,- - -,- - -,10.94%,0.14%,לא פעיל,** סוכני הבטוח,116,,-38.2,"176,108.9",0.59%,0.45%,,,,8.97%,-0.06%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,0.9,10.2,0.58%,0.04%,- - -,- - -,- - -,7.41%,0.39%,," *** כלל תמר אג""ח ",117,,-38.2,"176,108.9",0.59%,0.45%,,,,8.97%,-0.06%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,0.0,17.2,0.51%,- - -,- - -,- - -,- - -,15.24%,0.42%,,אנליסט קופה מרכזית לפיצויים מסלול כללי,118,,-38.2,"176,108.9",0.59%,0.45%,,,,8.97%,-0.06%
