TKUFA2,Textbox59,Textbox66,Textbox67
 סיכום פעילות גמל לחודש 01/2001,        (במיליוני ש''ח),קופת גמל היא מכשיר חיסכון לטווח בינוני וארוך ומומלץ מאד לבחון את ביצועי הקופה לאורך זמן ולא לאורך חודשים בודדים,הנתונים המוצגים באתר דווחו על ידי הגופים המדווחים ובאחריותם

Textbox65,Textbox77,Textbox78,Textbox83,Textbox84,Textbox103,Textbox85,Textbox86,Textbox87,Textbox88,Textbox89,Textbox90,SHM2,ID2,Textbox105,Textbox92,Textbox93,Textbox94,Textbox104,Textbox106,Textbox107,Textbox108,Textbox98,Textbox99
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-81.5,"10,330.3",0.70%,0.61%,- - -,- - -,- - -,-0.50%,-0.50%,," *** הראל אג""ח עד 25% מניות ",101,,-268.9,"161,039.1",0.59%,0.45%,,,,-0.27%,-0.27%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,7.5,"1,157.3",- - -,- - -,- - -,- - -,- - -,-0.44%,-0.44%,לא פעיל, *** אקסלנס גמל פלטינום,102,,-268.9,"161,039.1",0.59%,0.45%,,,,-0.27%,-0.27%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-9.7,"3,726.1",0.70%,0.61%,- - -,- - -,- - -,-0.45%,-0.45%,, *** מיטב דש גמל לבני  50-60,103,,-268.9,"161,039.1",0.59%,0.45%,,,,-0.27%,-0.27%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-16.6,"2,601.3",- - -,- - -,- - -,- - -,- - -,-0.03%,-0.03%,לא פעיל,פסגות צור,104,,-268.9,"161,039.1",0.59%,0.45%,,,,-0.27%,-0.27%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-5.2,160.8,- - -,- - -,- - -,- - -,- - -,-0.71%,-0.71%,לא פעיל,ישיר המלאכה,105,,-268.9,"161,039.1",0.59%,0.45%,,,,-0.27%,-0.27%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-35.3,"15,715.7",- - -,- - -,- - -,- - -,- - -,-0.66%,-0.66%,לא פעיל, *** פסגות גדיש כללי,106,,-268.9,"161,039.1",0.59%,0.45%,,,,-0.27%,-0.27%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-4.1,566.5,0.58%,0.00%,- - -,- - -,- - -,0.14%,0.14%,," *** הלמן-אלדובי בר-יציב אג""ח עד 25% במניות",107,,-268.9,"161,039.1",0.59%,0.45%,,,,-0.27%,-0.27%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-0.3,219.0,- - -,- - -,- - -,- - -,- - -,- - -,- - -,לא פעיל,** נדבכים,108,,-268.9,"161,039.1",0.59%,0.45%,,,,-0.27%,-0.27%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,0.0,5.8,- - -,- - -,- - -,- - -,- - -,-1.68%,-1.68%,לא פעיל, *** להיט מניות,109,,-268.9,"161,039.1",0.59%,0.45%,,,,-0.27%,-0.27%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-0.3,48.3,- - -,- - -,- - -,- - -,- - -,-0.56%,-0.56%,לא פעיל,** ויתקין,110,,-268.9,"161,039.1",0.59%,0.45%,,,,-0.27%,-0.27%
