TKUFA2,Textbox59,Textbox66,Textbox67
 סיכום פעילות גמל לחודש 06/2008,        (במיליוני ש''ח),קופת גמל היא מכשיר חיסכון לטווח בינוני וארוך ומומלץ מאד לבחון את ביצועי הקופה לאורך זמן ולא לאורך חודשים בודדים,הנתונים המוצגים באתר דווחו על ידי הגופים המדווחים ובאחריותם

Textbox65,Textbox77,Textbox78,Textbox83,Textbox84,Textbox103,Textbox85,Textbox86,Textbox87,Textbox88,Textbox89,Textbox90,SHM2,ID2,Textbox105,Textbox92,Textbox93,Textbox94,Textbox104,Textbox106,Textbox107,Textbox108,Textbox98,Textbox99
"שיעור דמי ניהול
ממוצע לשנת
2017",77.5%,-88.5,"12,185.9",0.70%,0.61%,0.48,-0.04,-0.48%,-2.20%,-0.99%,," *** הראל אג""ח עד 25% מניות ",101,81.4%,-686.8,"269,301.7",0.59%,0.45%,,,-0.35%,-2.21%,-0.88%
"שיעור דמי ניהול
ממוצע לשנת
2017",77.1%,-18.4,"1,876.3",- - -,- - -,0.44,-0.26,-0.12%,-3.93%,-0.76%,לא פעיל, *** אקסלנס גמל פלטינום,102,81.4%,-686.8,"269,301.7",0.59%,0.45%,,,-0.35%,-2.21%,-0.88%
"שיעור דמי ניהול
ממוצע לשנת
2017",81.5%,-73.1,"4,235.8",0.70%,0.61%,0.55,0.50,-0.60%,-0.78%,-0.44%,, *** מיטב דש גמל לבני  50-60,103,81.4%,-686.8,"269,301.7",0.59%,0.45%,,,-0.35%,-2.21%,-0.88%
"שיעור דמי ניהול
ממוצע לשנת
2017",75.2%,-43.9,"2,250.5",- - -,- - -,0.17,-1.12,-1.68%,-5.45%,-1.87%,לא פעיל,פסגות צור,104,81.4%,-686.8,"269,301.7",0.59%,0.45%,,,-0.35%,-2.21%,-0.88%
"שיעור דמי ניהול
ממוצע לשנת
2017",79.3%,-1.7,106.9,- - -,- - -,0.51,0.53,-0.48%,-2.57%,-0.95%,לא פעיל,ישיר המלאכה,105,81.4%,-686.8,"269,301.7",0.59%,0.45%,,,-0.35%,-2.21%,-0.88%
"שיעור דמי ניהול
ממוצע לשנת
2017",79.9%,-112.4,"20,130.0",- - -,- - -,0.63,1.20,-0.12%,-0.47%,-0.26%,לא פעיל, *** פסגות גדיש כללי,106,81.4%,-686.8,"269,301.7",0.59%,0.45%,,,-0.35%,-2.21%,-0.88%
"שיעור דמי ניהול
ממוצע לשנת
2017",79.8%,-3.3,469.4,0.58%,0.00%,0.56,-0.09,0.12%,-0.95%,-0.07%,," *** הלמן-אלדובי בר-יציב אג""ח עד 25% במניות",107,81.4%,-686.8,"269,301.7",0.59%,0.45%,,,-0.35%,-2.21%,-0.88%
"שיעור דמי ניהול
ממוצע לשנת
2017",87.9%,-1.0,21.4,- - -,- - -,0.26,-0.25,0.60%,-16.92%,-5.63%,לא פעיל, *** להיט מניות,109,81.4%,-686.8,"269,301.7",0.59%,0.45%,,,-0.35%,-2.21%,-0.88%
"שיעור דמי ניהול
ממוצע לשנת
2017",77.3%,-13.1,937.6,- - -,- - -,0.32,-0.71,-1.32%,-2.87%,-1.23%,לא פעיל, *** מיטב מירון,111,81.4%,-686.8,"269,301.7",0.59%,0.45%,,,-0.35%,-2.21%,-0.88%
"שיעור דמי ניהול
ממוצע לשנת
2017",77.2%,-2.4,178.8,- - -,- - -,0.47,-0.20,-0.48%,-2.61%,-1.19%,לא פעיל,הראל רימון,112,81.4%,-686.8,"269,301.7",0.59%,0.45%,,,-0.35%,-2.21%,-0.88%
"שיעור דמי ניהול
ממוצע לשנת
2017",76.8%,-29.2,"2,805.6",- - -,- - -,0.31,-0.75,-1.20%,-4.46%,-1.78%,לא פעיל, *** פסגות קרן אור,113,81.4%,-686.8,"269,301.7",0.59%,0.45%,,,-0.35%,-2.21%,-0.88%
"שיעור דמי ניהול
ממוצע לשנת
2017",88.5%,-0.2,13.2,- - -,- - -,0.51,0.42,-0.84%,0.31%,-0.37%,לא פעיל,אי.בי.אי שחר,114,81.4%,-686.8,"269,301.7",0.59%,0.45%,,,-0.35%,-2.21%,-0.88%
"שיעור דמי ניהול
ממוצע לשנת
2017",90.4%,-1.8,816.3,- - -,- - -,0.79,1.11,0.72%,-0.09%,0.12%,לא פעיל, *** ** הגומל מסלול כללי,115,81.4%,-686.8,"269,301.7",0.59%,0.45%,,,-0.35%,-2.21%,-0.88%
"שיעור דמי ניהול
ממוצע לשנת
2017",93.7%,9.6,112.2,0.58%,0.04%,1.12,0.06,0.48%,5.31%,1.59%,," *** כלל תמר אג""ח ",117,81.4%,-686.8,"269,301.7",0.59%,0.45%,,,-0.35%,-2.21%,-0.88%
"שיעור דמי ניהול
ממוצע לשנת
2017",75.4%,-0.9,173.6,0.51%,- - -,0.42,-0.40,-0.60%,-3.34%,-2.26%,,אנליסט קופה מרכזית לפיצויים מסלול כללי,118,81.4%,-686.8,"269,301.7",0.59%,0.45%,,,-0.35%,-2.21%,-0.88%
"שיעור דמי ניהול
ממוצע לשנת
2017",82.6%,0.9,749.6,0.73%,0.32%,0.55,0.09,-0.84%,0.14%,-0.25%,,מנורה מבטחים יותר מסלול ד,119,81.4%,-686.8,"269,301.7",0.59%,0.45%,,,-0.35%,-2.21%,-0.88%
"שיעור דמי ניהול
ממוצע לשנת
2017",97.1%,0.0,60.5,0.45%,- - -,- - -,- - -,- - -,- - -,- - -,,מיטב דש ביטחון מבטיח תשואה 4.5%,120,81.4%,-686.8,"269,301.7",0.59%,0.45%,,,-0.35%,-2.21%,-0.88%
"שיעור דמי ניהול
ממוצע לשנת
2017",83.6%,-0.2,22.2,- - -,- - -,0.44,-0.03,-0.36%,-3.32%,-0.91%,לא פעיל,ישיר תוחלת,121,81.4%,-686.8,"269,301.7",0.59%,0.45%,,,-0.35%,-2.21%,-0.88%
"שיעור דמי ניהול
ממוצע לשנת
2017",79.6%,-0.7,87.0,- - -,- - -,0.29,-0.81,-1.44%,-2.33%,-0.78%,לא פעיל,מנורה גמל פלס,122,81.4%,-686.8,"269,301.7",0.59%,0.45%,,,-0.35%,-2.21%,-0.88%
"שיעור דמי ניהול
ממוצע לשנת
2017",82.2%,-1.1,207.8,- - -,- - -,0.71,0.69,1.32%,-3.46%,-0.72%,לא פעיל, *** אקסלנס גמולה,123,81.4%,-686.8,"269,301.7",0.59%,0.45%,,,-0.35%,-2.21%,-0.88%
"שיעור דמי ניהול
ממוצע לשנת
2017",88.2%,51.8,718.1,0.54%,0.08%,1.27,0.20,0.48%,7.73%,1.60%,, *** כלל תמר מדד,124,81.4%,-686.8,"269,301.7",0.59%,0.45%,,,-0.35%,-2.21%,-0.88%
"שיעור דמי ניהול
ממוצע לשנת
2017",82.0%,-6.0,312.6,- - -,- - -,0.39,-0.16,-0.60%,-2.69%,-0.82%,לא פעיל, *** אשכולות כללי,125,81.4%,-686.8,"269,301.7",0.59%,0.45%,,,-0.35%,-2.21%,-0.88%
