TKUFA2,Textbox59,Textbox66,Textbox67
 סיכום פעילות גמל לחודש 01/2004,        (במיליוני ש''ח),קופת גמל היא מכשיר חיסכון לטווח בינוני וארוך ומומלץ מאד לבחון את ביצועי הקופה לאורך זמן ולא לאורך חודשים בודדים,הנתונים המוצגים באתר דווחו על ידי הגופים המדווחים ובאחריותם

Textbox65,Textbox77,Textbox78,Textbox83,Textbox84,Textbox103,Textbox85,Textbox86,Textbox87,Textbox88,Textbox89,Textbox90,SHM2,ID2,Textbox105,Textbox92,Textbox93,Textbox94,Textbox104,Textbox106,Textbox107,Textbox108,Textbox98,Textbox99
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,2.5,"10,492.2",0.70%,0.61%,- - -,- - -,- - -,1.01%,1.01%,," *** הראל אג""ח עד 25% מניות ",101,,-297.9,"190,494.1",0.59%,0.45%,,,,0.91%,0.91%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,1.1,"1,379.8",- - -,- - -,- - -,- - -,- - -,0.86%,0.86%,לא פעיל, *** אקסלנס גמל פלטינום,102,,-297.9,"190,494.1",0.59%,0.45%,,,,0.91%,0.91%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-5.4,"4,114.8",0.70%,0.61%,- - -,- - -,- - -,0.71%,0.71%,, *** מיטב דש גמל לבני  50-60,103,,-297.9,"190,494.1",0.59%,0.45%,,,,0.91%,0.91%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-8.8,"2,430.4",- - -,- - -,- - -,- - -,- - -,1.24%,1.24%,לא פעיל,פסגות צור,104,,-297.9,"190,494.1",0.59%,0.45%,,,,0.91%,0.91%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-0.2,126.2,- - -,- - -,- - -,- - -,- - -,0.97%,0.97%,לא פעיל,ישיר המלאכה,105,,-297.9,"190,494.1",0.59%,0.45%,,,,0.91%,0.91%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-17.3,"16,788.9",- - -,- - -,- - -,- - -,- - -,0.87%,0.87%,לא פעיל, *** פסגות גדיש כללי,106,,-297.9,"190,494.1",0.59%,0.45%,,,,0.91%,0.91%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,2.7,424.9,0.58%,0.00%,- - -,- - -,- - -,1.40%,1.40%,," *** הלמן-אלדובי בר-יציב אג""ח עד 25% במניות",107,,-297.9,"190,494.1",0.59%,0.45%,,,,0.91%,0.91%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-0.3,191.5,- - -,- - -,- - -,- - -,- - -,0.81%,0.81%,לא פעיל,** נדבכים,108,,-297.9,"190,494.1",0.59%,0.45%,,,,0.91%,0.91%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,0.0,10.1,- - -,- - -,- - -,- - -,- - -,2.53%,2.53%,לא פעיל, *** להיט מניות,109,,-297.9,"190,494.1",0.59%,0.45%,,,,0.91%,0.91%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-0.1,53.3,- - -,- - -,- - -,- - -,- - -,0.75%,0.75%,לא פעיל,** ויתקין,110,,-297.9,"190,494.1",0.59%,0.45%,,,,0.91%,0.91%
