TKUFA2,Textbox59,Textbox66,Textbox67
 סיכום פעילות גמל לחודש 04/2007,        (במיליוני ש''ח),קופת גמל היא מכשיר חיסכון לטווח בינוני וארוך ומומלץ מאד לבחון את ביצועי הקופה לאורך זמן ולא לאורך חודשים בודדים,הנתונים המוצגים באתר דווחו על ידי הגופים המדווחים ובאחריותם

Textbox65,Textbox77,Textbox78,Textbox83,Textbox84,Textbox103,Textbox85,Textbox86,Textbox87,Textbox88,Textbox89,Textbox90,SHM2,ID2,Textbox105,Textbox92,Textbox93,Textbox94,Textbox104,Textbox106,Textbox107,Textbox108,Textbox98,Textbox99
"שיעור דמי ניהול
ממוצע לשנת
2017",78.9%,-63.5,"13,140.9",0.70%,0.61%,1.26,0.10,0.12%,5.73%,2.29%,," *** הראל אג""ח עד 25% מניות ",101,80.3%,-18.6,"268,744.0",0.59%,0.45%,,,0.78%,5.67%,2.35%
"שיעור דמי ניהול
ממוצע לשנת
2017",77.9%,-2.9,"2,025.7",- - -,- - -,1.50,1.22,1.20%,6.45%,3.13%,לא פעיל, *** אקסלנס גמל פלטינום,102,80.3%,-18.6,"268,744.0",0.59%,0.45%,,,0.78%,5.67%,2.35%
"שיעור דמי ניהול
ממוצע לשנת
2017",81.3%,-33.2,"4,863.8",0.70%,0.61%,1.33,0.41,0.72%,5.90%,2.59%,, *** מיטב דש גמל לבני  50-60,103,80.3%,-18.6,"268,744.0",0.59%,0.45%,,,0.78%,5.67%,2.35%
"שיעור דמי ניהול
ממוצע לשנת
2017",79.1%,-15.6,"2,743.5",- - -,- - -,1.29,0.69,0.12%,5.88%,2.44%,לא פעיל,פסגות צור,104,80.3%,-18.6,"268,744.0",0.59%,0.45%,,,0.78%,5.67%,2.35%
"שיעור דמי ניהול
ממוצע לשנת
2017",82.9%,-0.7,123.6,- - -,- - -,1.34,1.06,0.36%,5.94%,2.46%,לא פעיל,ישיר המלאכה,105,80.3%,-18.6,"268,744.0",0.59%,0.45%,,,0.78%,5.67%,2.35%
"שיעור דמי ניהול
ממוצע לשנת
2017",81.7%,-102.2,"21,298.9",- - -,- - -,1.32,0.59,0.48%,5.91%,2.62%,לא פעיל, *** פסגות גדיש כללי,106,80.3%,-18.6,"268,744.0",0.59%,0.45%,,,0.78%,5.67%,2.35%
"שיעור דמי ניהול
ממוצע לשנת
2017",78.5%,0.1,504.9,0.58%,0.00%,1.14,-0.85,-0.36%,4.78%,1.69%,," *** הלמן-אלדובי בר-יציב אג""ח עד 25% במניות",107,80.3%,-18.6,"268,744.0",0.59%,0.45%,,,0.78%,5.67%,2.35%
"שיעור דמי ניהול
ממוצע לשנת
2017",86.6%,-0.9,37.1,- - -,- - -,1.49,0.87,5.28%,6.70%,3.00%,לא פעיל, *** להיט מניות,109,80.3%,-18.6,"268,744.0",0.59%,0.45%,,,0.78%,5.67%,2.35%
"שיעור דמי ניהול
ממוצע לשנת
2017",78.5%,-6.6,"1,108.8",- - -,- - -,1.28,0.84,0.24%,6.04%,2.35%,לא פעיל, *** מיטב מירון,111,80.3%,-18.6,"268,744.0",0.59%,0.45%,,,0.78%,5.67%,2.35%
"שיעור דמי ניהול
ממוצע לשנת
2017",77.5%,-0.4,204.3,- - -,- - -,1.32,0.84,0.24%,5.87%,2.36%,לא פעיל,הראל רימון,112,80.3%,-18.6,"268,744.0",0.59%,0.45%,,,0.78%,5.67%,2.35%
"שיעור דמי ניהול
ממוצע לשנת
2017",80.6%,-36.5,"3,241.9",- - -,- - -,1.37,0.87,0.72%,6.07%,2.67%,לא פעיל, *** פסגות קרן אור,113,80.3%,-18.6,"268,744.0",0.59%,0.45%,,,0.78%,5.67%,2.35%
