TKUFA2,Textbox59,Textbox66,Textbox67
 סיכום פעילות גמל לחודש 09/2006,        (במיליוני ש''ח),קופת גמל היא מכשיר חיסכון לטווח בינוני וארוך ומומלץ מאד לבחון את ביצועי הקופה לאורך זמן ולא לאורך חודשים בודדים,הנתונים המוצגים באתר דווחו על ידי הגופים המדווחים ובאחריותם

Textbox65,Textbox77,Textbox78,Textbox83,Textbox84,Textbox103,Textbox85,Textbox86,Textbox87,Textbox88,Textbox89,Textbox90,SHM2,ID2,Textbox105,Textbox92,Textbox93,Textbox94,Textbox104,Textbox106,Textbox107,Textbox108,Textbox98,Textbox99
"שיעור דמי ניהול
ממוצע לשנת
2017",84.5%,-39.0,"12,551.2",0.70%,0.61%,0.84,0.10,- - -,3.66%,0.62%,," *** הראל אג""ח עד 25% מניות ",101,84.5%,38.9,"244,780.9",0.59%,0.45%,,,,3.68%,0.55%
"שיעור דמי ניהול
ממוצע לשנת
2017",79.7%,0.6,"1,829.9",- - -,- - -,0.99,0.75,- - -,3.91%,0.73%,לא פעיל, *** אקסלנס גמל פלטינום,102,84.5%,38.9,"244,780.9",0.59%,0.45%,,,,3.68%,0.55%
"שיעור דמי ניהול
ממוצע לשנת
2017",87.4%,-18.5,"4,631.5",0.70%,0.61%,0.88,-0.44,- - -,3.13%,0.73%,, *** מיטב דש גמל לבני  50-60,103,84.5%,38.9,"244,780.9",0.59%,0.45%,,,,3.68%,0.55%
"שיעור דמי ניהול
ממוצע לשנת
2017",81.4%,-9.5,"2,640.9",- - -,- - -,0.86,0.75,- - -,3.83%,0.54%,לא פעיל,פסגות צור,104,84.5%,38.9,"244,780.9",0.59%,0.45%,,,,3.68%,0.55%
"שיעור דמי ניהול
ממוצע לשנת
2017",86.9%,-2.1,122.6,- - -,- - -,0.80,0.46,- - -,3.65%,0.58%,לא פעיל,ישיר המלאכה,105,84.5%,38.9,"244,780.9",0.59%,0.45%,,,,3.68%,0.55%
"שיעור דמי ניהול
ממוצע לשנת
2017",87.1%,-63.6,"20,376.3",- - -,- - -,0.88,-0.02,- - -,3.22%,0.73%,לא פעיל, *** פסגות גדיש כללי,106,84.5%,38.9,"244,780.9",0.59%,0.45%,,,,3.68%,0.55%
"שיעור דמי ניהול
ממוצע לשנת
2017",80.1%,-1.5,477.9,0.58%,0.00%,0.72,-0.44,- - -,3.92%,0.58%,," *** הלמן-אלדובי בר-יציב אג""ח עד 25% במניות",107,84.5%,38.9,"244,780.9",0.59%,0.45%,,,,3.68%,0.55%
"שיעור דמי ניהול
ממוצע לשנת
2017",83.8%,-0.5,37.2,- - -,- - -,1.19,0.49,- - -,2.59%,1.69%,לא פעיל, *** להיט מניות,109,84.5%,38.9,"244,780.9",0.59%,0.45%,,,,3.68%,0.55%
"שיעור דמי ניהול
ממוצע לשנת
2017",90.2%,-0.2,61.8,- - -,- - -,0.77,-1.37,- - -,2.74%,0.55%,לא פעיל,** ויתקין,110,84.5%,38.9,"244,780.9",0.59%,0.45%,,,,3.68%,0.55%
"שיעור דמי ניהול
ממוצע לשנת
2017",83.6%,-4.9,"1,056.4",- - -,- - -,0.81,0.68,- - -,3.62%,0.48%,לא פעיל, *** מיטב מירון,111,84.5%,38.9,"244,780.9",0.59%,0.45%,,,,3.68%,0.55%
"שיעור דמי ניהול
ממוצע לשנת
2017",82.6%,-0.3,193.1,- - -,- - -,0.89,0.72,- - -,3.97%,0.61%,לא פעיל,הראל רימון,112,84.5%,38.9,"244,780.9",0.59%,0.45%,,,,3.68%,0.55%
"שיעור דמי ניהול
ממוצע לשנת
2017",85.7%,-6.8,"3,112.1",- - -,- - -,0.92,0.23,- - -,3.15%,0.77%,לא פעיל, *** פסגות קרן אור,113,84.5%,38.9,"244,780.9",0.59%,0.45%,,,,3.68%,0.55%
"שיעור דמי ניהול
ממוצע לשנת
2017",91.3%,-0.1,14.4,- - -,- - -,0.55,-0.72,- - -,4.20%,0.73%,לא פעיל,אי.בי.אי שחר,114,84.5%,38.9,"244,780.9",0.59%,0.45%,,,,3.68%,0.55%
"שיעור דמי ניהול
ממוצע לשנת
2017",91.4%,-1.4,774.5,- - -,- - -,0.96,0.52,- - -,4.08%,0.69%,לא פעיל, *** ** הגומל מסלול כללי,115,84.5%,38.9,"244,780.9",0.59%,0.45%,,,,3.68%,0.55%
"שיעור דמי ניהול
ממוצע לשנת
2017",86.6%,0.0,20.4,0.58%,0.04%,0.41,-0.89,- - -,2.91%,-0.11%,," *** כלל תמר אג""ח ",117,84.5%,38.9,"244,780.9",0.59%,0.45%,,,,3.68%,0.55%
"שיעור דמי ניהול
ממוצע לשנת
2017",85.3%,0.1,135.5,0.51%,- - -,1.31,1.10,- - -,6.61%,0.74%,,אנליסט קופה מרכזית לפיצויים מסלול כללי,118,84.5%,38.9,"244,780.9",0.59%,0.45%,,,,3.68%,0.55%
"שיעור דמי ניהול
ממוצע לשנת
2017",89.0%,4.0,721.5,0.73%,0.32%,0.79,-0.70,- - -,3.51%,0.58%,,מנורה מבטחים יותר מסלול ד,119,84.5%,38.9,"244,780.9",0.59%,0.45%,,,,3.68%,0.55%
"שיעור דמי ניהול
ממוצע לשנת
2017",98.5%,0.0,61.6,0.45%,- - -,- - -,- - -,- - -,- - -,- - -,,מיטב דש ביטחון מבטיח תשואה 4.5%,120,84.5%,38.9,"244,780.9",0.59%,0.45%,,,,3.68%,0.55%
"שיעור דמי ניהול
ממוצע לשנת
2017",85.5%,0.0,26.1,- - -,- - -,0.74,0.08,- - -,3.07%,0.59%,לא פעיל,ישיר תוחלת,121,84.5%,38.9,"244,780.9",0.59%,0.45%,,,,3.68%,0.55%
"שיעור דמי ניהול
ממוצע לשנת
2017",89.2%,-2.2,85.2,- - -,- - -,0.75,-0.61,- - -,3.93%,0.68%,לא פעיל,מנורה גמל פלס,122,84.5%,38.9,"244,780.9",0.59%,0.45%,,,,3.68%,0.55%
"שיעור דמי ניהול
ממוצע לשנת
2017",84.9%,0.3,180.4,- - -,- - -,1.01,0.94,- - -,3.94%,1.36%,לא פעיל, *** אקסלנס גמולה,123,84.5%,38.9,"244,780.9",0.59%,0.45%,,,,3.68%,0.55%
"שיעור דמי ניהול
ממוצע לשנת
2017",87.9%,-6.4,535.9,0.54%,0.08%,0.54,-0.79,- - -,3.69%,-0.02%,, *** כלל תמר מדד,124,84.5%,38.9,"244,780.9",0.59%,0.45%,,,,3.68%,0.55%
"שיעור דמי ניהול
ממוצע לשנת
2017",83.6%,0.9,270.5,- - -,- - -,0.83,-0.31,- - -,4.20%,0.40%,לא פעיל, *** אשכולות כללי,125,84.5%,38.9,"244,780.9",0.59%,0.45%,,,,3.68%,0.55%
"שיעור דמי ניהול
ממוצע לשנת
2017",63.2%,-0.8,43.9,- - -,- - -,-0.57,-0.76,- - -,-1.17%,-1.50%,לא פעיל," *** כלל תמר מט""ח",126,84.5%,38.9,"244,780.9",0.59%,0.45%,,,,3.68%,0.55%
"שיעור דמי ניהול
ממוצע לשנת
2017",85.7%,-0.7,115.3,0.61%,0.05%,0.82,0.72,- - -,4.58%,3.99%,, *** כלל תמר מניות,127,84.5%,38.9,"244,780.9",0.59%,0.45%,,,,3.68%,0.55%
"שיעור דמי ניהול
ממוצע לשנת
2017",91.5%,-0.5,68.3,0.54%,0.03%,-0.31,-0.58,- - -,3.77%,0.46%,, *** כלל תמר שקלי טווח קצר,128,84.5%,38.9,"244,780.9",0.59%,0.45%,,,,3.68%,0.55%
"שיעור דמי ניהול
ממוצע לשנת
2017",92.6%,0.0,37.2,- - -,- - -,0.84,0.02,- - -,3.37%,0.45%,לא פעיל, *** ** יבול,129,84.5%,38.9,"244,780.9",0.59%,0.45%,,,,3.68%,0.55%
"שיעור דמי ניהול
ממוצע לשנת
2017",88.3%,0.2,127.8,0.68%,- - -,0.71,-0.93,- - -,2.58%,0.53%,,** שובל,130,84.5%,38.9,"244,780.9",0.59%,0.45%,,,,3.68%,0.55%
"שיעור דמי ניהול
ממוצע לשנת
2017",86.4%,1.8,593.5,0.96%,- - -,0.93,0.66,- - -,3.54%,0.28%,, *** הלמן-אלדובי השתלמות כללי,132,84.5%,38.9,"244,780.9",0.59%,0.45%,,,,3.68%,0.55%
"שיעור דמי ניהול
ממוצע לשנת
2017",90.3%,-1.0,191.6,- - -,- - -,0.77,-0.96,- - -,2.58%,0.63%,לא פעיל,** ישיר מניפה,133,84.5%,38.9,"244,780.9",0.59%,0.45%,,,,3.68%,0.55%
"שיעור דמי ניהול
ממוצע לשנת
2017",74.3%,0.2,98.2,- - -,- - -,1.16,0.51,- - -,6.04%,0.14%,לא פעיל, *** דש קפיטל גמל זהב,135,84.5%,38.9,"244,780.9",0.59%,0.45%,,,,3.68%,0.55%
"שיעור דמי ניהול
ממוצע לשנת
2017",74.6%,0.5,133.4,- - -,- - -,1.09,0.27,- - -,5.51%,0.12%,לא פעיל, *** דש קפיטל גמל,136,84.5%,38.9,"244,780.9",0.59%,0.45%,,,,3.68%,0.55%
"שיעור דמי ניהול
ממוצע לשנת
2017",75.3%,1.0,617.7,- - -,- - -,1.04,0.20,- - -,5.22%,0.18%,לא פעיל, *** דש קפיטל השתלמות,137,84.5%,38.9,"244,780.9",0.59%,0.45%,,,,3.68%,0.55%
"שיעור דמי ניהול
ממוצע לשנת
2017",70.0%,1.3,69.3,- - -,- - -,1.33,0.91,- - -,7.44%,0.17%,לא פעיל, *** דש קפיטל-פיצויים,138,84.5%,38.9,"244,780.9",0.59%,0.45%,,,,3.68%,0.55%
"שיעור דמי ניהול
ממוצע לשנת
2017",79.5%,0.0,41.8,- - -,- - -,0.89,0.13,- - -,3.72%,0.52%,לא פעיל, *** ** כלל דגש,139,84.5%,38.9,"244,780.9",0.59%,0.45%,,,,3.68%,0.55%
"שיעור דמי ניהול
ממוצע לשנת
2017",80.3%,-0.4,28.9,- - -,- - -,0.58,-0.85,- - -,2.29%,-0.32%,לא פעיל,הלמן-אלדובי ברק,142,84.5%,38.9,"244,780.9",0.59%,0.45%,,,,3.68%,0.55%
"שיעור דמי ניהול
ממוצע לשנת
2017",79.6%,-4.6,153.1,- - -,- - -,0.64,-0.68,- - -,3.82%,-0.24%,לא פעיל, *** תגמולים,143,84.5%,38.9,"244,780.9",0.59%,0.45%,,,,3.68%,0.55%
