TKUFA2,Textbox59,Textbox66,Textbox67
 סיכום פעילות גמל לחודש 11/2009,        (במיליוני ש''ח),קופת גמל היא מכשיר חיסכון לטווח בינוני וארוך ומומלץ מאד לבחון את ביצועי הקופה לאורך זמן ולא לאורך חודשים בודדים,הנתונים המוצגים באתר דווחו על ידי הגופים המדווחים ובאחריותם

Textbox65,Textbox77,Textbox78,Textbox83,Textbox84,Textbox103,Textbox85,Textbox86,Textbox87,Textbox88,Textbox89,Textbox90,SHM2,ID2,Textbox105,Textbox92,Textbox93,Textbox94,Textbox104,Textbox106,Textbox107,Textbox108,Textbox98,Textbox99
"שיעור דמי ניהול
ממוצע לשנת
2017",76.7%,-43.2,"9,922.9",0.70%,0.61%,0.41,-0.22,-0.12%,30.52%,1.69%,," *** הראל אג""ח עד 25% מניות ",101,84.0%,122.2,"277,237.7",0.59%,0.45%,,,0.24%,28.01%,1.85%
"שיעור דמי ניהול
ממוצע לשנת
2017",76.3%,-7.0,"1,516.6",- - -,- - -,0.47,0.05,0.60%,30.03%,1.89%,לא פעיל, *** אקסלנס גמל פלטינום,102,84.0%,122.2,"277,237.7",0.59%,0.45%,,,0.24%,28.01%,1.85%
"שיעור דמי ניהול
ממוצע לשנת
2017",82.0%,-21.8,"3,712.3",0.70%,0.61%,0.72,1.16,0.96%,29.70%,1.83%,, *** מיטב דש גמל לבני  50-60,103,84.0%,122.2,"277,237.7",0.59%,0.45%,,,0.24%,28.01%,1.85%
"שיעור דמי ניהול
ממוצע לשנת
2017",76.4%,-3.5,80.1,- - -,- - -,0.45,0,-0.36%,29.59%,2.06%,לא פעיל,ישיר המלאכה,105,84.0%,122.2,"277,237.7",0.59%,0.45%,,,0.24%,28.01%,1.85%
"שיעור דמי ניהול
ממוצע לשנת
2017",81.0%,-55.5,"19,704.7",- - -,- - -,0.53,0.51,0.24%,29.99%,2.15%,לא פעיל, *** פסגות גדיש כללי,106,84.0%,122.2,"277,237.7",0.59%,0.45%,,,0.24%,28.01%,1.85%
"שיעור דמי ניהול
ממוצע לשנת
2017",80.7%,0.3,445.2,0.58%,0.00%,0.60,0.07,1.56%,26.27%,1.41%,," *** הלמן-אלדובי בר-יציב אג""ח עד 25% במניות",107,84.0%,122.2,"277,237.7",0.59%,0.45%,,,0.24%,28.01%,1.85%
"שיעור דמי ניהול
ממוצע לשנת
2017",87.6%,0.1,23.1,- - -,- - -,0.01,-0.33,-4.08%,49.05%,2.06%,לא פעיל, *** להיט מניות,109,84.0%,122.2,"277,237.7",0.59%,0.45%,,,0.24%,28.01%,1.85%
"שיעור דמי ניהול
ממוצע לשנת
2017",76.3%,-5.6,744.0,- - -,- - -,0.42,0.02,-0.48%,34.53%,2.40%,לא פעיל, *** מיטב מירון,111,84.0%,122.2,"277,237.7",0.59%,0.45%,,,0.24%,28.01%,1.85%
"שיעור דמי ניהול
ממוצע לשנת
2017",79.0%,-9.0,"2,129.4",- - -,- - -,0.05,-0.86,-2.52%,33.65%,1.97%,לא פעיל, *** פסגות קרן אור,113,84.0%,122.2,"277,237.7",0.59%,0.45%,,,0.24%,28.01%,1.85%
"שיעור דמי ניהול
ממוצע לשנת
2017",89.3%,0.5,15.4,- - -,- - -,0.67,0.55,0.12%,25.98%,1.47%,לא פעיל,אי.בי.אי שחר,114,84.0%,122.2,"277,237.7",0.59%,0.45%,,,0.24%,28.01%,1.85%
"שיעור דמי ניהול
ממוצע לשנת
2017",90.2%,-1.7,787.7,- - -,- - -,0.78,0.24,0.72%,18.35%,1.48%,לא פעיל, *** ** הגומל מסלול כללי,115,84.0%,122.2,"277,237.7",0.59%,0.45%,,,0.24%,28.01%,1.85%
"שיעור דמי ניהול
ממוצע לשנת
2017",90.0%,13.0,610.5,0.58%,0.04%,1.16,0.27,0.72%,17.41%,1.20%,," *** כלל תמר אג""ח ",117,84.0%,122.2,"277,237.7",0.59%,0.45%,,,0.24%,28.01%,1.85%
"שיעור דמי ניהול
ממוצע לשנת
2017",79.6%,0.4,136.0,0.51%,- - -,0.43,0.26,0.96%,63.17%,2.95%,,אנליסט קופה מרכזית לפיצויים מסלול כללי,118,84.0%,122.2,"277,237.7",0.59%,0.45%,,,0.24%,28.01%,1.85%
"שיעור דמי ניהול
ממוצע לשנת
2017",82.4%,3.4,731.0,0.73%,0.32%,0.45,0.13,-0.72%,34.71%,2.20%,,מנורה מבטחים יותר מסלול ד,119,84.0%,122.2,"277,237.7",0.59%,0.45%,,,0.24%,28.01%,1.85%
"שיעור דמי ניהול
ממוצע לשנת
2017",95.8%,0.0,65.0,0.45%,- - -,- - -,- - -,- - -,- - -,- - -,,מיטב דש ביטחון מבטיח תשואה 4.5%,120,84.0%,122.2,"277,237.7",0.59%,0.45%,,,0.24%,28.01%,1.85%
"שיעור דמי ניהול
ממוצע לשנת
2017",82.8%,0.4,20.7,- - -,- - -,0.68,0.93,0.96%,37.70%,1.50%,לא פעיל,ישיר תוחלת,121,84.0%,122.2,"277,237.7",0.59%,0.45%,,,0.24%,28.01%,1.85%
"שיעור דמי ניהול
ממוצע לשנת
2017",79.8%,1.3,72.6,- - -,- - -,0.29,-0.39,-1.56%,35.49%,2.33%,לא פעיל,מנורה גמל פלס,122,84.0%,122.2,"277,237.7",0.59%,0.45%,,,0.24%,28.01%,1.85%
