TKUFA2,Textbox59,Textbox66,Textbox67
 סיכום פעילות גמל לחודש 08/2009,        (במיליוני ש''ח),קופת גמל היא מכשיר חיסכון לטווח בינוני וארוך ומומלץ מאד לבחון את ביצועי הקופה לאורך זמן ולא לאורך חודשים בודדים,הנתונים המוצגים באתר דווחו על ידי הגופים המדווחים ובאחריותם

Textbox65,Textbox77,Textbox78,Textbox83,Textbox84,Textbox103,Textbox85,Textbox86,Textbox87,Textbox88,Textbox89,Textbox90,SHM2,ID2,Textbox105,Textbox92,Textbox93,Textbox94,Textbox104,Textbox106,Textbox107,Textbox108,Textbox98,Textbox99
"שיעור דמי ניהול
ממוצע לשנת
2017",83.1%,-0.5,102.9,0.54%,- - -,0.03,-0.87,-0.12%,26.08%,1.58%,,פסגות שיא פיצויים כללי,150,83.9%,180.9,"264,841.6",0.59%,0.45%,,,0.15%,21.98%,1.29%
"שיעור דמי ניהול
ממוצע לשנת
2017",83.0%,-0.3,557.2,- - -,- - -,-0.04,-0.69,-0.60%,31.88%,1.69%,לא פעיל,פסגות תבור,151,83.9%,180.9,"264,841.6",0.59%,0.45%,,,0.15%,21.98%,1.29%
"שיעור דמי ניהול
ממוצע לשנת
2017",92.3%,7.9,389.0,0.65%,- - -,0.89,0.29,0.36%,12.08%,0.89%,,כלל ברזל,152,83.9%,180.9,"264,841.6",0.59%,0.45%,,,0.15%,21.98%,1.29%
"שיעור דמי ניהול
ממוצע לשנת
2017",79.2%,12.7,571.3,- - -,- - -,0.27,-0.15,0.36%,27.29%,1.78%,לא פעיל, *** הראל גמל לגילאי 50 עד 60,153,83.9%,180.9,"264,841.6",0.59%,0.45%,,,0.15%,21.98%,1.29%
"שיעור דמי ניהול
ממוצע לשנת
2017",81.2%,23.7,793.6,0.82%,- - -,0.32,-0.07,0.72%,25.10%,1.74%,,הראל השתלמות כללי,154,83.9%,180.9,"264,841.6",0.59%,0.45%,,,0.15%,21.98%,1.29%
"שיעור דמי ניהול
ממוצע לשנת
2017",81.3%,0.4,121.9,0.71%,- - -,0.27,-0.07,0.36%,29.33%,1.82%,,"הראל קמ""פ מסלול כללי ",155,83.9%,180.9,"264,841.6",0.59%,0.45%,,,0.15%,21.98%,1.29%
"שיעור דמי ניהול
ממוצע לשנת
2017",86.2%,5.6,872.0,- - -,- - -,0.35,0.14,0.36%,19.94%,0.74%,לא פעיל, *** ** קופת גמל הנדסאים מסלול כללי,157,83.9%,180.9,"264,841.6",0.59%,0.45%,,,0.15%,21.98%,1.29%
"שיעור דמי ניהול
ממוצע לשנת
2017",86.1%,3.6,931.0,- - -,- - -,0.41,0.41,0.00%,19.62%,0.99%,לא פעיל, *** ** קופת גמל מחר מסלול כללי,158,83.9%,180.9,"264,841.6",0.59%,0.45%,,,0.15%,21.98%,1.29%
"שיעור דמי ניהול
ממוצע לשנת
2017",87.5%,0.6,213.9,- - -,- - -,0.52,0.35,0.96%,17.95%,0.90%,לא פעיל," *** ** קופת גמל עו""ס מסלול כללי",159,83.9%,180.9,"264,841.6",0.59%,0.45%,,,0.15%,21.98%,1.29%
"שיעור דמי ניהול
ממוצע לשנת
2017",84.9%,-1.5,250.9,- - -,- - -,0.51,0.50,0.96%,20.60%,0.76%,לא פעיל, *** ** שדות מסלול כללי,160,83.9%,180.9,"264,841.6",0.59%,0.45%,,,0.15%,21.98%,1.29%
"שיעור דמי ניהול
ממוצע לשנת
2017",84.6%,5.4,"1,623.5",- - -,- - -,0.48,0.59,0.84%,21.13%,1.13%,לא פעיל," *** ** קופת גמל עמ""י מסלול כללי",161,83.9%,180.9,"264,841.6",0.59%,0.45%,,,0.15%,21.98%,1.29%
"שיעור דמי ניהול
ממוצע לשנת
2017",82.4%,0.2,29.8,- - -,- - -,0.22,-0.48,-0.84%,21.06%,1.91%,לא פעיל, *** אקסלנס טפחות מרכזית,173,83.9%,180.9,"264,841.6",0.59%,0.45%,,,0.15%,21.98%,1.29%
"שיעור דמי ניהול
ממוצע לשנת
2017",83.9%,-1.1,222.4,- - -,- - -,0.02,-0.73,-2.64%,27.99%,0.96%,לא פעיל,מיטב גאון השתלמות-כללי,182,83.9%,180.9,"264,841.6",0.59%,0.45%,,,0.15%,21.98%,1.29%
"שיעור דמי ניהול
ממוצע לשנת
2017",84.4%,-2.4,303.4,0.79%,- - -,0.19,-0.31,-1.32%,15.70%,0.20%,," *** מגדל השתלמות אג""ח",199,83.9%,180.9,"264,841.6",0.59%,0.45%,,,0.15%,21.98%,1.29%
"שיעור דמי ניהול
ממוצע לשנת
2017",94.7%,-1.6,65.0,- - -,- - -,0.71,0.28,-0.60%,13.50%,0.75%,לא פעיל,"פסגות דינמית - אג""ח צמוד מדד לטווח ארוך",202,83.9%,180.9,"264,841.6",0.59%,0.45%,,,0.15%,21.98%,1.29%
"שיעור דמי ניהול
ממוצע לשנת
2017",94.6%,4.9,329.9,- - -,- - -,0.83,0.20,0.60%,12.39%,0.07%,לא פעיל,"פסגות דינמית - אג""ח צמוד מדד בינוני",204,83.9%,180.9,"264,841.6",0.59%,0.45%,,,0.15%,21.98%,1.29%
"שיעור דמי ניהול
ממוצע לשנת
2017",92.7%,-0.1,10.5,0.65%,0.29%,-0.33,-0.45,-0.60%,6.22%,3.31%,,"פסגות גדיש חו""ל",205,83.9%,180.9,"264,841.6",0.59%,0.45%,,,0.15%,21.98%,1.29%
"שיעור דמי ניהול
ממוצע לשנת
2017",85.0%,0.2,928.1,- - -,- - -,-0.09,-1.08,-1.92%,15.89%,1.12%,לא פעיל, *** ** אל על כללי,206,83.9%,180.9,"264,841.6",0.59%,0.45%,,,0.15%,21.98%,1.29%
"שיעור דמי ניהול
ממוצע לשנת
2017",88.3%,-3.1,82.8,- - -,- - -,0.01,-0.21,-1.92%,40.26%,0.49%,לא פעיל,פסגות דינמית - מניות,207,83.9%,180.9,"264,841.6",0.59%,0.45%,,,0.15%,21.98%,1.29%
"שיעור דמי ניהול
ממוצע לשנת
2017",85.3%,0.5,32.5,- - -,- - -,0.43,0.23,-0.36%,22.90%,1.05%,לא פעיל," *** פסגות גדיש אג""ח קונצרני",208,83.9%,180.9,"264,841.6",0.59%,0.45%,,,0.15%,21.98%,1.29%
"שיעור דמי ניהול
ממוצע לשנת
2017",91.2%,17.3,286.4,0.64%,0.23%,0.43,0.06,-0.12%,13.81%,0.87%,," *** אקסלנס גמל אג""ח עד 15% מניות",211,83.9%,180.9,"264,841.6",0.59%,0.45%,,,0.15%,21.98%,1.29%
"שיעור דמי ניהול
ממוצע לשנת
2017",100.0%,0.0,65.1,- - -,- - -,1.14,0.22,1.08%,8.50%,-0.77%,לא פעיל,** אמישרגז,215,83.9%,180.9,"264,841.6",0.59%,0.45%,,,0.15%,21.98%,1.29%
"שיעור דמי ניהול
ממוצע לשנת
2017",99.1%,-33.0,347.3,- - -,- - -,1.17,-0.18,0.12%,0.88%,0.07%,לא פעיל, *** פסגות שיא גמל כספית,216,83.9%,180.9,"264,841.6",0.59%,0.45%,,,0.15%,21.98%,1.29%
"שיעור דמי ניהול
ממוצע לשנת
2017",78.9%,0.5,466.3,0.50%,- - -,0.58,0.84,1.56%,21.26%,0.52%,לא פעיל," *** ** אוניברסיטת ת""א - מסלול כללי",218,83.9%,180.9,"264,841.6",0.59%,0.45%,,,0.15%,21.98%,1.29%
"שיעור דמי ניהול
ממוצע לשנת
2017",83.8%,0.0,93.9,0.64%,- - -,0.36,0.48,-0.12%,30.36%,1.97%,,אלמוג,219,83.9%,180.9,"264,841.6",0.59%,0.45%,,,0.15%,21.98%,1.29%
"שיעור דמי ניהול
ממוצע לשנת
2017",81.7%,5.0,"2,220.0",- - -,- - -,0.77,0.72,1.32%,18.17%,1.44%,לא פעיל, *** ** גמל דיסקונט כללי,221,83.9%,180.9,"264,841.6",0.59%,0.45%,,,0.15%,21.98%,1.29%
"שיעור דמי ניהול
ממוצע לשנת
2017",91.2%,-0.6,538.8,0.58%,0.56%,0.78,0.16,0.00%,8.60%,0.60%,," *** מיטב דש גמל אג""ח ללא מניות",223,83.9%,180.9,"264,841.6",0.59%,0.45%,,,0.15%,21.98%,1.29%
"שיעור דמי ניהול
ממוצע לשנת
2017",90.4%,0.2,59.4,- - -,- - -,0.67,0.43,0.36%,17.94%,0.50%,לא פעיל, *** ** קופת התגמולים של עובדי בנק לאומי למשכנתאות,225,83.9%,180.9,"264,841.6",0.59%,0.45%,,,0.15%,21.98%,1.29%
"שיעור דמי ניהול
ממוצע לשנת
2017",87.4%,1.7,"3,343.9",0.00%,- - -,0.39,0.13,-0.12%,19.02%,0.77%,, *** ** קופת התגמולים של עובדי בנק לאומי,229,83.9%,180.9,"264,841.6",0.59%,0.45%,,,0.15%,21.98%,1.29%
"שיעור דמי ניהול
ממוצע לשנת
2017",87.9%,0.8,162.5,- - -,- - -,0.47,0.40,0.24%,19.37%,0.63%,לא פעיל,** איילון קופת תגמולים ופיצויים,230,83.9%,180.9,"264,841.6",0.59%,0.45%,,,0.15%,21.98%,1.29%
"שיעור דמי ניהול
ממוצע לשנת
2017",86.3%,-0.4,42.8,- - -,- - -,0.47,-0.04,0.36%,11.73%,0.49%,לא פעיל, *** עומרים קופה מרכזית לפיצויים,231,83.9%,180.9,"264,841.6",0.59%,0.45%,,,0.15%,21.98%,1.29%
"שיעור דמי ניהול
ממוצע לשנת
2017",87.2%,-1.6,"2,119.8",0.19%,- - -,0.68,0.31,0.72%,12.37%,0.70%,,"** בל""ד",233,83.9%,180.9,"264,841.6",0.59%,0.45%,,,0.15%,21.98%,1.29%
"שיעור דמי ניהול
ממוצע לשנת
2017",76.4%,-27.4,"1,452.8",0.70%,- - -,-0.07,-1.04,-2.52%,24.40%,1.50%,,פסגות פיצויים כללי,237,83.9%,180.9,"264,841.6",0.59%,0.45%,,,0.15%,21.98%,1.29%
"שיעור דמי ניהול
ממוצע לשנת
2017",79.5%,-16.3,"1,340.5",0.81%,- - -,0.57,1.69,1.56%,25.15%,1.85%,, *** דיסקונט לפיצויים,239,83.9%,180.9,"264,841.6",0.59%,0.45%,,,0.15%,21.98%,1.29%
"שיעור דמי ניהול
ממוצע לשנת
2017",80.0%,-21.8,"2,637.8",0.55%,- - -,0.44,0.98,0.00%,26.57%,1.49%,,כלל פיצויים למעסיק,241,83.9%,180.9,"264,841.6",0.59%,0.45%,,,0.15%,21.98%,1.29%
"שיעור דמי ניהול
ממוצע לשנת
2017",76.9%,-4.6,634.8,0.89%,- - -,0.36,0.34,0.72%,25.32%,2.01%,, *** אקסלנס מרכזית לפיצויים,242,83.9%,180.9,"264,841.6",0.59%,0.45%,,,0.15%,21.98%,1.29%
"שיעור דמי ניהול
ממוצע לשנת
2017",77.2%,5.3,"3,175.2",- - -,- - -,0.29,-0.16,0.36%,23.95%,1.73%,לא פעיל, *** הראל תעוז כללי,243,83.9%,180.9,"264,841.6",0.59%,0.45%,,,0.15%,21.98%,1.29%
"שיעור דמי ניהול
ממוצע לשנת
2017",85.4%,0.5,263.5,- - -,- - -,0.35,0.15,-0.24%,22.97%,1.23%,לא פעיל,איילון מרכזית לפיצויים ב,246,83.9%,180.9,"264,841.6",0.59%,0.45%,,,0.15%,21.98%,1.29%
"שיעור דמי ניהול
ממוצע לשנת
2017",89.5%,-0.5,113.2,- - -,- - -,0.04,-0.69,-2.40%,20.44%,0.38%,לא פעיל, *** ** איילון אגוד תגמולים מסלול כללי,247,83.9%,180.9,"264,841.6",0.59%,0.45%,,,0.15%,21.98%,1.29%
"שיעור דמי ניהול
ממוצע לשנת
2017",76.5%,-8.6,553.9,- - -,- - -,0.17,-0.91,-1.08%,23.45%,1.70%,לא פעיל, *** מיטב מרום מסלול כללי,248,83.9%,180.9,"264,841.6",0.59%,0.45%,,,0.15%,21.98%,1.29%
"שיעור דמי ניהול
ממוצע לשנת
2017",81.9%,-3.0,854.7,- - -,- - -,0.16,-0.54,-0.36%,26.03%,1.09%,לא פעיל, *** הלמן-אלדובי יהבית חסכון,249,83.9%,180.9,"264,841.6",0.59%,0.45%,,,0.15%,21.98%,1.29%
"שיעור דמי ניהול
ממוצע לשנת
2017",97.3%,-0.1,5.5,- - -,- - -,0.12,-0.63,-0.96%,12.74%,0.80%,לא פעיל,ישיר פיצויים המלאכה,250,83.9%,180.9,"264,841.6",0.59%,0.45%,,,0.15%,21.98%,1.29%
"שיעור דמי ניהול
ממוצע לשנת
2017",77.3%,-5.9,670.7,- - -,- - -,0.23,-0.51,-0.60%,22.54%,1.63%,לא פעיל, *** מיטב מרתון גמל,251,83.9%,180.9,"264,841.6",0.59%,0.45%,,,0.15%,21.98%,1.29%
"שיעור דמי ניהול
ממוצע לשנת
2017",78.1%,-58.8,"11,057.3",0.65%,0.34%,0.54,1.60,1.92%,27.07%,1.88%,," *** אג""ח עד 255 מניות ",253,83.9%,180.9,"264,841.6",0.59%,0.45%,,,0.15%,21.98%,1.29%
"שיעור דמי ניהול
ממוצע לשנת
2017",86.6%,-0.3,22.7,- - -,- - -,0.11,-0.96,-1.32%,20.49%,1.32%,לא פעיל,ישיר לתגמולים,254,83.9%,180.9,"264,841.6",0.59%,0.45%,,,0.15%,21.98%,1.29%
"שיעור דמי ניהול
ממוצע לשנת
2017",86.1%,0.0,8.2,- - -,- - -,0.21,-0.42,-0.24%,21.54%,1.36%,לא פעיל,** ישיר לפיצויים,255,83.9%,180.9,"264,841.6",0.59%,0.45%,,,0.15%,21.98%,1.29%
"שיעור דמי ניהול
ממוצע לשנת
2017",75.5%,-8.3,919.9,- - -,- - -,0.20,-0.52,-0.60%,23.67%,1.56%,לא פעיל, *** מיטב קרן השפע,256,83.9%,180.9,"264,841.6",0.59%,0.45%,,,0.15%,21.98%,1.29%
"שיעור דמי ניהול
ממוצע לשנת
2017",77.9%,-10.5,"1,159.8",0.75%,1.43%,0.22,-0.40,-0.12%,26.35%,1.90%,, *** הלמן-אלדובי בר-יציב ישראל,257,83.9%,180.9,"264,841.6",0.59%,0.45%,,,0.15%,21.98%,1.29%
"שיעור דמי ניהול
ממוצע לשנת
2017",86.2%,-3.8,426.8,- - -,- - -,0.41,0.40,0.24%,21.74%,0.82%,לא פעיל, *** איילון תגמולים ואישית לפיצויים מסלול כללי,258,83.9%,180.9,"264,841.6",0.59%,0.45%,,,0.15%,21.98%,1.29%
"שיעור דמי ניהול
ממוצע לשנת
2017",78.9%,-1.1,184.9,0.00%,0.00%,0.26,-0.46,-0.12%,21.68%,1.65%,, *** הלמן-אלדובי בר-יציב כללי (לשעבר קופת פקידי מרכנתיל דיסקונט),259,83.9%,180.9,"264,841.6",0.59%,0.45%,,,0.15%,21.98%,1.29%
"שיעור דמי ניהול
ממוצע לשנת
2017",75.4%,-0.9,224.7,0.68%,0.10%,0.17,-0.17,-0.60%,34.82%,2.18%,,מנורה מבטחים אמיר כללי,260,83.9%,180.9,"264,841.6",0.59%,0.45%,,,0.15%,21.98%,1.29%
"שיעור דמי ניהול
ממוצע לשנת
2017",79.7%,-2.0,204.3,0.91%,- - -,0.16,-0.96,-0.72%,22.63%,1.68%,, *** הלמן-אלדובי פיצויים כללי,262,83.9%,180.9,"264,841.6",0.59%,0.45%,,,0.15%,21.98%,1.29%
"שיעור דמי ניהול
ממוצע לשנת
2017",81.4%,10.5,"3,072.3",0.33%,- - -,0.43,0.91,0.48%,25.91%,1.37%,,בר,263,83.9%,180.9,"264,841.6",0.59%,0.45%,,,0.15%,21.98%,1.29%
"שיעור דמי ניהול
ממוצע לשנת
2017",76.7%,-10.4,"1,509.1",- - -,- - -,0.49,1.11,1.56%,28.16%,1.75%,לא פעיל, *** גפן,264,83.9%,180.9,"264,841.6",0.59%,0.45%,,,0.15%,21.98%,1.29%
"שיעור דמי ניהול
ממוצע לשנת
2017",77.9%,-1.7,675.2,- - -,- - -,0.35,0.22,0.72%,23.82%,1.82%,לא פעיל, *** אקסלנס גמל פלטינום עד 15% מניות,265,83.9%,180.9,"264,841.6",0.59%,0.45%,,,0.15%,21.98%,1.29%
"שיעור דמי ניהול
ממוצע לשנת
2017",82.2%,-5.5,870.5,- - -,- - -,0.30,-0.08,-0.48%,24.02%,1.58%,לא פעיל, *** אקסלנס טפחות גמל,266,83.9%,180.9,"264,841.6",0.59%,0.45%,,,0.15%,21.98%,1.29%
"שיעור דמי ניהול
ממוצע לשנת
2017",87.7%,-0.9,86.3,- - -,- - -,0.40,0.14,-0.12%,19.78%,0.83%,לא פעיל, *** הבטחון-פיצויים,268,83.9%,180.9,"264,841.6",0.59%,0.45%,,,0.15%,21.98%,1.29%
"שיעור דמי ניהול
ממוצע לשנת
2017",87.8%,-1.2,270.0,0.59%,0.26%,0.06,-0.48,-1.92%,13.21%,1.21%,,פסגות גדיש אגח עד 20% מניות,270,83.9%,180.9,"264,841.6",0.59%,0.45%,,,0.15%,21.98%,1.29%
