TKUFA2,Textbox59,Textbox66,Textbox67
 סיכום פעילות גמל לחודש 11/2005,        (במיליוני ש''ח),קופת גמל היא מכשיר חיסכון לטווח בינוני וארוך ומומלץ מאד לבחון את ביצועי הקופה לאורך זמן ולא לאורך חודשים בודדים,הנתונים המוצגים באתר דווחו על ידי הגופים המדווחים ובאחריותם

Textbox65,Textbox77,Textbox78,Textbox83,Textbox84,Textbox103,Textbox85,Textbox86,Textbox87,Textbox88,Textbox89,Textbox90,SHM2,ID2,Textbox105,Textbox92,Textbox93,Textbox94,Textbox104,Textbox106,Textbox107,Textbox108,Textbox98,Textbox99
"שיעור דמי ניהול
ממוצע לשנת
2017",87.4%,-14.8,"12,421.0",0.70%,0.61%,0.95,-0.37,- - -,12.48%,0.41%,," *** הראל אג""ח עד 25% מניות ",101,85.4%,-176.3,"232,469.4",0.59%,0.45%,,,,12.39%,0.27%
"שיעור דמי ניהול
ממוצע לשנת
2017",77.2%,-1.6,"1,771.4",- - -,- - -,1.11,0.71,- - -,12.81%,0.40%,לא פעיל, *** אקסלנס גמל פלטינום,102,85.4%,-176.3,"232,469.4",0.59%,0.45%,,,,12.39%,0.27%
"שיעור דמי ניהול
ממוצע לשנת
2017",87.5%,-11.7,"4,639.5",0.70%,0.61%,1.09,0.05,- - -,12.49%,0.23%,, *** מיטב דש גמל לבני  50-60,103,85.4%,-176.3,"232,469.4",0.59%,0.45%,,,,12.39%,0.27%
"שיעור דמי ניהול
ממוצע לשנת
2017",84.0%,-4.9,"2,645.8",- - -,- - -,0.93,0.39,- - -,13.10%,0.59%,לא פעיל,פסגות צור,104,85.4%,-176.3,"232,469.4",0.59%,0.45%,,,,12.39%,0.27%
"שיעור דמי ניהול
ממוצע לשנת
2017",87.9%,-0.1,128.5,- - -,- - -,0.82,0.98,- - -,12.72%,0.40%,לא פעיל,ישיר המלאכה,105,85.4%,-176.3,"232,469.4",0.59%,0.45%,,,,12.39%,0.27%
"שיעור דמי ניהול
ממוצע לשנת
2017",86.6%,19.8,"20,095.3",- - -,- - -,0.99,0.67,- - -,13.14%,0.36%,לא פעיל, *** פסגות גדיש כללי,106,85.4%,-176.3,"232,469.4",0.59%,0.45%,,,,12.39%,0.27%
"שיעור דמי ניהול
ממוצע לשנת
2017",81.8%,-3.2,486.9,0.58%,0.00%,0.67,-0.89,- - -,9.60%,0.29%,," *** הלמן-אלדובי בר-יציב אג""ח עד 25% במניות",107,85.4%,-176.3,"232,469.4",0.59%,0.45%,,,,12.39%,0.27%
"שיעור דמי ניהול
ממוצע לשנת
2017",94.0%,1.2,30.5,- - -,- - -,1.34,0.98,- - -,28.70%,4.33%,לא פעיל, *** להיט מניות,109,85.4%,-176.3,"232,469.4",0.59%,0.45%,,,,12.39%,0.27%
"שיעור דמי ניהול
ממוצע לשנת
2017",90.7%,-0.6,60.2,- - -,- - -,- - -,- - -,- - -,11.58%,0.05%,לא פעיל,** ויתקין,110,85.4%,-176.3,"232,469.4",0.59%,0.45%,,,,12.39%,0.27%
"שיעור דמי ניהול
ממוצע לשנת
2017",84.2%,-2.0,"1,065.1",- - -,- - -,0.84,1.13,- - -,13.28%,0.70%,לא פעיל, *** מיטב מירון,111,85.4%,-176.3,"232,469.4",0.59%,0.45%,,,,12.39%,0.27%
"שיעור דמי ניהול
ממוצע לשנת
2017",84.4%,-1.5,188.1,- - -,- - -,0.96,0.12,- - -,13.09%,0.45%,לא פעיל,הראל רימון,112,85.4%,-176.3,"232,469.4",0.59%,0.45%,,,,12.39%,0.27%
"שיעור דמי ניהול
ממוצע לשנת
2017",84.7%,4.7,"3,051.0",- - -,- - -,1.07,0.93,- - -,13.75%,0.37%,לא פעיל, *** פסגות קרן אור,113,85.4%,-176.3,"232,469.4",0.59%,0.45%,,,,12.39%,0.27%
"שיעור דמי ניהול
ממוצע לשנת
2017",93.3%,-0.2,16.7,- - -,- - -,- - -,- - -,- - -,7.76%,-0.17%,לא פעיל,אי.בי.אי שחר,114,85.4%,-176.3,"232,469.4",0.59%,0.45%,,,,12.39%,0.27%
"שיעור דמי ניהול
ממוצע לשנת
2017",92.3%,3.0,752.6,- - -,- - -,1.07,-0.87,- - -,12.27%,0.28%,לא פעיל, *** ** הגומל מסלול כללי,115,85.4%,-176.3,"232,469.4",0.59%,0.45%,,,,12.39%,0.27%
"שיעור דמי ניהול
ממוצע לשנת
2017",82.5%,0.2,19.0,0.58%,0.04%,0.91,-1.24,- - -,7.46%,-0.77%,," *** כלל תמר אג""ח ",117,85.4%,-176.3,"232,469.4",0.59%,0.45%,,,,12.39%,0.27%
