TKUFA2,Textbox59,Textbox66,Textbox67
 סיכום פעילות גמל לחודש 06/2009,        (במיליוני ש''ח),קופת גמל היא מכשיר חיסכון לטווח בינוני וארוך ומומלץ מאד לבחון את ביצועי הקופה לאורך זמן ולא לאורך חודשים בודדים,הנתונים המוצגים באתר דווחו על ידי הגופים המדווחים ובאחריותם

Textbox65,Textbox77,Textbox78,Textbox83,Textbox84,Textbox103,Textbox85,Textbox86,Textbox87,Textbox88,Textbox89,Textbox90,SHM2,ID2,Textbox105,Textbox92,Textbox93,Textbox94,Textbox104,Textbox106,Textbox107,Textbox108,Textbox98,Textbox99
"שיעור דמי ניהול
ממוצע לשנת
2017",75.9%,-43.5,"9,234.7",0.70%,0.61%,0.10,-0.28,0.00%,19.17%,2.36%,," *** הראל אג""ח עד 25% מניות ",101,84.0%,32.9,"255,257.8",0.59%,0.45%,,,0.27%,17.40%,2.48%
"שיעור דמי ניהול
ממוצע לשנת
2017",76.1%,-11.3,"1,444.3",- - -,- - -,0.18,0.19,0.96%,19.44%,2.28%,לא פעיל, *** אקסלנס גמל פלטינום,102,84.0%,32.9,"255,257.8",0.59%,0.45%,,,0.27%,17.40%,2.48%
"שיעור דמי ניהול
ממוצע לשנת
2017",81.5%,-36.6,"3,494.9",0.70%,0.61%,0.36,1.18,0.96%,18.06%,2.30%,, *** מיטב דש גמל לבני  50-60,103,84.0%,32.9,"255,257.8",0.59%,0.45%,,,0.27%,17.40%,2.48%
"שיעור דמי ניהול
ממוצע לשנת
2017",77.3%,-16.1,"1,443.1",- - -,- - -,-0.19,-0.77,-2.40%,24.10%,3.35%,לא פעיל,פסגות צור,104,84.0%,32.9,"255,257.8",0.59%,0.45%,,,0.27%,17.40%,2.48%
"שיעור דמי ניהול
ממוצע לשנת
2017",77.4%,-0.8,78.1,- - -,- - -,0.11,-0.16,-0.24%,17.85%,2.59%,לא פעיל,ישיר המלאכה,105,84.0%,32.9,"255,257.8",0.59%,0.45%,,,0.27%,17.40%,2.48%
"שיעור דמי ניהול
ממוצע לשנת
2017",81.5%,-31.9,"16,691.1",- - -,- - -,0.18,0.26,0.36%,17.87%,2.33%,לא פעיל, *** פסגות גדיש כללי,106,84.0%,32.9,"255,257.8",0.59%,0.45%,,,0.27%,17.40%,2.48%
"שיעור דמי ניהול
ממוצע לשנת
2017",80.6%,-1.1,418.1,0.58%,0.00%,0.32,0.42,1.80%,18.22%,0.93%,," *** הלמן-אלדובי בר-יציב אג""ח עד 25% במניות",107,84.0%,32.9,"255,257.8",0.59%,0.45%,,,0.27%,17.40%,2.48%
"שיעור דמי ניהול
ממוצע לשנת
2017",90.2%,1.0,17.0,- - -,- - -,-0.28,-0.58,-3.60%,25.19%,-0.95%,לא פעיל, *** להיט מניות,109,84.0%,32.9,"255,257.8",0.59%,0.45%,,,0.27%,17.40%,2.48%
"שיעור דמי ניהול
ממוצע לשנת
2017",75.2%,-5.7,699.3,- - -,- - -,0.06,-0.32,-0.60%,20.71%,2.61%,לא פעיל, *** מיטב מירון,111,84.0%,32.9,"255,257.8",0.59%,0.45%,,,0.27%,17.40%,2.48%
"שיעור דמי ניהול
ממוצע לשנת
2017",78.4%,-14.4,"1,997.0",- - -,- - -,-0.23,-0.95,-2.04%,21.92%,3.18%,לא פעיל, *** פסגות קרן אור,113,84.0%,32.9,"255,257.8",0.59%,0.45%,,,0.27%,17.40%,2.48%
"שיעור דמי ניהול
ממוצע לשנת
2017",87.5%,0.4,12.0,- - -,- - -,0.32,0.73,0.36%,15.85%,2.08%,לא פעיל,אי.בי.אי שחר,114,84.0%,32.9,"255,257.8",0.59%,0.45%,,,0.27%,17.40%,2.48%
