TKUFA2,Textbox59,Textbox66,Textbox67
 סיכום פעילות גמל לחודש 06/2007,        (במיליוני ש''ח),קופת גמל היא מכשיר חיסכון לטווח בינוני וארוך ומומלץ מאד לבחון את ביצועי הקופה לאורך זמן ולא לאורך חודשים בודדים,הנתונים המוצגים באתר דווחו על ידי הגופים המדווחים ובאחריותם

Textbox65,Textbox77,Textbox78,Textbox83,Textbox84,Textbox103,Textbox85,Textbox86,Textbox87,Textbox88,Textbox89,Textbox90,SHM2,ID2,Textbox105,Textbox92,Textbox93,Textbox94,Textbox104,Textbox106,Textbox107,Textbox108,Textbox98,Textbox99
"שיעור דמי ניהול
ממוצע לשנת
2017",78.5%,-111.5,"13,297.3",0.70%,0.61%,1.46,0.17,0.48%,8.95%,0.29%,," *** הראל אג""ח עד 25% מניות ",101,80.3%,53.7,"276,190.9",0.59%,0.45%,,,0.93%,8.71%,0.30%
"שיעור דמי ניהול
ממוצע לשנת
2017",79.3%,-7.2,"2,068.9",- - -,- - -,1.65,1.03,1.20%,9.41%,0.41%,לא פעיל, *** אקסלנס גמל פלטינום,102,80.3%,53.7,"276,190.9",0.59%,0.45%,,,0.93%,8.71%,0.30%
"שיעור דמי ניהול
ממוצע לשנת
2017",80.5%,-56.3,"4,897.7",0.70%,0.61%,1.47,0.19,0.72%,8.88%,-0.03%,, *** מיטב דש גמל לבני  50-60,103,80.3%,53.7,"276,190.9",0.59%,0.45%,,,0.93%,8.71%,0.30%
"שיעור דמי ניהול
ממוצע לשנת
2017",79.6%,-25.3,"2,749.6",- - -,- - -,1.43,-0.09,0.24%,8.19%,0.14%,לא פעיל,פסגות צור,104,80.3%,53.7,"276,190.9",0.59%,0.45%,,,0.93%,8.71%,0.30%
"שיעור דמי ניהול
ממוצע לשנת
2017",82.9%,-1.0,125.6,- - -,- - -,1.49,1.01,0.48%,9.08%,0.17%,לא פעיל,ישיר המלאכה,105,80.3%,53.7,"276,190.9",0.59%,0.45%,,,0.93%,8.71%,0.30%
"שיעור דמי ניהול
ממוצע לשנת
2017",80.8%,-132.2,"21,574.5",- - -,- - -,1.48,0.37,0.60%,8.88%,-0.07%,לא פעיל, *** פסגות גדיש כללי,106,80.3%,53.7,"276,190.9",0.59%,0.45%,,,0.93%,8.71%,0.30%
"שיעור דמי ניהול
ממוצע לשנת
2017",78.7%,-1.2,512.9,0.58%,0.00%,1.35,-0.85,-0.24%,7.52%,0.70%,," *** הלמן-אלדובי בר-יציב אג""ח עד 25% במניות",107,80.3%,53.7,"276,190.9",0.59%,0.45%,,,0.93%,8.71%,0.30%
"שיעור דמי ניהול
ממוצע לשנת
2017",87.0%,-2.2,35.2,- - -,- - -,1.63,0.98,5.52%,12.13%,1.93%,לא פעיל, *** להיט מניות,109,80.3%,53.7,"276,190.9",0.59%,0.45%,,,0.93%,8.71%,0.30%
"שיעור דמי ניהול
ממוצע לשנת
2017",79.2%,-8.1,"1,115.7",- - -,- - -,1.41,0.37,0.36%,8.48%,0.14%,לא פעיל, *** מיטב מירון,111,80.3%,53.7,"276,190.9",0.59%,0.45%,,,0.93%,8.71%,0.30%
"שיעור דמי ניהול
ממוצע לשנת
2017",77.7%,-0.5,207.4,- - -,- - -,1.51,0.93,0.48%,9.15%,0.37%,לא פעיל,הראל רימון,112,80.3%,53.7,"276,190.9",0.59%,0.45%,,,0.93%,8.71%,0.30%
