TKUFA2,Textbox59,Textbox66,Textbox67
 סיכום פעילות גמל לחודש 06/2006,        (במיליוני ש''ח),קופת גמל היא מכשיר חיסכון לטווח בינוני וארוך ומומלץ מאד לבחון את ביצועי הקופה לאורך זמן ולא לאורך חודשים בודדים,הנתונים המוצגים באתר דווחו על ידי הגופים המדווחים ובאחריותם

Textbox65,Textbox77,Textbox78,Textbox83,Textbox84,Textbox103,Textbox85,Textbox86,Textbox87,Textbox88,Textbox89,Textbox90,SHM2,ID2,Textbox105,Textbox92,Textbox93,Textbox94,Textbox104,Textbox106,Textbox107,Textbox108,Textbox98,Textbox99
"שיעור דמי ניהול
ממוצע לשנת
2017",84.9%,-50.4,"12,447.4",0.70%,0.61%,0.75,0.04,- - -,1.45%,-1.98%,," *** הראל אג""ח עד 25% מניות ",101,84.8%,-8.2,"239,930.8",0.59%,0.45%,,,,1.58%,-1.93%
"שיעור דמי ניהול
ממוצע לשנת
2017",78.9%,-5.1,"1,799.0",- - -,- - -,0.92,0.89,- - -,1.71%,-2.13%,לא פעיל, *** אקסלנס גמל פלטינום,102,84.8%,-8.2,"239,930.8",0.59%,0.45%,,,,1.58%,-1.93%
"שיעור דמי ניהול
ממוצע לשנת
2017",86.7%,-26.1,"4,585.8",0.70%,0.61%,0.78,-0.86,- - -,0.79%,-2.25%,, *** מיטב דש גמל לבני  50-60,103,84.8%,-8.2,"239,930.8",0.59%,0.45%,,,,1.58%,-1.93%
"שיעור דמי ניהול
ממוצע לשנת
2017",81.6%,-16.9,"2,624.2",- - -,- - -,0.76,0.76,- - -,1.65%,-1.88%,לא פעיל,פסגות צור,104,84.8%,-8.2,"239,930.8",0.59%,0.45%,,,,1.58%,-1.93%
"שיעור דמי ניהול
ממוצע לשנת
2017",86.9%,-0.5,123.1,- - -,- - -,0.71,0.42,- - -,1.43%,-2.22%,לא פעיל,ישיר המלאכה,105,84.8%,-8.2,"239,930.8",0.59%,0.45%,,,,1.58%,-1.93%
"שיעור דמי ניהול
ממוצע לשנת
2017",86.8%,-62.9,"20,180.4",- - -,- - -,0.77,-0.41,- - -,0.86%,-2.25%,לא פעיל, *** פסגות גדיש כללי,106,84.8%,-8.2,"239,930.8",0.59%,0.45%,,,,1.58%,-1.93%
"שיעור דמי ניהול
ממוצע לשנת
2017",81.5%,-7.4,478.8,0.58%,0.00%,0.65,-0.21,- - -,2.43%,-1.39%,," *** הלמן-אלדובי בר-יציב אג""ח עד 25% במניות",107,84.8%,-8.2,"239,930.8",0.59%,0.45%,,,,1.58%,-1.93%
"שיעור דמי ניהול
ממוצע לשנת
2017",86.2%,0.2,36.1,- - -,- - -,1.08,0.37,- - -,-1.17%,-6.08%,לא פעיל, *** להיט מניות,109,84.8%,-8.2,"239,930.8",0.59%,0.45%,,,,1.58%,-1.93%
"שיעור דמי ניהול
ממוצע לשנת
2017",90.4%,0.2,61.0,- - -,- - -,0.69,-1.76,- - -,0.53%,-2.17%,לא פעיל,** ויתקין,110,84.8%,-8.2,"239,930.8",0.59%,0.45%,,,,1.58%,-1.93%
"שיעור דמי ניהול
ממוצע לשנת
2017",84.0%,-7.1,"1,055.8",- - -,- - -,0.70,0.50,- - -,1.10%,-2.55%,לא פעיל, *** מיטב מירון,111,84.8%,-8.2,"239,930.8",0.59%,0.45%,,,,1.58%,-1.93%
"שיעור דמי ניהול
ממוצע לשנת
2017",83.0%,-0.9,189.9,- - -,- - -,0.78,0.66,- - -,1.71%,-1.94%,לא פעיל,הראל רימון,112,84.8%,-8.2,"239,930.8",0.59%,0.45%,,,,1.58%,-1.93%
"שיעור דמי ניהול
ממוצע לשנת
2017",85.5%,-12.6,"3,071.5",- - -,- - -,0.81,0.01,- - -,0.72%,-2.50%,לא פעיל, *** פסגות קרן אור,113,84.8%,-8.2,"239,930.8",0.59%,0.45%,,,,1.58%,-1.93%
"שיעור דמי ניהול
ממוצע לשנת
2017",89.9%,-0.1,15.3,- - -,- - -,0.35,-1.07,- - -,1.16%,-1.38%,לא פעיל,אי.בי.אי שחר,114,84.8%,-8.2,"239,930.8",0.59%,0.45%,,,,1.58%,-1.93%
"שיעור דמי ניהול
ממוצע לשנת
2017",92.0%,-2.9,764.4,- - -,- - -,0.87,0.31,- - -,1.76%,-1.83%,לא פעיל, *** ** הגומל מסלול כללי,115,84.8%,-8.2,"239,930.8",0.59%,0.45%,,,,1.58%,-1.93%
"שיעור דמי ניהול
ממוצע לשנת
2017",86.2%,0.0,19.5,0.58%,0.04%,0.54,-0.68,- - -,2.07%,-0.28%,," *** כלל תמר אג""ח ",117,84.8%,-8.2,"239,930.8",0.59%,0.45%,,,,1.58%,-1.93%
"שיעור דמי ניהול
ממוצע לשנת
2017",87.1%,0.3,131.8,0.51%,- - -,1.22,0.97,- - -,4.04%,-1.50%,,אנליסט קופה מרכזית לפיצויים מסלול כללי,118,84.8%,-8.2,"239,930.8",0.59%,0.45%,,,,1.58%,-1.93%
"שיעור דמי ניהול
ממוצע לשנת
2017",89.1%,3.6,705.2,0.73%,0.32%,0.69,-0.69,- - -,1.48%,-1.52%,,מנורה מבטחים יותר מסלול ד,119,84.8%,-8.2,"239,930.8",0.59%,0.45%,,,,1.58%,-1.93%
