TKUFA2,Textbox59,Textbox66,Textbox67
 סיכום פעילות גמל לחודש 02/2006,        (במיליוני ש''ח),קופת גמל היא מכשיר חיסכון לטווח בינוני וארוך ומומלץ מאד לבחון את ביצועי הקופה לאורך זמן ולא לאורך חודשים בודדים,הנתונים המוצגים באתר דווחו על ידי הגופים המדווחים ובאחריותם

Textbox65,Textbox77,Textbox78,Textbox83,Textbox84,Textbox103,Textbox85,Textbox86,Textbox87,Textbox88,Textbox89,Textbox90,SHM2,ID2,Textbox105,Textbox92,Textbox93,Textbox94,Textbox104,Textbox106,Textbox107,Textbox108,Textbox98,Textbox99
"שיעור דמי ניהול
ממוצע לשנת
2017",86.4%,-60.2,"12,557.4",0.70%,0.61%,0.93,-0.57,- - -,0.67%,-0.63%,," *** הראל אג""ח עד 25% מניות ",101,85.2%,-96.0,"238,906.7",0.59%,0.45%,,,,1.05%,-0.46%
"שיעור דמי ניהול
ממוצע לשנת
2017",79.6%,-3.0,"1,817.7",- - -,- - -,1.14,1.21,- - -,1.39%,-0.41%,לא פעיל, *** אקסלנס גמל פלטינום,102,85.2%,-96.0,"238,906.7",0.59%,0.45%,,,,1.05%,-0.46%
"שיעור דמי ניהול
ממוצע לשנת
2017",87.2%,-7.4,"4,672.3",0.70%,0.61%,1.07,-0.50,- - -,0.78%,-0.68%,, *** מיטב דש גמל לבני  50-60,103,85.2%,-96.0,"238,906.7",0.59%,0.45%,,,,1.05%,-0.46%
"שיעור דמי ניהול
ממוצע לשנת
2017",83.3%,-13.8,"2,660.6",- - -,- - -,0.92,0.17,- - -,0.76%,-0.63%,לא פעיל,פסגות צור,104,85.2%,-96.0,"238,906.7",0.59%,0.45%,,,,1.05%,-0.46%
"שיעור דמי ניהול
ממוצע לשנת
2017",84.2%,-2.9,123.2,- - -,- - -,0.81,-0.08,- - -,0.39%,-0.56%,לא פעיל,ישיר המלאכה,105,85.2%,-96.0,"238,906.7",0.59%,0.45%,,,,1.05%,-0.46%
"שיעור דמי ניהול
ממוצע לשנת
2017",87.0%,-39.0,"20,433.9",- - -,- - -,1,0.25,- - -,0.86%,-0.67%,לא פעיל, *** פסגות גדיש כללי,106,85.2%,-96.0,"238,906.7",0.59%,0.45%,,,,1.05%,-0.46%
"שיעור דמי ניהול
ממוצע לשנת
2017",81.1%,-3.2,486.9,0.58%,0.00%,0.71,-0.85,- - -,1.08%,-0.20%,," *** הלמן-אלדובי בר-יציב אג""ח עד 25% במניות",107,85.2%,-96.0,"238,906.7",0.59%,0.45%,,,,1.05%,-0.46%
"שיעור דמי ניהול
ממוצע לשנת
2017",85.6%,0.1,37.3,- - -,- - -,1.35,0.91,- - -,1.26%,-2.30%,לא פעיל, *** להיט מניות,109,85.2%,-96.0,"238,906.7",0.59%,0.45%,,,,1.05%,-0.46%
"שיעור דמי ניהול
ממוצע לשנת
2017",90.2%,-0.2,61.6,- - -,- - -,0.98,-1.34,- - -,0.90%,-0.57%,לא פעיל,** ויתקין,110,85.2%,-96.0,"238,906.7",0.59%,0.45%,,,,1.05%,-0.46%
"שיעור דמי ניהול
ממוצע לשנת
2017",82.9%,-7.7,"1,079.9",- - -,- - -,0.85,0.60,- - -,0.51%,-0.57%,לא פעיל, *** מיטב מירון,111,85.2%,-96.0,"238,906.7",0.59%,0.45%,,,,1.05%,-0.46%
"שיעור דמי ניהול
ממוצע לשנת
2017",84.0%,-0.5,191.6,- - -,- - -,0.95,0.10,- - -,0.75%,-0.55%,לא פעיל,הראל רימון,112,85.2%,-96.0,"238,906.7",0.59%,0.45%,,,,1.05%,-0.46%
"שיעור דמי ניהול
ממוצע לשנת
2017",85.3%,-7.5,"3,116.6",- - -,- - -,1.08,0.81,- - -,0.87%,-0.65%,לא פעיל, *** פסגות קרן אור,113,85.2%,-96.0,"238,906.7",0.59%,0.45%,,,,1.05%,-0.46%
"שיעור דמי ניהול
ממוצע לשנת
2017",91.8%,-0.1,15.8,- - -,- - -,0.57,-1.28,- - -,0.70%,-0.36%,לא פעיל,אי.בי.אי שחר,114,85.2%,-96.0,"238,906.7",0.59%,0.45%,,,,1.05%,-0.46%
"שיעור דמי ניהול
ממוצע לשנת
2017",92.0%,-0.2,769.9,- - -,- - -,1.09,0.13,- - -,1.23%,-0.41%,לא פעיל, *** ** הגומל מסלול כללי,115,85.2%,-96.0,"238,906.7",0.59%,0.45%,,,,1.05%,-0.46%
"שיעור דמי ניהול
ממוצע לשנת
2017",85.8%,-0.1,19.9,0.58%,0.04%,0.72,-1.37,- - -,0.69%,-0.11%,," *** כלל תמר אג""ח ",117,85.2%,-96.0,"238,906.7",0.59%,0.45%,,,,1.05%,-0.46%
