TKUFA2,Textbox59,Textbox66,Textbox67
 סיכום פעילות גמל לחודש 12/2007,        (במיליוני ש''ח),קופת גמל היא מכשיר חיסכון לטווח בינוני וארוך ומומלץ מאד לבחון את ביצועי הקופה לאורך זמן ולא לאורך חודשים בודדים,הנתונים המוצגים באתר דווחו על ידי הגופים המדווחים ובאחריותם

Textbox65,Textbox77,Textbox78,Textbox83,Textbox84,Textbox103,Textbox85,Textbox86,Textbox87,Textbox88,Textbox89,Textbox90,SHM2,ID2,Textbox105,Textbox92,Textbox93,Textbox94,Textbox104,Textbox106,Textbox107,Textbox108,Textbox98,Textbox99
"שיעור דמי ניהול
ממוצע לשנת
2017",77.5%,-24.2,"12,943.5",0.70%,0.61%,1.13,0.20,-0.24%,9.28%,0.53%,," *** הראל אג""ח עד 25% מניות ",101,80.4%,"2,610.8","278,388.0",0.59%,0.45%,,,0.00%,8.48%,0.29%
"שיעור דמי ניהול
ממוצע לשנת
2017",75.1%,3.2,"2,043.7",- - -,- - -,1.20,0.57,0.36%,9.15%,0.55%,לא פעיל, *** אקסלנס גמל פלטינום,102,80.4%,"2,610.8","278,388.0",0.59%,0.45%,,,0.00%,8.48%,0.29%
"שיעור דמי ניהול
ממוצע לשנת
2017",81.0%,-55.5,"4,597.8",0.70%,0.61%,1.06,-0.14,-0.36%,8.68%,0.13%,, *** מיטב דש גמל לבני  50-60,103,80.4%,"2,610.8","278,388.0",0.59%,0.45%,,,0.00%,8.48%,0.29%
"שיעור דמי ניהול
ממוצע לשנת
2017",75.4%,-20.7,"2,580.6",- - -,- - -,1.08,-0.54,-0.48%,7.08%,-0.31%,לא פעיל,פסגות צור,104,80.4%,"2,610.8","278,388.0",0.59%,0.45%,,,0.00%,8.48%,0.29%
"שיעור דמי ניהול
ממוצע לשנת
2017",84.0%,0.0,122.3,- - -,- - -,1.17,1.04,-0.24%,9.66%,0.74%,לא פעיל,ישיר המלאכה,105,80.4%,"2,610.8","278,388.0",0.59%,0.45%,,,0.00%,8.48%,0.29%
"שיעור דמי ניהול
ממוצע לשנת
2017",79.6%,-52.7,"21,024.1",- - -,- - -,1.16,0.56,0.00%,9.64%,0.54%,לא פעיל, *** פסגות גדיש כללי,106,80.4%,"2,610.8","278,388.0",0.59%,0.45%,,,0.00%,8.48%,0.29%
"שיעור דמי ניהול
ממוצע לשנת
2017",79.5%,-0.1,500.7,0.58%,0.00%,1.22,-0.41,0.12%,8.60%,0.62%,," *** הלמן-אלדובי בר-יציב אג""ח עד 25% במניות",107,80.4%,"2,610.8","278,388.0",0.59%,0.45%,,,0.00%,8.48%,0.29%
"שיעור דמי ניהול
ממוצע לשנת
2017",88.6%,-0.4,30.1,- - -,- - -,1.22,0.56,2.16%,9.68%,-0.95%,לא פעיל, *** להיט מניות,109,80.4%,"2,610.8","278,388.0",0.59%,0.45%,,,0.00%,8.48%,0.29%
"שיעור דמי ניהול
ממוצע לשנת
2017",80.7%,-5.0,"1,057.2",- - -,- - -,0.93,-0.41,-1.08%,6.91%,0.26%,לא פעיל, *** מיטב מירון,111,80.4%,"2,610.8","278,388.0",0.59%,0.45%,,,0.00%,8.48%,0.29%
"שיעור דמי ניהול
ממוצע לשנת
2017",77.0%,-1.7,196.4,- - -,- - -,1.16,0.37,-0.12%,8.98%,0.23%,לא פעיל,הראל רימון,112,80.4%,"2,610.8","278,388.0",0.59%,0.45%,,,0.00%,8.48%,0.29%
"שיעור דמי ניהול
ממוצע לשנת
2017",77.7%,-13.7,"3,098.7",- - -,- - -,1.03,-0.02,-0.48%,8.12%,-0.04%,לא פעיל, *** פסגות קרן אור,113,80.4%,"2,610.8","278,388.0",0.59%,0.45%,,,0.00%,8.48%,0.29%
"שיעור דמי ניהול
ממוצע לשנת
2017",86.5%,0.0,13.9,- - -,- - -,0.98,-0.19,-0.36%,10.25%,0.73%,לא פעיל,אי.בי.אי שחר,114,80.4%,"2,610.8","278,388.0",0.59%,0.45%,,,0.00%,8.48%,0.29%
"שיעור דמי ניהול
ממוצע לשנת
2017",89.8%,-1.9,838.5,- - -,- - -,1.31,0.91,0.36%,10.34%,0.90%,לא פעיל, *** ** הגומל מסלול כללי,115,80.4%,"2,610.8","278,388.0",0.59%,0.45%,,,0.00%,8.48%,0.29%
"שיעור דמי ניהול
ממוצע לשנת
2017",91.1%,0.6,39.7,0.58%,0.04%,0.81,-0.83,0.12%,6.04%,0.56%,," *** כלל תמר אג""ח ",117,80.4%,"2,610.8","278,388.0",0.59%,0.45%,,,0.00%,8.48%,0.29%
"שיעור דמי ניהול
ממוצע לשנת
2017",77.2%,11.5,199.0,0.51%,- - -,1.15,-0.24,0.48%,5.37%,-0.09%,,אנליסט קופה מרכזית לפיצויים מסלול כללי,118,80.4%,"2,610.8","278,388.0",0.59%,0.45%,,,0.00%,8.48%,0.29%
"שיעור דמי ניהול
ממוצע לשנת
2017",82.4%,-0.4,752.9,0.73%,0.32%,1.01,-0.72,-0.60%,7.79%,0.15%,,מנורה מבטחים יותר מסלול ד,119,80.4%,"2,610.8","278,388.0",0.59%,0.45%,,,0.00%,8.48%,0.29%
"שיעור דמי ניהול
ממוצע לשנת
2017",97.0%,0.0,65.2,0.45%,- - -,- - -,- - -,- - -,- - -,- - -,,מיטב דש ביטחון מבטיח תשואה 4.5%,120,80.4%,"2,610.8","278,388.0",0.59%,0.45%,,,0.00%,8.48%,0.29%
"שיעור דמי ניהול
ממוצע לשנת
2017",86.5%,-0.1,25.2,- - -,- - -,1.14,0.65,-0.24%,10.49%,0.93%,לא פעיל,ישיר תוחלת,121,80.4%,"2,610.8","278,388.0",0.59%,0.45%,,,0.00%,8.48%,0.29%
"שיעור דמי ניהול
ממוצע לשנת
2017",79.5%,4.7,90.0,- - -,- - -,0.98,-0.81,-0.72%,7.29%,0.27%,לא פעיל,מנורה גמל פלס,122,80.4%,"2,610.8","278,388.0",0.59%,0.45%,,,0.00%,8.48%,0.29%
"שיעור דמי ניהול
ממוצע לשנת
2017",80.1%,0.9,225.0,- - -,- - -,1.37,1.15,1.08%,10.18%,0.31%,לא פעיל, *** אקסלנס גמולה,123,80.4%,"2,610.8","278,388.0",0.59%,0.45%,,,0.00%,8.48%,0.29%
"שיעור דמי ניהול
ממוצע לשנת
2017",86.3%,5.1,494.3,0.54%,0.08%,0.79,-0.75,0.12%,6.95%,0.77%,, *** כלל תמר מדד,124,80.4%,"2,610.8","278,388.0",0.59%,0.45%,,,0.00%,8.48%,0.29%
"שיעור דמי ניהול
ממוצע לשנת
2017",84.8%,0.6,368.2,- - -,- - -,0.99,0.05,-0.24%,10.59%,0.55%,לא פעיל, *** אשכולות כללי,125,80.4%,"2,610.8","278,388.0",0.59%,0.45%,,,0.00%,8.48%,0.29%
"שיעור דמי ניהול
ממוצע לשנת
2017",88.2%,-0.3,37.5,- - -,- - -,-0.71,-1.02,-0.96%,-0.72%,-0.05%,לא פעיל," *** כלל תמר מט""ח",126,80.4%,"2,610.8","278,388.0",0.59%,0.45%,,,0.00%,8.48%,0.29%
"שיעור דמי ניהול
ממוצע לשנת
2017",88.4%,2.5,159.3,0.61%,0.05%,1.19,1.14,0.48%,25.12%,0.64%,, *** כלל תמר מניות,127,80.4%,"2,610.8","278,388.0",0.59%,0.45%,,,0.00%,8.48%,0.29%
"שיעור דמי ניהול
ממוצע לשנת
2017",98.5%,0.2,59.3,0.54%,0.03%,0.54,-0.69,0.00%,4.63%,0.34%,, *** כלל תמר שקלי טווח קצר,128,80.4%,"2,610.8","278,388.0",0.59%,0.45%,,,0.00%,8.48%,0.29%
"שיעור דמי ניהול
ממוצע לשנת
2017",79.8%,-4.5,38.8,- - -,- - -,1.03,-0.38,-0.36%,7.28%,-0.52%,לא פעיל, *** ** יבול,129,80.4%,"2,610.8","278,388.0",0.59%,0.45%,,,0.00%,8.48%,0.29%
"שיעור דמי ניהול
ממוצע לשנת
2017",84.1%,-1.6,125.7,0.68%,- - -,0.86,-0.92,-0.48%,7.93%,0.33%,,** שובל,130,80.4%,"2,610.8","278,388.0",0.59%,0.45%,,,0.00%,8.48%,0.29%
"שיעור דמי ניהול
ממוצע לשנת
2017",81.0%,29.6,699.8,0.96%,- - -,1.04,-0.01,-0.24%,7.67%,-0.47%,, *** הלמן-אלדובי השתלמות כללי,132,80.4%,"2,610.8","278,388.0",0.59%,0.45%,,,0.00%,8.48%,0.29%
"שיעור דמי ניהול
ממוצע לשנת
2017",87.3%,-1.0,189.8,- - -,- - -,0.99,-0.41,-0.36%,8.96%,0.68%,לא פעיל,** ישיר מניפה,133,80.4%,"2,610.8","278,388.0",0.59%,0.45%,,,0.00%,8.48%,0.29%
"שיעור דמי ניהול
ממוצע לשנת
2017",70.9%,-0.7,102.7,- - -,- - -,1.11,0.04,0.12%,7.65%,-0.11%,לא פעיל, *** דש קפיטל גמל זהב,135,80.4%,"2,610.8","278,388.0",0.59%,0.45%,,,0.00%,8.48%,0.29%
"שיעור דמי ניהול
ממוצע לשנת
2017",71.2%,-1.8,145.4,- - -,- - -,1.09,-0.04,0.00%,7.70%,-0.05%,לא פעיל, *** דש קפיטל גמל,136,80.4%,"2,610.8","278,388.0",0.59%,0.45%,,,0.00%,8.48%,0.29%
"שיעור דמי ניהול
ממוצע לשנת
2017",72.2%,1.8,690.2,- - -,- - -,1.07,-0.05,-0.12%,7.86%,-0.02%,לא פעיל, *** דש קפיטל השתלמות,137,80.4%,"2,610.8","278,388.0",0.59%,0.45%,,,0.00%,8.48%,0.29%
"שיעור דמי ניהול
ממוצע לשנת
2017",78.7%,5.3,187.1,- - -,- - -,1.36,0.63,1.44%,8.97%,-0.31%,לא פעיל, *** דש קפיטל-פיצויים,138,80.4%,"2,610.8","278,388.0",0.59%,0.45%,,,0.00%,8.48%,0.29%
"שיעור דמי ניהול
ממוצע לשנת
2017",81.1%,0.1,45.4,- - -,- - -,1.07,0.15,-0.12%,9.31%,0.15%,לא פעיל, *** ** כלל דגש,139,80.4%,"2,610.8","278,388.0",0.59%,0.45%,,,0.00%,8.48%,0.29%
"שיעור דמי ניהול
ממוצע לשנת
2017",80.8%,0.7,33.3,- - -,- - -,0.58,-0.33,-1.20%,7.36%,-3.13%,לא פעיל,הלמן-אלדובי ברק,142,80.4%,"2,610.8","278,388.0",0.59%,0.45%,,,0.00%,8.48%,0.29%
"שיעור דמי ניהול
ממוצע לשנת
2017",77.3%,0.2,153.9,- - -,- - -,0.58,-0.50,-1.08%,6.54%,-1.93%,לא פעיל, *** תגמולים,143,80.4%,"2,610.8","278,388.0",0.59%,0.45%,,,0.00%,8.48%,0.29%
"שיעור דמי ניהול
ממוצע לשנת
2017",78.3%,1.7,14.4,- - -,- - -,0.63,-0.46,-0.72%,6.77%,-1.90%,לא פעיל,הלמן-אלדובי לפיצויים,144,80.4%,"2,610.8","278,388.0",0.59%,0.45%,,,0.00%,8.48%,0.29%
"שיעור דמי ניהול
ממוצע לשנת
2017",76.1%,0.8,253.0,- - -,- - -,0.59,-0.48,-0.96%,6.67%,-2.07%,לא פעיל, *** הלמן-אלדובי השתלמות,145,80.4%,"2,610.8","278,388.0",0.59%,0.45%,,,0.00%,8.48%,0.29%
"שיעור דמי ניהול
ממוצע לשנת
2017",84.2%,-1.3,465.6,- - -,- - -,0.66,-0.78,0.00%,6.10%,0.53%,לא פעיל, *** חריש,146,80.4%,"2,610.8","278,388.0",0.59%,0.45%,,,0.00%,8.48%,0.29%
"שיעור דמי ניהול
ממוצע לשנת
2017",78.1%,-3.1,83.1,- - -,- - -,0.57,-0.86,-0.24%,5.61%,0.39%,לא פעיל, *** ערד,147,80.4%,"2,610.8","278,388.0",0.59%,0.45%,,,0.00%,8.48%,0.29%
"שיעור דמי ניהול
ממוצע לשנת
2017",73.9%,-18.9,"1,437.5",- - -,- - -,1.36,-0.06,2.16%,4.64%,-0.91%,לא פעיל,פסגות חרמון,148,80.4%,"2,610.8","278,388.0",0.59%,0.45%,,,0.00%,8.48%,0.29%
"שיעור דמי ניהול
ממוצע לשנת
2017",76.3%,26.6,221.5,0.54%,- - -,1.57,0.39,2.88%,7.44%,-0.56%,,פסגות שיא פיצויים כללי,150,80.4%,"2,610.8","278,388.0",0.59%,0.45%,,,0.00%,8.48%,0.29%
"שיעור דמי ניהול
ממוצע לשנת
2017",77.7%,42.5,"1,200.7",- - -,- - -,1.48,0.18,2.28%,6.28%,-0.49%,לא פעיל,פסגות תבור,151,80.4%,"2,610.8","278,388.0",0.59%,0.45%,,,0.00%,8.48%,0.29%
"שיעור דמי ניהול
ממוצע לשנת
2017",92.3%,2.6,15.1,0.65%,- - -,0.63,-0.83,0.00%,5.74%,0.61%,,כלל ברזל,152,80.4%,"2,610.8","278,388.0",0.59%,0.45%,,,0.00%,8.48%,0.29%
