TKUFA2,Textbox59,Textbox66,Textbox67
 סיכום פעילות גמל לחודש 03/2004,        (במיליוני ש''ח),קופת גמל היא מכשיר חיסכון לטווח בינוני וארוך ומומלץ מאד לבחון את ביצועי הקופה לאורך זמן ולא לאורך חודשים בודדים,הנתונים המוצגים באתר דווחו על ידי הגופים המדווחים ובאחריותם

Textbox65,Textbox77,Textbox78,Textbox83,Textbox84,Textbox103,Textbox85,Textbox86,Textbox87,Textbox88,Textbox89,Textbox90,SHM2,ID2,Textbox105,Textbox92,Textbox93,Textbox94,Textbox104,Textbox106,Textbox107,Textbox108,Textbox98,Textbox99
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,0.3,"10,585.6",0.70%,0.61%,- - -,- - -,- - -,2.14%,0.84%,," *** הראל אג""ח עד 25% מניות ",101,,66.1,"192,188.5",0.59%,0.45%,,,,2.04%,0.88%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-1.7,"1,398.0",- - -,- - -,- - -,- - -,- - -,2.09%,0.91%,לא פעיל, *** אקסלנס גמל פלטינום,102,,66.1,"192,188.5",0.59%,0.45%,,,,2.04%,0.88%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-13.3,"4,145.8",0.70%,0.61%,- - -,- - -,- - -,1.90%,1.01%,, *** מיטב דש גמל לבני  50-60,103,,66.1,"192,188.5",0.59%,0.45%,,,,2.04%,0.88%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-7.6,"2,431.8",- - -,- - -,- - -,- - -,- - -,2.40%,0.84%,לא פעיל,פסגות צור,104,,66.1,"192,188.5",0.59%,0.45%,,,,2.04%,0.88%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-1.8,124.8,- - -,- - -,- - -,- - -,- - -,1.94%,0.77%,לא פעיל,ישיר המלאכה,105,,66.1,"192,188.5",0.59%,0.45%,,,,2.04%,0.88%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-11.6,"16,961.9",- - -,- - -,- - -,- - -,- - -,2.14%,0.94%,לא פעיל, *** פסגות גדיש כללי,106,,66.1,"192,188.5",0.59%,0.45%,,,,2.04%,0.88%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,0.2,431.8,0.58%,0.00%,- - -,- - -,- - -,2.67%,0.87%,," *** הלמן-אלדובי בר-יציב אג""ח עד 25% במניות",107,,66.1,"192,188.5",0.59%,0.45%,,,,2.04%,0.88%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-1.5,186.9,- - -,- - -,- - -,- - -,- - -,1.92%,0.90%,לא פעיל,** נדבכים,108,,66.1,"192,188.5",0.59%,0.45%,,,,2.04%,0.88%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,1.3,12.8,- - -,- - -,- - -,- - -,- - -,6.81%,1.65%,לא פעיל, *** להיט מניות,109,,66.1,"192,188.5",0.59%,0.45%,,,,2.04%,0.88%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-0.8,52.7,- - -,- - -,- - -,- - -,- - -,2.06%,0.76%,לא פעיל,** ויתקין,110,,66.1,"192,188.5",0.59%,0.45%,,,,2.04%,0.88%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-2.0,950.6,- - -,- - -,- - -,- - -,- - -,1.89%,0.77%,לא פעיל, *** מיטב מירון,111,,66.1,"192,188.5",0.59%,0.45%,,,,2.04%,0.88%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-0.1,163.1,- - -,- - -,- - -,- - -,- - -,2.26%,0.95%,לא פעיל,הראל רימון,112,,66.1,"192,188.5",0.59%,0.45%,,,,2.04%,0.88%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-2.9,"2,575.1",- - -,- - -,- - -,- - -,- - -,2.34%,1.09%,לא פעיל, *** פסגות קרן אור,113,,66.1,"192,188.5",0.59%,0.45%,,,,2.04%,0.88%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-0.1,21.8,- - -,- - -,- - -,- - -,- - -,1.64%,0.92%,לא פעיל,אי.בי.אי שחר,114,,66.1,"192,188.5",0.59%,0.45%,,,,2.04%,0.88%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,0.8,623.7,- - -,- - -,- - -,- - -,- - -,2.39%,0.90%,לא פעיל, *** ** הגומל מסלול כללי,115,,66.1,"192,188.5",0.59%,0.45%,,,,2.04%,0.88%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,0.0,2.8,- - -,- - -,- - -,- - -,- - -,5.11%,-0.29%,לא פעיל,** סוכני הבטוח,116,,66.1,"192,188.5",0.59%,0.45%,,,,2.04%,0.88%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,0.1,11.3,0.58%,0.04%,- - -,- - -,- - -,1.26%,0.87%,," *** כלל תמר אג""ח ",117,,66.1,"192,188.5",0.59%,0.45%,,,,2.04%,0.88%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,0.7,35.4,0.51%,- - -,- - -,- - -,- - -,3.34%,1.51%,,אנליסט קופה מרכזית לפיצויים מסלול כללי,118,,66.1,"192,188.5",0.59%,0.45%,,,,2.04%,0.88%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,0.0,586.0,0.73%,0.32%,- - -,- - -,- - -,1.77%,0.83%,,מנורה מבטחים יותר מסלול ד,119,,66.1,"192,188.5",0.59%,0.45%,,,,2.04%,0.88%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,0.0,53.1,0.45%,- - -,- - -,- - -,- - -,- - -,- - -,,מיטב דש ביטחון מבטיח תשואה 4.5%,120,,66.1,"192,188.5",0.59%,0.45%,,,,2.04%,0.88%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-0.3,27.8,- - -,- - -,- - -,- - -,- - -,1.93%,0.79%,לא פעיל,ישיר תוחלת,121,,66.1,"192,188.5",0.59%,0.45%,,,,2.04%,0.88%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-0.2,88.6,- - -,- - -,- - -,- - -,- - -,1.78%,0.83%,לא פעיל,מנורה גמל פלס,122,,66.1,"192,188.5",0.59%,0.45%,,,,2.04%,0.88%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,0.4,119.8,- - -,- - -,- - -,- - -,- - -,2.61%,0.84%,לא פעיל, *** אקסלנס גמולה,123,,66.1,"192,188.5",0.59%,0.45%,,,,2.04%,0.88%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,6.6,473.0,0.54%,0.08%,- - -,- - -,- - -,1.43%,0.90%,, *** כלל תמר מדד,124,,66.1,"192,188.5",0.59%,0.45%,,,,2.04%,0.88%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,7.1,135.0,- - -,- - -,- - -,- - -,- - -,1.41%,0.95%,לא פעיל, *** אשכולות כללי,125,,66.1,"192,188.5",0.59%,0.45%,,,,2.04%,0.88%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,0.7,62.7,- - -,- - -,- - -,- - -,- - -,3.56%,1.34%,לא פעיל," *** כלל תמר מט""ח",126,,66.1,"192,188.5",0.59%,0.45%,,,,2.04%,0.88%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,3.0,71.6,0.61%,0.05%,- - -,- - -,- - -,2.43%,1.02%,, *** כלל תמר מניות,127,,66.1,"192,188.5",0.59%,0.45%,,,,2.04%,0.88%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,4.4,63.6,0.54%,0.03%,- - -,- - -,- - -,1.21%,0.37%,, *** כלל תמר שקלי טווח קצר,128,,66.1,"192,188.5",0.59%,0.45%,,,,2.04%,0.88%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,0.0,26.4,- - -,- - -,- - -,- - -,- - -,1.71%,1.00%,לא פעיל, *** ** יבול,129,,66.1,"192,188.5",0.59%,0.45%,,,,2.04%,0.88%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,0.4,99.1,0.68%,- - -,- - -,- - -,- - -,1.94%,0.78%,,** שובל,130,,66.1,"192,188.5",0.59%,0.45%,,,,2.04%,0.88%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-2.0,426.0,0.96%,- - -,- - -,- - -,- - -,1.98%,1.00%,, *** הלמן-אלדובי השתלמות כללי,132,,66.1,"192,188.5",0.59%,0.45%,,,,2.04%,0.88%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-0.4,186.7,- - -,- - -,- - -,- - -,- - -,1.52%,0.69%,לא פעיל,** ישיר מניפה,133,,66.1,"192,188.5",0.59%,0.45%,,,,2.04%,0.88%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,0.4,78.3,- - -,- - -,- - -,- - -,- - -,3.19%,1.14%,לא פעיל, *** דש קפיטל גמל זהב,135,,66.1,"192,188.5",0.59%,0.45%,,,,2.04%,0.88%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,1.8,104.7,- - -,- - -,- - -,- - -,- - -,3.29%,1.12%,לא פעיל, *** דש קפיטל גמל,136,,66.1,"192,188.5",0.59%,0.45%,,,,2.04%,0.88%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,9.2,426.4,- - -,- - -,- - -,- - -,- - -,3.27%,1.17%,לא פעיל, *** דש קפיטל השתלמות,137,,66.1,"192,188.5",0.59%,0.45%,,,,2.04%,0.88%
