TKUFA2,Textbox59,Textbox66,Textbox67
 סיכום פעילות גמל לחודש 05/2006,        (במיליוני ש''ח),קופת גמל היא מכשיר חיסכון לטווח בינוני וארוך ומומלץ מאד לבחון את ביצועי הקופה לאורך זמן ולא לאורך חודשים בודדים,הנתונים המוצגים באתר דווחו על ידי הגופים המדווחים ובאחריותם

Textbox65,Textbox77,Textbox78,Textbox83,Textbox84,Textbox103,Textbox85,Textbox86,Textbox87,Textbox88,Textbox89,Textbox90,SHM2,ID2,Textbox105,Textbox92,Textbox93,Textbox94,Textbox104,Textbox106,Textbox107,Textbox108,Textbox98,Textbox99
"שיעור דמי ניהול
ממוצע לשנת
2017",85.1%,-78.9,"12,756.2",0.70%,0.61%,1.01,0.04,- - -,3.50%,-0.16%,," *** הראל אג""ח עד 25% מניות ",101,84.7%,-76.9,"244,602.7",0.59%,0.45%,,,,3.57%,-0.21%
"שיעור דמי ניהול
ממוצע לשנת
2017",80.1%,-6.7,"1,845.2",- - -,- - -,1.24,1.11,- - -,3.92%,-0.46%,לא פעיל, *** אקסלנס גמל פלטינום,102,84.7%,-76.9,"244,602.7",0.59%,0.45%,,,,3.57%,-0.21%
"שיעור דמי ניהול
ממוצע לשנת
2017",86.5%,-23.0,"4,717.9",0.70%,0.61%,1.14,-0.59,- - -,3.11%,-0.31%,, *** מיטב דש גמל לבני  50-60,103,84.7%,-76.9,"244,602.7",0.59%,0.45%,,,,3.57%,-0.21%
"שיעור דמי ניהול
ממוצע לשנת
2017",81.9%,-22.1,"2,693.3",- - -,- - -,0.99,0.64,- - -,3.60%,-0.12%,לא פעיל,פסגות צור,104,84.7%,-76.9,"244,602.7",0.59%,0.45%,,,,3.57%,-0.21%
"שיעור דמי ניהול
ממוצע לשנת
2017",86.8%,-1.3,126.5,- - -,- - -,1.01,0.64,- - -,3.74%,0.12%,לא פעיל,ישיר המלאכה,105,84.7%,-76.9,"244,602.7",0.59%,0.45%,,,,3.57%,-0.21%
"שיעור דמי ניהול
ממוצע לשנת
2017",86.7%,-65.5,"20,721.9",- - -,- - -,1.07,0.06,- - -,3.19%,-0.35%,לא פעיל, *** פסגות גדיש כללי,106,84.7%,-76.9,"244,602.7",0.59%,0.45%,,,,3.57%,-0.21%
"שיעור דמי ניהול
ממוצע לשנת
2017",81.8%,-2.4,493.3,0.58%,0.00%,0.87,-0.52,- - -,3.88%,0.26%,," *** הלמן-אלדובי בר-יציב אג""ח עד 25% במניות",107,84.7%,-76.9,"244,602.7",0.59%,0.45%,,,,3.57%,-0.21%
"שיעור דמי ניהול
ממוצע לשנת
2017",84.8%,0.0,38.3,- - -,- - -,1.41,0.92,- - -,5.23%,-2.01%,לא פעיל, *** להיט מניות,109,84.7%,-76.9,"244,602.7",0.59%,0.45%,,,,3.57%,-0.21%
"שיעור דמי ניהול
ממוצע לשנת
2017",90.4%,0.1,62.3,- - -,- - -,1.02,-1.60,- - -,2.76%,-0.55%,לא פעיל,** ויתקין,110,84.7%,-76.9,"244,602.7",0.59%,0.45%,,,,3.57%,-0.21%
"שיעור דמי ניהול
ממוצע לשנת
2017",84.6%,-8.7,"1,091.4",- - -,- - -,1.03,1.13,- - -,3.74%,0.01%,לא פעיל, *** מיטב מירון,111,84.7%,-76.9,"244,602.7",0.59%,0.45%,,,,3.57%,-0.21%
