TKUFA2,Textbox59,Textbox66,Textbox67
 סיכום פעילות גמל לחודש 02/2001,        (במיליוני ש''ח),קופת גמל היא מכשיר חיסכון לטווח בינוני וארוך ומומלץ מאד לבחון את ביצועי הקופה לאורך זמן ולא לאורך חודשים בודדים,הנתונים המוצגים באתר דווחו על ידי הגופים המדווחים ובאחריותם

Textbox65,Textbox77,Textbox78,Textbox83,Textbox84,Textbox103,Textbox85,Textbox86,Textbox87,Textbox88,Textbox89,Textbox90,SHM2,ID2,Textbox105,Textbox92,Textbox93,Textbox94,Textbox104,Textbox106,Textbox107,Textbox108,Textbox98,Textbox99
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-123.1,"10,256.0",0.70%,0.61%,- - -,- - -,- - -,0.04%,0.54%,," *** הראל אג""ח עד 25% מניות ",101,,-470.1,"160,930.6",0.59%,0.45%,,,,0.02%,0.29%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,13.9,"1,174.8",- - -,- - -,- - -,- - -,- - -,-0.05%,0.39%,לא פעיל, *** אקסלנס גמל פלטינום,102,,-470.1,"160,930.6",0.59%,0.45%,,,,0.02%,0.29%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-12.3,"3,722.7",0.70%,0.61%,- - -,- - -,- - -,-0.21%,0.24%,, *** מיטב דש גמל לבני  50-60,103,,-470.1,"160,930.6",0.59%,0.45%,,,,0.02%,0.29%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-34.5,"2,571.2",- - -,- - -,- - -,- - -,- - -,0.20%,0.23%,לא פעיל,פסגות צור,104,,-470.1,"160,930.6",0.59%,0.45%,,,,0.02%,0.29%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-2.5,158.6,- - -,- - -,- - -,- - -,- - -,-0.51%,0.20%,לא פעיל,ישיר המלאכה,105,,-470.1,"160,930.6",0.59%,0.45%,,,,0.02%,0.29%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-58.8,"15,680.5",- - -,- - -,- - -,- - -,- - -,-0.44%,0.22%,לא פעיל, *** פסגות גדיש כללי,106,,-470.1,"160,930.6",0.59%,0.45%,,,,0.02%,0.29%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-6.4,558.8,0.58%,0.00%,- - -,- - -,- - -,-0.06%,-0.20%,," *** הלמן-אלדובי בר-יציב אג""ח עד 25% במניות",107,,-470.1,"160,930.6",0.59%,0.45%,,,,0.02%,0.29%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-0.3,219.2,- - -,- - -,- - -,- - -,- - -,- - -,- - -,לא פעיל,** נדבכים,108,,-470.1,"160,930.6",0.59%,0.45%,,,,0.02%,0.29%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,0.1,5.9,- - -,- - -,- - -,- - -,- - -,-1.93%,-0.25%,לא פעיל, *** להיט מניות,109,,-470.1,"160,930.6",0.59%,0.45%,,,,0.02%,0.29%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-0.2,48.3,- - -,- - -,- - -,- - -,- - -,-0.21%,0.35%,לא פעיל,** ויתקין,110,,-470.1,"160,930.6",0.59%,0.45%,,,,0.02%,0.29%
