TKUFA2,Textbox59,Textbox66,Textbox67
 סיכום פעילות גמל לחודש 05/2009,        (במיליוני ש''ח),קופת גמל היא מכשיר חיסכון לטווח בינוני וארוך ומומלץ מאד לבחון את ביצועי הקופה לאורך זמן ולא לאורך חודשים בודדים,הנתונים המוצגים באתר דווחו על ידי הגופים המדווחים ובאחריותם

Textbox65,Textbox77,Textbox78,Textbox83,Textbox84,Textbox103,Textbox85,Textbox86,Textbox87,Textbox88,Textbox89,Textbox90,SHM2,ID2,Textbox105,Textbox92,Textbox93,Textbox94,Textbox104,Textbox106,Textbox107,Textbox108,Textbox98,Textbox99
"שיעור דמי ניהול
ממוצע לשנת
2017",75.6%,-10.5,"9,073.9",0.70%,0.61%,0.02,-0.28,-0.12%,16.42%,1.72%,," *** הראל אג""ח עד 25% מניות ",101,84.5%,18.3,"249,347.6",0.59%,0.45%,,,0.14%,14.56%,1.34%
"שיעור דמי ניהול
ממוצע לשנת
2017",76.5%,-17.4,"1,425.5",- - -,- - -,0.10,0.21,0.84%,16.78%,2.35%,לא פעיל, *** אקסלנס גמל פלטינום,102,84.5%,18.3,"249,347.6",0.59%,0.45%,,,0.14%,14.56%,1.34%
"שיעור דמי ניהול
ממוצע לשנת
2017",81.5%,-28.1,"3,457.7",0.70%,0.61%,0.28,1.22,0.84%,15.41%,1.74%,, *** מיטב דש גמל לבני  50-60,103,84.5%,18.3,"249,347.6",0.59%,0.45%,,,0.14%,14.56%,1.34%
"שיעור דמי ניהול
ממוצע לשנת
2017",78.1%,-17.4,"1,413.8",- - -,- - -,-0.28,-0.86,-2.64%,20.07%,1.47%,לא פעיל,פסגות צור,104,84.5%,18.3,"249,347.6",0.59%,0.45%,,,0.14%,14.56%,1.34%
"שיעור דמי ניהול
ממוצע לשנת
2017",77.6%,-0.2,77.1,- - -,- - -,0.03,-0.22,-0.36%,14.88%,1.06%,לא פעיל,ישיר המלאכה,105,84.5%,18.3,"249,347.6",0.59%,0.45%,,,0.14%,14.56%,1.34%
"שיעור דמי ניהול
ממוצע לשנת
2017",81.6%,-42.9,"16,358.6",- - -,- - -,0.10,0.27,0.24%,15.18%,1.01%,לא פעיל, *** פסגות גדיש כללי,106,84.5%,18.3,"249,347.6",0.59%,0.45%,,,0.14%,14.56%,1.34%
"שיעור דמי ניהול
ממוצע לשנת
2017",80.5%,-0.1,415.6,0.58%,0.00%,0.29,0.67,1.80%,17.13%,2.31%,," *** הלמן-אלדובי בר-יציב אג""ח עד 25% במניות",107,84.5%,18.3,"249,347.6",0.59%,0.45%,,,0.14%,14.56%,1.34%
"שיעור דמי ניהול
ממוצע לשנת
2017",89.8%,0.2,16.1,- - -,- - -,-0.24,-0.50,-3.12%,26.39%,8.21%,לא פעיל, *** להיט מניות,109,84.5%,18.3,"249,347.6",0.59%,0.45%,,,0.14%,14.56%,1.34%
"שיעור דמי ניהול
ממוצע לשנת
2017",76.0%,-7.2,688.3,- - -,- - -,-0.02,-0.36,-0.72%,17.64%,2.14%,לא פעיל, *** מיטב מירון,111,84.5%,18.3,"249,347.6",0.59%,0.45%,,,0.14%,14.56%,1.34%
"שיעור דמי ניהול
ממוצע לשנת
2017",79.0%,-15.9,"1,951.2",- - -,- - -,-0.32,-1.04,-2.40%,18.16%,2.13%,לא פעיל, *** פסגות קרן אור,113,84.5%,18.3,"249,347.6",0.59%,0.45%,,,0.14%,14.56%,1.34%
"שיעור דמי ניהול
ממוצע לשנת
2017",87.2%,0.0,11.4,- - -,- - -,0.24,0.79,0.24%,13.49%,1.09%,לא פעיל,אי.בי.אי שחר,114,84.5%,18.3,"249,347.6",0.59%,0.45%,,,0.14%,14.56%,1.34%
"שיעור דמי ניהול
ממוצע לשנת
2017",90.7%,-3.3,738.5,- - -,- - -,0.38,0.53,1.08%,8.31%,0.14%,לא פעיל, *** ** הגומל מסלול כללי,115,84.5%,18.3,"249,347.6",0.59%,0.45%,,,0.14%,14.56%,1.34%
"שיעור דמי ניהול
ממוצע לשנת
2017",92.0%,18.4,460.2,0.58%,0.04%,0.63,0.40,0.48%,6.62%,-1.82%,," *** כלל תמר אג""ח ",117,84.5%,18.3,"249,347.6",0.59%,0.45%,,,0.14%,14.56%,1.34%
"שיעור דמי ניהול
ממוצע לשנת
2017",78.2%,-3.2,120.5,0.51%,- - -,0.01,-0.08,0.48%,35.12%,4.48%,,אנליסט קופה מרכזית לפיצויים מסלול כללי,118,84.5%,18.3,"249,347.6",0.59%,0.45%,,,0.14%,14.56%,1.34%
"שיעור דמי ניהול
ממוצע לשנת
2017",81.2%,3.5,632.4,0.73%,0.32%,-0.01,-0.27,-0.84%,17.60%,0.82%,,מנורה מבטחים יותר מסלול ד,119,84.5%,18.3,"249,347.6",0.59%,0.45%,,,0.14%,14.56%,1.34%
"שיעור דמי ניהול
ממוצע לשנת
2017",96.6%,0.0,63.8,0.45%,- - -,- - -,- - -,- - -,- - -,- - -,,מיטב דש ביטחון מבטיח תשואה 4.5%,120,84.5%,18.3,"249,347.6",0.59%,0.45%,,,0.14%,14.56%,1.34%
"שיעור דמי ניהול
ממוצע לשנת
2017",82.6%,-0.1,17.6,- - -,- - -,0.18,0.50,0.72%,18.19%,2.51%,לא פעיל,ישיר תוחלת,121,84.5%,18.3,"249,347.6",0.59%,0.45%,,,0.14%,14.56%,1.34%
"שיעור דמי ניהול
ממוצע לשנת
2017",78.3%,-4.6,65.4,- - -,- - -,-0.17,-0.85,-1.80%,18.00%,1.51%,לא פעיל,מנורה גמל פלס,122,84.5%,18.3,"249,347.6",0.59%,0.45%,,,0.14%,14.56%,1.34%
"שיעור דמי ניהול
ממוצע לשנת
2017",83.0%,-0.5,171.9,- - -,- - -,0.22,0.67,1.68%,16.04%,1.94%,לא פעיל, *** אקסלנס גמולה,123,84.5%,18.3,"249,347.6",0.59%,0.45%,,,0.14%,14.56%,1.34%
"שיעור דמי ניהול
ממוצע לשנת
2017",89.4%,46.8,977.9,0.54%,0.08%,0.72,0.53,0.84%,8.69%,-0.83%,, *** כלל תמר מדד,124,84.5%,18.3,"249,347.6",0.59%,0.45%,,,0.14%,14.56%,1.34%
"שיעור דמי ניהול
ממוצע לשנת
2017",83.4%,56.5,282.5,- - -,- - -,0.05,-0.08,-0.12%,16.97%,1.93%,לא פעיל, *** אשכולות כללי,125,84.5%,18.3,"249,347.6",0.59%,0.45%,,,0.14%,14.56%,1.34%
"שיעור דמי ניהול
ממוצע לשנת
2017",93.7%,0.6,32.5,- - -,- - -,-0.18,-0.14,0.96%,9.05%,-3.08%,לא פעיל," *** כלל תמר מט""ח",126,84.5%,18.3,"249,347.6",0.59%,0.45%,,,0.14%,14.56%,1.34%
"שיעור דמי ניהול
ממוצע לשנת
2017",90.4%,4.1,95.6,0.61%,0.05%,-0.01,-0.07,-0.24%,42.97%,9.78%,, *** כלל תמר מניות,127,84.5%,18.3,"249,347.6",0.59%,0.45%,,,0.14%,14.56%,1.34%
"שיעור דמי ניהול
ממוצע לשנת
2017",100.0%,-131.0,"1,166.2",0.54%,0.03%,1.40,0.08,0.24%,0.65%,0.08%,, *** כלל תמר שקלי טווח קצר,128,84.5%,18.3,"249,347.6",0.59%,0.45%,,,0.14%,14.56%,1.34%
"שיעור דמי ניהול
ממוצע לשנת
2017",84.5%,-0.2,28.8,- - -,- - -,-0.11,-1.34,-1.08%,14.12%,0.47%,לא פעיל, *** ** יבול,129,84.5%,18.3,"249,347.6",0.59%,0.45%,,,0.14%,14.56%,1.34%
"שיעור דמי ניהול
ממוצע לשנת
2017",87.0%,0.2,115.4,0.68%,- - -,0.04,-0.03,-0.48%,9.67%,0.26%,,** שובל,130,84.5%,18.3,"249,347.6",0.59%,0.45%,,,0.14%,14.56%,1.34%
"שיעור דמי ניהול
ממוצע לשנת
2017",81.4%,4.0,464.6,0.96%,- - -,-0.06,-0.75,-0.36%,16.42%,0.85%,, *** הלמן-אלדובי השתלמות כללי,132,84.5%,18.3,"249,347.6",0.59%,0.45%,,,0.14%,14.56%,1.34%
"שיעור דמי ניהול
ממוצע לשנת
2017",84.2%,-4.2,148.8,- - -,- - -,0.06,-0.06,-0.36%,11.47%,0.72%,לא פעיל,** ישיר מניפה,133,84.5%,18.3,"249,347.6",0.59%,0.45%,,,0.14%,14.56%,1.34%
