TKUFA2,Textbox59,Textbox66,Textbox67
 סיכום פעילות גמל לחודש 02/2004,        (במיליוני ש''ח),קופת גמל היא מכשיר חיסכון לטווח בינוני וארוך ומומלץ מאד לבחון את ביצועי הקופה לאורך זמן ולא לאורך חודשים בודדים,הנתונים המוצגים באתר דווחו על ידי הגופים המדווחים ובאחריותם

Textbox65,Textbox77,Textbox78,Textbox83,Textbox84,Textbox103,Textbox85,Textbox86,Textbox87,Textbox88,Textbox89,Textbox90,SHM2,ID2,Textbox105,Textbox92,Textbox93,Textbox94,Textbox104,Textbox106,Textbox107,Textbox108,Textbox98,Textbox99
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-6.3,"10,503.4",0.70%,0.61%,- - -,- - -,- - -,1.29%,0.28%,," *** הראל אג""ח עד 25% מניות ",101,,-235.6,"190,572.6",0.59%,0.45%,,,,1.15%,0.23%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,5.4,"1,388.3",- - -,- - -,- - -,- - -,- - -,1.17%,0.31%,לא פעיל, *** אקסלנס גמל פלטינום,102,,-235.6,"190,572.6",0.59%,0.45%,,,,1.15%,0.23%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-3.9,"4,118.0",0.70%,0.61%,- - -,- - -,- - -,0.88%,0.17%,, *** מיטב דש גמל לבני  50-60,103,,-235.6,"190,572.6",0.59%,0.45%,,,,1.15%,0.23%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-13.6,"2,420.7",- - -,- - -,- - -,- - -,- - -,1.54%,0.30%,לא פעיל,פסגות צור,104,,-235.6,"190,572.6",0.59%,0.45%,,,,1.15%,0.23%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-0.7,125.7,- - -,- - -,- - -,- - -,- - -,1.16%,0.19%,לא פעיל,ישיר המלאכה,105,,-235.6,"190,572.6",0.59%,0.45%,,,,1.15%,0.23%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-4.0,"16,826.6",- - -,- - -,- - -,- - -,- - -,1.19%,0.32%,לא פעיל, *** פסגות גדיש כללי,106,,-235.6,"190,572.6",0.59%,0.45%,,,,1.15%,0.23%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,1.8,428.1,0.58%,0.00%,- - -,- - -,- - -,1.79%,0.38%,," *** הלמן-אלדובי בר-יציב אג""ח עד 25% במניות",107,,-235.6,"190,572.6",0.59%,0.45%,,,,1.15%,0.23%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-5.6,186.8,- - -,- - -,- - -,- - -,- - -,1.01%,0.20%,לא פעיל,** נדבכים,108,,-235.6,"190,572.6",0.59%,0.45%,,,,1.15%,0.23%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,1.0,11.3,- - -,- - -,- - -,- - -,- - -,5.07%,2.48%,לא פעיל, *** להיט מניות,109,,-235.6,"190,572.6",0.59%,0.45%,,,,1.15%,0.23%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-0.5,53.1,- - -,- - -,- - -,- - -,- - -,1.29%,0.54%,לא פעיל,** ויתקין,110,,-235.6,"190,572.6",0.59%,0.45%,,,,1.15%,0.23%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-5.5,946.2,- - -,- - -,- - -,- - -,- - -,1.11%,0.18%,לא פעיל, *** מיטב מירון,111,,-235.6,"190,572.6",0.59%,0.45%,,,,1.15%,0.23%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,0.3,161.7,- - -,- - -,- - -,- - -,- - -,1.29%,0.33%,לא פעיל,הראל רימון,112,,-235.6,"190,572.6",0.59%,0.45%,,,,1.15%,0.23%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-6.6,"2,552.1",- - -,- - -,- - -,- - -,- - -,1.23%,0.39%,לא פעיל, *** פסגות קרן אור,113,,-235.6,"190,572.6",0.59%,0.45%,,,,1.15%,0.23%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,0.0,21.7,- - -,- - -,- - -,- - -,- - -,0.71%,0.24%,לא פעיל,אי.בי.אי שחר,114,,-235.6,"190,572.6",0.59%,0.45%,,,,1.15%,0.23%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,0.9,618.9,- - -,- - -,- - -,- - -,- - -,1.47%,0.51%,לא פעיל, *** ** הגומל מסלול כללי,115,,-235.6,"190,572.6",0.59%,0.45%,,,,1.15%,0.23%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,0.0,2.8,- - -,- - -,- - -,- - -,- - -,5.42%,1.39%,לא פעיל,** סוכני הבטוח,116,,-235.6,"190,572.6",0.59%,0.45%,,,,1.15%,0.23%
