TKUFA2,Textbox59,Textbox66,Textbox67
 סיכום פעילות גמל לחודש 12/2002,        (במיליוני ש''ח),קופת גמל היא מכשיר חיסכון לטווח בינוני וארוך ומומלץ מאד לבחון את ביצועי הקופה לאורך זמן ולא לאורך חודשים בודדים,הנתונים המוצגים באתר דווחו על ידי הגופים המדווחים ובאחריותם

Textbox65,Textbox77,Textbox78,Textbox83,Textbox84,Textbox103,Textbox85,Textbox86,Textbox87,Textbox88,Textbox89,Textbox90,SHM2,ID2,Textbox105,Textbox92,Textbox93,Textbox94,Textbox104,Textbox106,Textbox107,Textbox108,Textbox98,Textbox99
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-51.3,"9,348.1",0.70%,0.61%,- - -,- - -,- - -,-2.60%,-1.64%,," *** הראל אג""ח עד 25% מניות ",101,,"1,726.4","166,532.9",0.59%,0.45%,,,,-0.63%,-1.16%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,21.9,"1,188.1",- - -,- - -,- - -,- - -,- - -,-1.08%,-1.27%,לא פעיל, *** אקסלנס גמל פלטינום,102,,"1,726.4","166,532.9",0.59%,0.45%,,,,-0.63%,-1.16%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-19.1,"3,736.7",0.70%,0.61%,- - -,- - -,- - -,0.81%,-1.20%,, *** מיטב דש גמל לבני  50-60,103,,"1,726.4","166,532.9",0.59%,0.45%,,,,-0.63%,-1.16%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-12.5,"2,214.9",- - -,- - -,- - -,- - -,- - -,-3.81%,-1.43%,לא פעיל,פסגות צור,104,,"1,726.4","166,532.9",0.59%,0.45%,,,,-0.63%,-1.16%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-2.1,123.8,- - -,- - -,- - -,- - -,- - -,-2.80%,-1.15%,לא פעיל,ישיר המלאכה,105,,"1,726.4","166,532.9",0.59%,0.45%,,,,-0.63%,-1.16%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,26.8,"14,798.1",- - -,- - -,- - -,- - -,- - -,-1.54%,-1.53%,לא פעיל, *** פסגות גדיש כללי,106,,"1,726.4","166,532.9",0.59%,0.45%,,,,-0.63%,-1.16%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-1.9,430.0,0.58%,0.00%,- - -,- - -,- - -,-2.29%,-1.79%,," *** הלמן-אלדובי בר-יציב אג""ח עד 25% במניות",107,,"1,726.4","166,532.9",0.59%,0.45%,,,,-0.63%,-1.16%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-2.8,188.6,- - -,- - -,- - -,- - -,- - -,1.52%,-0.70%,לא פעיל,** נדבכים,108,,"1,726.4","166,532.9",0.59%,0.45%,,,,-0.63%,-1.16%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-0.3,5.2,- - -,- - -,- - -,- - -,- - -,-6.85%,-3.46%,לא פעיל, *** להיט מניות,109,,"1,726.4","166,532.9",0.59%,0.45%,,,,-0.63%,-1.16%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,0.4,49.0,- - -,- - -,- - -,- - -,- - -,-0.35%,-1.03%,לא פעיל,** ויתקין,110,,"1,726.4","166,532.9",0.59%,0.45%,,,,-0.63%,-1.16%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,5.7,878.3,- - -,- - -,- - -,- - -,- - -,-2.74%,-1.17%,לא פעיל, *** מיטב מירון,111,,"1,726.4","166,532.9",0.59%,0.45%,,,,-0.63%,-1.16%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-0.4,141.7,- - -,- - -,- - -,- - -,- - -,-3.34%,-1.50%,לא פעיל,הראל רימון,112,,"1,726.4","166,532.9",0.59%,0.45%,,,,-0.63%,-1.16%
