TKUFA2,Textbox59,Textbox66,Textbox67
 סיכום פעילות גמל לחודש 06/2003,        (במיליוני ש''ח),קופת גמל היא מכשיר חיסכון לטווח בינוני וארוך ומומלץ מאד לבחון את ביצועי הקופה לאורך זמן ולא לאורך חודשים בודדים,הנתונים המוצגים באתר דווחו על ידי הגופים המדווחים ובאחריותם

Textbox65,Textbox77,Textbox78,Textbox83,Textbox84,Textbox103,Textbox85,Textbox86,Textbox87,Textbox88,Textbox89,Textbox90,SHM2,ID2,Textbox105,Textbox92,Textbox93,Textbox94,Textbox104,Textbox106,Textbox107,Textbox108,Textbox98,Textbox99
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-19.1,"9,867.6",0.70%,0.61%,- - -,- - -,- - -,11.66%,2.33%,," *** הראל אג""ח עד 25% מניות ",101,,-127.0,"178,490.4",0.59%,0.45%,,,,10.24%,1.94%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,0.7,"1,279.6",- - -,- - -,- - -,- - -,- - -,10.23%,1.51%,לא פעיל, *** אקסלנס גמל פלטינום,102,,-127.0,"178,490.4",0.59%,0.45%,,,,10.24%,1.94%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-11.4,"3,946.6",0.70%,0.61%,- - -,- - -,- - -,9.56%,1.78%,, *** מיטב דש גמל לבני  50-60,103,,-127.0,"178,490.4",0.59%,0.45%,,,,10.24%,1.94%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-9.5,"2,313.3",- - -,- - -,- - -,- - -,- - -,11.90%,2.47%,לא פעיל,פסגות צור,104,,-127.0,"178,490.4",0.59%,0.45%,,,,10.24%,1.94%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-0.7,122.1,- - -,- - -,- - -,- - -,- - -,10.48%,1.87%,לא פעיל,ישיר המלאכה,105,,-127.0,"178,490.4",0.59%,0.45%,,,,10.24%,1.94%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-30.9,"15,778.6",- - -,- - -,- - -,- - -,- - -,10.64%,2.09%,לא פעיל, *** פסגות גדיש כללי,106,,-127.0,"178,490.4",0.59%,0.45%,,,,10.24%,1.94%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-3.1,404.7,0.58%,0.00%,- - -,- - -,- - -,8.75%,1.75%,," *** הלמן-אלדובי בר-יציב אג""ח עד 25% במניות",107,,-127.0,"178,490.4",0.59%,0.45%,,,,10.24%,1.94%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-1.1,192.5,- - -,- - -,- - -,- - -,- - -,8.63%,1.84%,לא פעיל,** נדבכים,108,,-127.0,"178,490.4",0.59%,0.45%,,,,10.24%,1.94%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,0.4,6.4,- - -,- - -,- - -,- - -,- - -,27.72%,4.40%,לא פעיל, *** להיט מניות,109,,-127.0,"178,490.4",0.59%,0.45%,,,,10.24%,1.94%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-0.3,50.8,- - -,- - -,- - -,- - -,- - -,8.12%,1.66%,לא פעיל,** ויתקין,110,,-127.0,"178,490.4",0.59%,0.45%,,,,10.24%,1.94%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-2.9,892.0,- - -,- - -,- - -,- - -,- - -,10.60%,1.93%,לא פעיל, *** מיטב מירון,111,,-127.0,"178,490.4",0.59%,0.45%,,,,10.24%,1.94%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-0.1,151.0,- - -,- - -,- - -,- - -,- - -,12.18%,2.10%,לא פעיל,הראל רימון,112,,-127.0,"178,490.4",0.59%,0.45%,,,,10.24%,1.94%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-14.1,"2,466.6",- - -,- - -,- - -,- - -,- - -,10.43%,2.06%,לא פעיל, *** פסגות קרן אור,113,,-127.0,"178,490.4",0.59%,0.45%,,,,10.24%,1.94%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-0.3,21.1,- - -,- - -,- - -,- - -,- - -,8.17%,1.43%,לא פעיל,אי.בי.אי שחר,114,,-127.0,"178,490.4",0.59%,0.45%,,,,10.24%,1.94%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,0.3,572.0,- - -,- - -,- - -,- - -,- - -,10.30%,1.46%,לא פעיל, *** ** הגומל מסלול כללי,115,,-127.0,"178,490.4",0.59%,0.45%,,,,10.24%,1.94%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,0.0,2.6,- - -,- - -,- - -,- - -,- - -,11.64%,1.02%,לא פעיל,** סוכני הבטוח,116,,-127.0,"178,490.4",0.59%,0.45%,,,,10.24%,1.94%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,0.2,8.9,0.58%,0.04%,- - -,- - -,- - -,6.95%,1.51%,," *** כלל תמר אג""ח ",117,,-127.0,"178,490.4",0.59%,0.45%,,,,10.24%,1.94%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-0.1,16.7,0.51%,- - -,- - -,- - -,- - -,16.30%,2.93%,,אנליסט קופה מרכזית לפיצויים מסלול כללי,118,,-127.0,"178,490.4",0.59%,0.45%,,,,10.24%,1.94%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-5.6,544.1,0.73%,0.32%,- - -,- - -,- - -,8.92%,1.69%,,מנורה מבטחים יותר מסלול ד,119,,-127.0,"178,490.4",0.59%,0.45%,,,,10.24%,1.94%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,0.0,58.3,0.45%,- - -,- - -,- - -,- - -,- - -,- - -,,מיטב דש ביטחון מבטיח תשואה 4.5%,120,,-127.0,"178,490.4",0.59%,0.45%,,,,10.24%,1.94%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,0.1,27.0,- - -,- - -,- - -,- - -,- - -,10.35%,1.89%,לא פעיל,ישיר תוחלת,121,,-127.0,"178,490.4",0.59%,0.45%,,,,10.24%,1.94%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-0.9,83.6,- - -,- - -,- - -,- - -,- - -,9.11%,1.67%,לא פעיל,מנורה גמל פלס,122,,-127.0,"178,490.4",0.59%,0.45%,,,,10.24%,1.94%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-0.2,101.9,- - -,- - -,- - -,- - -,- - -,13.76%,1.95%,לא פעיל, *** אקסלנס גמולה,123,,-127.0,"178,490.4",0.59%,0.45%,,,,10.24%,1.94%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-3.4,431.8,0.54%,0.08%,- - -,- - -,- - -,8.89%,2.58%,, *** כלל תמר מדד,124,,-127.0,"178,490.4",0.59%,0.45%,,,,10.24%,1.94%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,2.9,89.8,- - -,- - -,- - -,- - -,- - -,9.16%,2.03%,לא פעיל, *** אשכולות כללי,125,,-127.0,"178,490.4",0.59%,0.45%,,,,10.24%,1.94%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-1.7,51.0,- - -,- - -,- - -,- - -,- - -,-7.49%,-1.94%,לא פעיל," *** כלל תמר מט""ח",126,,-127.0,"178,490.4",0.59%,0.45%,,,,10.24%,1.94%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,2.9,38.6,0.61%,0.05%,- - -,- - -,- - -,20.12%,2.98%,, *** כלל תמר מניות,127,,-127.0,"178,490.4",0.59%,0.45%,,,,10.24%,1.94%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-0.2,52.7,0.54%,0.03%,- - -,- - -,- - -,4.14%,0.64%,, *** כלל תמר שקלי טווח קצר,128,,-127.0,"178,490.4",0.59%,0.45%,,,,10.24%,1.94%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,0.0,23.9,- - -,- - -,- - -,- - -,- - -,10.15%,1.95%,לא פעיל, *** ** יבול,129,,-127.0,"178,490.4",0.59%,0.45%,,,,10.24%,1.94%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,0.7,90.0,0.68%,- - -,- - -,- - -,- - -,8.97%,1.71%,,** שובל,130,,-127.0,"178,490.4",0.59%,0.45%,,,,10.24%,1.94%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-0.7,365.6,0.96%,- - -,- - -,- - -,- - -,9.83%,1.56%,, *** הלמן-אלדובי השתלמות כללי,132,,-127.0,"178,490.4",0.59%,0.45%,,,,10.24%,1.94%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,0.0,181.6,- - -,- - -,- - -,- - -,- - -,7.67%,1.59%,לא פעיל,** ישיר מניפה,133,,-127.0,"178,490.4",0.59%,0.45%,,,,10.24%,1.94%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,0.6,56.8,- - -,- - -,- - -,- - -,- - -,10.71%,2.30%,לא פעיל, *** דש קפיטל גמל זהב,135,,-127.0,"178,490.4",0.59%,0.45%,,,,10.24%,1.94%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,19.6,77.0,- - -,- - -,- - -,- - -,- - -,10.92%,2.46%,לא פעיל, *** דש קפיטל גמל,136,,-127.0,"178,490.4",0.59%,0.45%,,,,10.24%,1.94%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,7.5,314.4,- - -,- - -,- - -,- - -,- - -,10.55%,2.27%,לא פעיל, *** דש קפיטל השתלמות,137,,-127.0,"178,490.4",0.59%,0.45%,,,,10.24%,1.94%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-0.1,70.7,- - -,- - -,- - -,- - -,- - -,10.51%,2.23%,לא פעיל, *** דש קפיטל-פיצויים,138,,-127.0,"178,490.4",0.59%,0.45%,,,,10.24%,1.94%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-0.1,31.9,- - -,- - -,- - -,- - -,- - -,10.91%,1.63%,לא פעיל, *** ** כלל דגש,139,,-127.0,"178,490.4",0.59%,0.45%,,,,10.24%,1.94%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-0.1,9.8,- - -,- - -,- - -,- - -,- - -,11.73%,1.52%,לא פעיל,מבטחים-פיצויים,140,,-127.0,"178,490.4",0.59%,0.45%,,,,10.24%,1.94%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,0.3,21.5,- - -,- - -,- - -,- - -,- - -,17.04%,2.05%,לא פעיל,הלמן-אלדובי ברק,142,,-127.0,"178,490.4",0.59%,0.45%,,,,10.24%,1.94%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,2.0,164.6,- - -,- - -,- - -,- - -,- - -,11.19%,0.97%,לא פעיל, *** תגמולים,143,,-127.0,"178,490.4",0.59%,0.45%,,,,10.24%,1.94%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-0.3,30.6,- - -,- - -,- - -,- - -,- - -,11.59%,1.19%,לא פעיל,הלמן-אלדובי לפיצויים,144,,-127.0,"178,490.4",0.59%,0.45%,,,,10.24%,1.94%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,2.7,268.3,- - -,- - -,- - -,- - -,- - -,11.36%,0.96%,לא פעיל, *** הלמן-אלדובי השתלמות,145,,-127.0,"178,490.4",0.59%,0.45%,,,,10.24%,1.94%
