TKUFA2,Textbox59,Textbox66,Textbox67
 סיכום פעילות גמל לחודש 11/2006,        (במיליוני ש''ח),קופת גמל היא מכשיר חיסכון לטווח בינוני וארוך ומומלץ מאד לבחון את ביצועי הקופה לאורך זמן ולא לאורך חודשים בודדים,הנתונים המוצגים באתר דווחו על ידי הגופים המדווחים ובאחריותם

Textbox65,Textbox77,Textbox78,Textbox83,Textbox84,Textbox103,Textbox85,Textbox86,Textbox87,Textbox88,Textbox89,Textbox90,SHM2,ID2,Textbox105,Textbox92,Textbox93,Textbox94,Textbox104,Textbox106,Textbox107,Textbox108,Textbox98,Textbox99
"שיעור דמי ניהול
ממוצע לשנת
2017",83.5%,-55.0,"12,850.2",0.70%,0.61%,0.97,-0.02,- - -,7.21%,1.09%,," *** הראל אג""ח עד 25% מניות ",101,83.9%,158.5,"252,960.6",0.59%,0.45%,,,,7.31%,1.19%
"שיעור דמי ניהול
ממוצע לשנת
2017",80.6%,-10.9,"1,883.5",- - -,- - -,1.16,0.97,- - -,8.04%,1.55%,לא פעיל, *** אקסלנס גמל פלטינום,102,83.9%,158.5,"252,960.6",0.59%,0.45%,,,,7.31%,1.19%
"שיעור דמי ניהול
ממוצע לשנת
2017",86.3%,-28.6,"4,760.6",0.70%,0.61%,1.06,-0.10,- - -,7.04%,1.24%,, *** מיטב דש גמל לבני  50-60,103,83.9%,158.5,"252,960.6",0.59%,0.45%,,,,7.31%,1.19%
"שיעור דמי ניהול
ממוצע לשנת
2017",80.3%,-13.8,"2,702.8",- - -,- - -,0.99,0.64,- - -,7.43%,1.14%,לא פעיל,פסגות צור,104,83.9%,158.5,"252,960.6",0.59%,0.45%,,,,7.31%,1.19%
"שיעור דמי ניהול
ממוצע לשנת
2017",86.9%,-1.5,124.9,- - -,- - -,1,0.81,- - -,8.03%,1.66%,לא פעיל,ישיר המלאכה,105,83.9%,158.5,"252,960.6",0.59%,0.45%,,,,7.31%,1.19%
"שיעור דמי ניהול
ממוצע לשנת
2017",86.2%,-107.5,"20,891.9",- - -,- - -,1.03,0.06,- - -,6.95%,1.05%,לא פעיל, *** פסגות גדיש כללי,106,83.9%,158.5,"252,960.6",0.59%,0.45%,,,,7.31%,1.19%
"שיעור דמי ניהול
ממוצע לשנת
2017",79.1%,-1.9,490.8,0.58%,0.00%,0.88,-0.53,- - -,7.25%,1.33%,," *** הלמן-אלדובי בר-יציב אג""ח עד 25% במניות",107,83.9%,158.5,"252,960.6",0.59%,0.45%,,,,7.31%,1.19%
"שיעור דמי ניהול
ממוצע לשנת
2017",84.4%,-0.4,40.9,- - -,- - -,1.39,0.89,- - -,14.20%,3.93%,לא פעיל, *** להיט מניות,109,83.9%,158.5,"252,960.6",0.59%,0.45%,,,,7.31%,1.19%
"שיעור דמי ניהול
ממוצע לשנת
2017",90.2%,-0.2,63.2,- - -,- - -,0.90,-1.63,- - -,5.94%,0.84%,לא פעיל,** ויתקין,110,83.9%,158.5,"252,960.6",0.59%,0.45%,,,,7.31%,1.19%
"שיעור דמי ניהול
ממוצע לשנת
2017",83.9%,-7.7,"1,078.5",- - -,- - -,0.97,0.73,- - -,7.46%,1.41%,לא פעיל, *** מיטב מירון,111,83.9%,158.5,"252,960.6",0.59%,0.45%,,,,7.31%,1.19%
"שיעור דמי ניהול
ממוצע לשנת
2017",81.6%,-0.5,199.0,- - -,- - -,1.01,0.61,- - -,7.56%,1.17%,לא פעיל,הראל רימון,112,83.9%,158.5,"252,960.6",0.59%,0.45%,,,,7.31%,1.19%
