TKUFA2,Textbox59,Textbox66,Textbox67
 סיכום פעילות גמל לחודש 10/2004,        (במיליוני ש''ח),קופת גמל היא מכשיר חיסכון לטווח בינוני וארוך ומומלץ מאד לבחון את ביצועי הקופה לאורך זמן ולא לאורך חודשים בודדים,הנתונים המוצגים באתר דווחו על ידי הגופים המדווחים ובאחריותם

Textbox65,Textbox77,Textbox78,Textbox83,Textbox84,Textbox103,Textbox85,Textbox86,Textbox87,Textbox88,Textbox89,Textbox90,SHM2,ID2,Textbox105,Textbox92,Textbox93,Textbox94,Textbox104,Textbox106,Textbox107,Textbox108,Textbox98,Textbox99
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-2.4,"10,869.7",0.70%,0.61%,- - -,- - -,- - -,5.05%,0.02%,," *** הראל אג""ח עד 25% מניות ",101,,75.8,"198,343.4",0.59%,0.45%,,,,5.10%,0.12%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,0.9,"1,457.8",- - -,- - -,- - -,- - -,- - -,5.61%,0.21%,לא פעיל, *** אקסלנס גמל פלטינום,102,,75.8,"198,343.4",0.59%,0.45%,,,,5.10%,0.12%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-9.2,"4,161.2",0.70%,0.61%,- - -,- - -,- - -,5.05%,0.18%,, *** מיטב דש גמל לבני  50-60,103,,75.8,"198,343.4",0.59%,0.45%,,,,5.10%,0.12%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-9.1,"2,392.9",- - -,- - -,- - -,- - -,- - -,4.72%,0.02%,לא פעיל,פסגות צור,104,,75.8,"198,343.4",0.59%,0.45%,,,,5.10%,0.12%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-0.4,121.6,- - -,- - -,- - -,- - -,- - -,4.29%,-0.01%,לא פעיל,ישיר המלאכה,105,,75.8,"198,343.4",0.59%,0.45%,,,,5.10%,0.12%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-6.8,"17,341.4",- - -,- - -,- - -,- - -,- - -,5.20%,0.14%,לא פעיל, *** פסגות גדיש כללי,106,,75.8,"198,343.4",0.59%,0.45%,,,,5.10%,0.12%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-0.6,441.0,0.58%,0.00%,- - -,- - -,- - -,5.79%,0.25%,," *** הלמן-אלדובי בר-יציב אג""ח עד 25% במניות",107,,75.8,"198,343.4",0.59%,0.45%,,,,5.10%,0.12%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-0.7,184.3,- - -,- - -,- - -,- - -,- - -,4.97%,-0.07%,לא פעיל,** נדבכים,108,,75.8,"198,343.4",0.59%,0.45%,,,,5.10%,0.12%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,0.2,16.0,- - -,- - -,- - -,- - -,- - -,8.39%,0.12%,לא פעיל, *** להיט מניות,109,,75.8,"198,343.4",0.59%,0.45%,,,,5.10%,0.12%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,0.0,53.3,- - -,- - -,- - -,- - -,- - -,5.09%,0.16%,לא פעיל,** ויתקין,110,,75.8,"198,343.4",0.59%,0.45%,,,,5.10%,0.12%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-0.5,951.8,- - -,- - -,- - -,- - -,- - -,4.13%,-0.03%,לא פעיל, *** מיטב מירון,111,,75.8,"198,343.4",0.59%,0.45%,,,,5.10%,0.12%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,0.3,166.4,- - -,- - -,- - -,- - -,- - -,4.56%,0.07%,לא פעיל,הראל רימון,112,,75.8,"198,343.4",0.59%,0.45%,,,,5.10%,0.12%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-2.6,"2,597.0",- - -,- - -,- - -,- - -,- - -,5.23%,0.11%,לא פעיל, *** פסגות קרן אור,113,,75.8,"198,343.4",0.59%,0.45%,,,,5.10%,0.12%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,0.0,21.9,- - -,- - -,- - -,- - -,- - -,5.18%,0.31%,לא פעיל,אי.בי.אי שחר,114,,75.8,"198,343.4",0.59%,0.45%,,,,5.10%,0.12%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,0.4,643.4,- - -,- - -,- - -,- - -,- - -,5.12%,0.17%,לא פעיל, *** ** הגומל מסלול כללי,115,,75.8,"198,343.4",0.59%,0.45%,,,,5.10%,0.12%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,0.0,2.5,- - -,- - -,- - -,- - -,- - -,7.33%,0.47%,לא פעיל,** סוכני הבטוח,116,,75.8,"198,343.4",0.59%,0.45%,,,,5.10%,0.12%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,0.4,12.7,0.58%,0.04%,- - -,- - -,- - -,5.10%,0.35%,," *** כלל תמר אג""ח ",117,,75.8,"198,343.4",0.59%,0.45%,,,,5.10%,0.12%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-0.1,42.9,0.51%,- - -,- - -,- - -,- - -,6.25%,-0.05%,,אנליסט קופה מרכזית לפיצויים מסלול כללי,118,,75.8,"198,343.4",0.59%,0.45%,,,,5.10%,0.12%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-4.6,617.8,0.73%,0.32%,- - -,- - -,- - -,4.78%,0.24%,,מנורה מבטחים יותר מסלול ד,119,,75.8,"198,343.4",0.59%,0.45%,,,,5.10%,0.12%
