TKUFA2,Textbox59,Textbox66,Textbox67
 סיכום פעילות גמל לחודש 02/2002,        (במיליוני ש''ח),קופת גמל היא מכשיר חיסכון לטווח בינוני וארוך ומומלץ מאד לבחון את ביצועי הקופה לאורך זמן ולא לאורך חודשים בודדים,הנתונים המוצגים באתר דווחו על ידי הגופים המדווחים ובאחריותם

Textbox65,Textbox77,Textbox78,Textbox83,Textbox84,Textbox103,Textbox85,Textbox86,Textbox87,Textbox88,Textbox89,Textbox90,SHM2,ID2,Textbox105,Textbox92,Textbox93,Textbox94,Textbox104,Textbox106,Textbox107,Textbox108,Textbox98,Textbox99
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-15.1,"10,233.5",0.70%,0.61%,- - -,- - -,- - -,0.19%,-0.99%,," *** הראל אג""ח עד 25% מניות ",101,,"-1,053.8","170,907.6",0.59%,0.45%,,,,0.40%,-0.66%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,6.1,"1,238.8",- - -,- - -,- - -,- - -,- - -,0.23%,-0.63%,לא פעיל, *** אקסלנס גמל פלטינום,102,,"-1,053.8","170,907.6",0.59%,0.45%,,,,0.40%,-0.66%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,0.3,"3,846.1",0.70%,0.61%,- - -,- - -,- - -,0.58%,-0.44%,, *** מיטב דש גמל לבני  50-60,103,,"-1,053.8","170,907.6",0.59%,0.45%,,,,0.40%,-0.66%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-18.0,"2,487.1",- - -,- - -,- - -,- - -,- - -,0.06%,-0.98%,לא פעיל,פסגות צור,104,,"-1,053.8","170,907.6",0.59%,0.45%,,,,0.40%,-0.66%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-3.3,139.3,- - -,- - -,- - -,- - -,- - -,-0.29%,-1.16%,לא פעיל,ישיר המלאכה,105,,"-1,053.8","170,907.6",0.59%,0.45%,,,,0.40%,-0.66%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-41.5,"15,686.1",- - -,- - -,- - -,- - -,- - -,0.19%,-0.80%,לא פעיל, *** פסגות גדיש כללי,106,,"-1,053.8","170,907.6",0.59%,0.45%,,,,0.40%,-0.66%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,0.8,504.6,0.58%,0.00%,- - -,- - -,- - -,0.37%,-0.71%,," *** הלמן-אלדובי בר-יציב אג""ח עד 25% במניות",107,,"-1,053.8","170,907.6",0.59%,0.45%,,,,0.40%,-0.66%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-3.1,204.9,- - -,- - -,- - -,- - -,- - -,0.61%,-0.39%,לא פעיל,** נדבכים,108,,"-1,053.8","170,907.6",0.59%,0.45%,,,,0.40%,-0.66%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,0.0,6.2,- - -,- - -,- - -,- - -,- - -,-1.38%,-1.69%,לא פעיל, *** להיט מניות,109,,"-1,053.8","170,907.6",0.59%,0.45%,,,,0.40%,-0.66%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,0.4,51.1,- - -,- - -,- - -,- - -,- - -,0.31%,-0.74%,לא פעיל,** ויתקין,110,,"-1,053.8","170,907.6",0.59%,0.45%,,,,0.40%,-0.66%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-5.8,958.3,- - -,- - -,- - -,- - -,- - -,-0.14%,-1.06%,לא פעיל, *** מיטב מירון,111,,"-1,053.8","170,907.6",0.59%,0.45%,,,,0.40%,-0.66%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-0.2,152.4,- - -,- - -,- - -,- - -,- - -,-0.04%,-0.96%,לא פעיל,הראל רימון,112,,"-1,053.8","170,907.6",0.59%,0.45%,,,,0.40%,-0.66%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-7.1,"2,452.7",- - -,- - -,- - -,- - -,- - -,0.32%,-0.70%,לא פעיל, *** פסגות קרן אור,113,,"-1,053.8","170,907.6",0.59%,0.45%,,,,0.40%,-0.66%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-0.1,24.4,- - -,- - -,- - -,- - -,- - -,0.96%,-0.20%,לא פעיל,אי.בי.אי שחר,114,,"-1,053.8","170,907.6",0.59%,0.45%,,,,0.40%,-0.66%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-1.7,540.3,- - -,- - -,- - -,- - -,- - -,0.32%,-0.59%,לא פעיל, *** ** הגומל מסלול כללי,115,,"-1,053.8","170,907.6",0.59%,0.45%,,,,0.40%,-0.66%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,0.0,2.7,- - -,- - -,- - -,- - -,- - -,0.02%,-0.73%,לא פעיל,** סוכני הבטוח,116,,"-1,053.8","170,907.6",0.59%,0.45%,,,,0.40%,-0.66%
