TKUFA2,Textbox59,Textbox66,Textbox67
 סיכום פעילות גמל לחודש 02/2003,        (במיליוני ש''ח),קופת גמל היא מכשיר חיסכון לטווח בינוני וארוך ומומלץ מאד לבחון את ביצועי הקופה לאורך זמן ולא לאורך חודשים בודדים,הנתונים המוצגים באתר דווחו על ידי הגופים המדווחים ובאחריותם

Textbox65,Textbox77,Textbox78,Textbox83,Textbox84,Textbox103,Textbox85,Textbox86,Textbox87,Textbox88,Textbox89,Textbox90,SHM2,ID2,Textbox105,Textbox92,Textbox93,Textbox94,Textbox104,Textbox106,Textbox107,Textbox108,Textbox98,Textbox99
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-99.5,"9,238.7",0.70%,0.61%,- - -,- - -,- - -,0.77%,1.00%,," *** הראל אג""ח עד 25% מניות ",101,,-805.4,"166,413.2",0.59%,0.45%,,,,0.92%,0.95%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-0.9,"1,198.8",- - -,- - -,- - -,- - -,- - -,1.02%,0.88%,לא פעיל, *** אקסלנס גמל פלטינום,102,,-805.4,"166,413.2",0.59%,0.45%,,,,0.92%,0.95%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-18.9,"3,727.7",0.70%,0.61%,- - -,- - -,- - -,0.87%,0.84%,, *** מיטב דש גמל לבני  50-60,103,,-805.4,"166,413.2",0.59%,0.45%,,,,0.92%,0.95%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-25.6,"2,175.8",- - -,- - -,- - -,- - -,- - -,0.73%,0.97%,לא פעיל,פסגות צור,104,,-805.4,"166,413.2",0.59%,0.45%,,,,0.92%,0.95%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-2.8,121.0,- - -,- - -,- - -,- - -,- - -,0.60%,0.72%,לא פעיל,ישיר המלאכה,105,,-805.4,"166,413.2",0.59%,0.45%,,,,0.92%,0.95%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-64.1,"14,731.8",- - -,- - -,- - -,- - -,- - -,0.64%,0.87%,לא פעיל, *** פסגות גדיש כללי,106,,-805.4,"166,413.2",0.59%,0.45%,,,,0.92%,0.95%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-11.1,403.5,0.58%,0.00%,- - -,- - -,- - -,0.72%,0.48%,," *** הלמן-אלדובי בר-יציב אג""ח עד 25% במניות",107,,-805.4,"166,413.2",0.59%,0.45%,,,,0.92%,0.95%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-2.3,187.5,- - -,- - -,- - -,- - -,- - -,1.30%,0.84%,לא פעיל,** נדבכים,108,,-805.4,"166,413.2",0.59%,0.45%,,,,0.92%,0.95%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-0.1,5.0,- - -,- - -,- - -,- - -,- - -,0.75%,1.72%,לא פעיל, *** להיט מניות,109,,-805.4,"166,413.2",0.59%,0.45%,,,,0.92%,0.95%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-0.7,48.5,- - -,- - -,- - -,- - -,- - -,0.05%,0.86%,לא פעיל,** ויתקין,110,,-805.4,"166,413.2",0.59%,0.45%,,,,0.92%,0.95%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-23.1,853.9,- - -,- - -,- - -,- - -,- - -,0.66%,0.76%,לא פעיל, *** מיטב מירון,111,,-805.4,"166,413.2",0.59%,0.45%,,,,0.92%,0.95%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-1.6,140.9,- - -,- - -,- - -,- - -,- - -,0.81%,1.02%,לא פעיל,הראל רימון,112,,-805.4,"166,413.2",0.59%,0.45%,,,,0.92%,0.95%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-9.2,"2,326.3",- - -,- - -,- - -,- - -,- - -,0.69%,0.90%,לא פעיל, *** פסגות קרן אור,113,,-805.4,"166,413.2",0.59%,0.45%,,,,0.92%,0.95%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-0.7,20.9,- - -,- - -,- - -,- - -,- - -,1.16%,1.07%,לא פעיל,אי.בי.אי שחר,114,,-805.4,"166,413.2",0.59%,0.45%,,,,0.92%,0.95%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-0.7,527.3,- - -,- - -,- - -,- - -,- - -,0.84%,0.82%,לא פעיל, *** ** הגומל מסלול כללי,115,,-805.4,"166,413.2",0.59%,0.45%,,,,0.92%,0.95%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-0.1,2.4,- - -,- - -,- - -,- - -,- - -,1.47%,0.38%,לא פעיל,** סוכני הבטוח,116,,-805.4,"166,413.2",0.59%,0.45%,,,,0.92%,0.95%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,0.2,7.8,0.58%,0.04%,- - -,- - -,- - -,1.82%,0.94%,," *** כלל תמר אג""ח ",117,,-805.4,"166,413.2",0.59%,0.45%,,,,0.92%,0.95%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,0.4,11.2,0.51%,- - -,- - -,- - -,- - -,1.51%,1.42%,,אנליסט קופה מרכזית לפיצויים מסלול כללי,118,,-805.4,"166,413.2",0.59%,0.45%,,,,0.92%,0.95%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-10.3,526.8,0.73%,0.32%,- - -,- - -,- - -,0.76%,0.86%,,מנורה מבטחים יותר מסלול ד,119,,-805.4,"166,413.2",0.59%,0.45%,,,,0.92%,0.95%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-0.3,55.2,0.45%,- - -,- - -,- - -,- - -,- - -,- - -,,מיטב דש ביטחון מבטיח תשואה 4.5%,120,,-805.4,"166,413.2",0.59%,0.45%,,,,0.92%,0.95%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-0.5,25.4,- - -,- - -,- - -,- - -,- - -,0.48%,0.70%,לא פעיל,ישיר תוחלת,121,,-805.4,"166,413.2",0.59%,0.45%,,,,0.92%,0.95%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-1.4,82.7,- - -,- - -,- - -,- - -,- - -,0.81%,0.91%,לא פעיל,מנורה גמל פלס,122,,-805.4,"166,413.2",0.59%,0.45%,,,,0.92%,0.95%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-1.1,92.4,- - -,- - -,- - -,- - -,- - -,0.36%,1.03%,לא פעיל, *** אקסלנס גמולה,123,,-805.4,"166,413.2",0.59%,0.45%,,,,0.92%,0.95%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,0.0,418.8,0.54%,0.08%,- - -,- - -,- - -,1.74%,1.15%,, *** כלל תמר מדד,124,,-805.4,"166,413.2",0.59%,0.45%,,,,0.92%,0.95%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-1.2,75.9,- - -,- - -,- - -,- - -,- - -,1.48%,1.06%,לא פעיל, *** אשכולות כללי,125,,-805.4,"166,413.2",0.59%,0.45%,,,,0.92%,0.95%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,1.5,58.5,- - -,- - -,- - -,- - -,- - -,2.35%,0.87%,לא פעיל," *** כלל תמר מט""ח",126,,-805.4,"166,413.2",0.59%,0.45%,,,,0.92%,0.95%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-0.4,26.9,0.61%,0.05%,- - -,- - -,- - -,0.29%,1.37%,, *** כלל תמר מניות,127,,-805.4,"166,413.2",0.59%,0.45%,,,,0.92%,0.95%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,9.3,43.4,0.54%,0.03%,- - -,- - -,- - -,1.44%,0.65%,, *** כלל תמר שקלי טווח קצר,128,,-805.4,"166,413.2",0.59%,0.45%,,,,0.92%,0.95%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-0.7,22.1,- - -,- - -,- - -,- - -,- - -,1.02%,1.01%,לא פעיל, *** ** יבול,129,,-805.4,"166,413.2",0.59%,0.45%,,,,0.92%,0.95%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,0.6,81.4,0.68%,- - -,- - -,- - -,- - -,1.19%,1.05%,,** שובל,130,,-805.4,"166,413.2",0.59%,0.45%,,,,0.92%,0.95%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-22.0,356.1,0.96%,- - -,- - -,- - -,- - -,0.75%,0.91%,, *** הלמן-אלדובי השתלמות כללי,132,,-805.4,"166,413.2",0.59%,0.45%,,,,0.92%,0.95%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,0.2,169.8,- - -,- - -,- - -,- - -,- - -,0.96%,0.75%,לא פעיל,** ישיר מניפה,133,,-805.4,"166,413.2",0.59%,0.45%,,,,0.92%,0.95%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,2.4,51.5,- - -,- - -,- - -,- - -,- - -,1.33%,0.88%,לא פעיל, *** דש קפיטל גמל זהב,135,,-805.4,"166,413.2",0.59%,0.45%,,,,0.92%,0.95%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,1.1,46.4,- - -,- - -,- - -,- - -,- - -,1.28%,0.89%,לא פעיל, *** דש קפיטל גמל,136,,-805.4,"166,413.2",0.59%,0.45%,,,,0.92%,0.95%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,9.9,251.5,- - -,- - -,- - -,- - -,- - -,1.33%,0.87%,לא פעיל, *** דש קפיטל השתלמות,137,,-805.4,"166,413.2",0.59%,0.45%,,,,0.92%,0.95%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,0.7,62.0,- - -,- - -,- - -,- - -,- - -,1.33%,0.87%,לא פעיל, *** דש קפיטל-פיצויים,138,,-805.4,"166,413.2",0.59%,0.45%,,,,0.92%,0.95%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,0.0,30.0,- - -,- - -,- - -,- - -,- - -,1.35%,1.09%,לא פעיל, *** ** כלל דגש,139,,-805.4,"166,413.2",0.59%,0.45%,,,,0.92%,0.95%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-0.3,15.9,- - -,- - -,- - -,- - -,- - -,1.24%,1.15%,לא פעיל,מבטחים-פיצויים,140,,-805.4,"166,413.2",0.59%,0.45%,,,,0.92%,0.95%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,0.1,18.5,- - -,- - -,- - -,- - -,- - -,0.31%,1.33%,לא פעיל,הלמן-אלדובי ברק,142,,-805.4,"166,413.2",0.59%,0.45%,,,,0.92%,0.95%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,2.6,144.4,- - -,- - -,- - -,- - -,- - -,0.69%,1.14%,לא פעיל, *** תגמולים,143,,-805.4,"166,413.2",0.59%,0.45%,,,,0.92%,0.95%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-0.5,28.8,- - -,- - -,- - -,- - -,- - -,0.80%,1.11%,לא פעיל,הלמן-אלדובי לפיצויים,144,,-805.4,"166,413.2",0.59%,0.45%,,,,0.92%,0.95%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,3.3,235.4,- - -,- - -,- - -,- - -,- - -,0.68%,1.18%,לא פעיל, *** הלמן-אלדובי השתלמות,145,,-805.4,"166,413.2",0.59%,0.45%,,,,0.92%,0.95%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,1.0,413.1,- - -,- - -,- - -,- - -,- - -,1.62%,0.90%,לא פעיל, *** חריש,146,,-805.4,"166,413.2",0.59%,0.45%,,,,0.92%,0.95%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,0.8,91.0,- - -,- - -,- - -,- - -,- - -,1.62%,0.89%,לא פעיל, *** ערד,147,,-805.4,"166,413.2",0.59%,0.45%,,,,0.92%,0.95%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-0.1,4.9,- - -,- - -,- - -,- - -,- - -,2.37%,1.29%,לא פעיל,פסגות חרמון,148,,-805.4,"166,413.2",0.59%,0.45%,,,,0.92%,0.95%
