TKUFA2,Textbox59,Textbox66,Textbox67
 סיכום פעילות גמל לחודש 09/2016,        (במיליוני ש''ח),קופת גמל היא מכשיר חיסכון לטווח בינוני וארוך ומומלץ מאד לבחון את ביצועי הקופה לאורך זמן ולא לאורך חודשים בודדים,הנתונים המוצגים באתר דווחו על ידי הגופים המדווחים ובאחריותם

Textbox65,Textbox77,Textbox78,Textbox83,Textbox84,Textbox103,Textbox85,Textbox86,Textbox87,Textbox88,Textbox89,Textbox90,SHM2,ID2,Textbox105,Textbox92,Textbox93,Textbox94,Textbox104,Textbox106,Textbox107,Textbox108,Textbox98,Textbox99
"שיעור דמי ניהול
ממוצע לשנת
2017",77.2%,-61.7,"11,686.9",0.70%,0.61%,1.05,0.87,2.64%,2.58%,-0.55%,," *** הראל אג""ח עד 25% מניות ",101,85.7%,722.3,"394,144.9",0.59%,0.45%,,,1.37%,1.95%,-0.51%
"שיעור דמי ניהול
ממוצע לשנת
2017",81.4%,-17.5,"5,248.4",0.70%,0.61%,0.98,0.39,1.80%,2.12%,-0.42%,, *** מיטב דש גמל לבני  50-60,103,85.7%,722.3,"394,144.9",0.59%,0.45%,,,1.37%,1.95%,-0.51%
"שיעור דמי ניהול
ממוצע לשנת
2017",82.5%,6.0,446.7,0.58%,0.00%,0.97,-0.32,1.44%,2.92%,-0.47%,," *** הלמן-אלדובי בר-יציב אג""ח עד 25% במניות",107,85.7%,722.3,"394,144.9",0.59%,0.45%,,,1.37%,1.95%,-0.51%
"שיעור דמי ניהול
ממוצע לשנת
2017",88.8%,0.9,"1,251.9",0.58%,0.04%,0.89,-0.46,-0.48%,1.66%,-0.69%,," *** כלל תמר אג""ח ",117,85.7%,722.3,"394,144.9",0.59%,0.45%,,,1.37%,1.95%,-0.51%
"שיעור דמי ניהול
ממוצע לשנת
2017",87.7%,-0.1,99.3,0.51%,- - -,0.87,-0.03,0.96%,4.05%,-0.37%,,אנליסט קופה מרכזית לפיצויים מסלול כללי,118,85.7%,722.3,"394,144.9",0.59%,0.45%,,,1.37%,1.95%,-0.51%
"שיעור דמי ניהול
ממוצע לשנת
2017",83.4%,3.7,761.9,0.73%,0.32%,1.11,0.60,1.92%,1.99%,-0.59%,,מנורה מבטחים יותר מסלול ד,119,85.7%,722.3,"394,144.9",0.59%,0.45%,,,1.37%,1.95%,-0.51%
"שיעור דמי ניהול
ממוצע לשנת
2017",97.1%,-0.1,73.8,0.45%,- - -,- - -,- - -,- - -,- - -,- - -,,מיטב דש ביטחון מבטיח תשואה 4.5%,120,85.7%,722.3,"394,144.9",0.59%,0.45%,,,1.37%,1.95%,-0.51%
"שיעור דמי ניהול
ממוצע לשנת
2017",89.4%,-25.4,"1,513.8",0.54%,0.08%,0.59,-0.69,-0.24%,1.69%,-1.07%,, *** כלל תמר מדד,124,85.7%,722.3,"394,144.9",0.59%,0.45%,,,1.37%,1.95%,-0.51%
"שיעור דמי ניהול
ממוצע לשנת
2017",89.7%,-1.8,188.1,0.61%,0.05%,0.51,0.22,3.36%,-0.38%,-0.93%,, *** כלל תמר מניות,127,85.7%,722.3,"394,144.9",0.59%,0.45%,,,1.37%,1.95%,-0.51%
"שיעור דמי ניהול
ממוצע לשנת
2017",99.5%,-3.0,265.9,0.54%,0.03%,-0.04,-0.95,-0.12%,0.11%,0.02%,, *** כלל תמר שקלי טווח קצר,128,85.7%,722.3,"394,144.9",0.59%,0.45%,,,1.37%,1.95%,-0.51%
