TKUFA2,Textbox59,Textbox66,Textbox67
 סיכום פעילות גמל לחודש 11/2015,        (במיליוני ש''ח),קופת גמל היא מכשיר חיסכון לטווח בינוני וארוך ומומלץ מאד לבחון את ביצועי הקופה לאורך זמן ולא לאורך חודשים בודדים,הנתונים המוצגים באתר דווחו על ידי הגופים המדווחים ובאחריותם

Textbox65,Textbox77,Textbox78,Textbox83,Textbox84,Textbox103,Textbox85,Textbox86,Textbox87,Textbox88,Textbox89,Textbox90,SHM2,ID2,Textbox105,Textbox92,Textbox93,Textbox94,Textbox104,Textbox106,Textbox107,Textbox108,Textbox98,Textbox99
"שיעור דמי ניהול
ממוצע לשנת
2017",77.8%,-40.3,"12,061.2",0.70%,0.61%,0.79,0.52,2.04%,3.39%,-0.07%,," *** הראל אג""ח עד 25% מניות ",101,86.3%,742.1,"383,009.1",0.59%,0.45%,,,1.09%,2.78%,-0.19%
"שיעור דמי ניהול
ממוצע לשנת
2017",82.9%,-15.2,"5,329.7",0.70%,0.61%,0.77,0.27,1.20%,2.94%,-0.14%,, *** מיטב דש גמל לבני  50-60,103,86.3%,742.1,"383,009.1",0.59%,0.45%,,,1.09%,2.78%,-0.19%
"שיעור דמי ניהול
ממוצע לשנת
2017",83.0%,5.5,"29,004.3",- - -,- - -,0.93,1.29,1.56%,3.82%,-0.13%,לא פעיל, *** פסגות גדיש כללי,106,86.3%,742.1,"383,009.1",0.59%,0.45%,,,1.09%,2.78%,-0.19%
"שיעור דמי ניהול
ממוצע לשנת
2017",83.8%,-3.0,455.4,0.58%,0.00%,0.62,-0.74,0.72%,2.41%,0.10%,," *** הלמן-אלדובי בר-יציב אג""ח עד 25% במניות",107,86.3%,742.1,"383,009.1",0.59%,0.45%,,,1.09%,2.78%,-0.19%
"שיעור דמי ניהול
ממוצע לשנת
2017",88.4%,-3.5,705.1,- - -,- - -,0.65,-0.36,0.24%,2.14%,-0.28%,לא פעיל, *** ** הגומל מסלול כללי,115,86.3%,742.1,"383,009.1",0.59%,0.45%,,,1.09%,2.78%,-0.19%
"שיעור דמי ניהול
ממוצע לשנת
2017",89.2%,0.7,"1,287.7",0.58%,0.04%,0.67,-0.38,-0.36%,1.39%,-0.32%,," *** כלל תמר אג""ח ",117,86.3%,742.1,"383,009.1",0.59%,0.45%,,,1.09%,2.78%,-0.19%
"שיעור דמי ניהול
ממוצע לשנת
2017",89.2%,-2.1,124.7,0.51%,- - -,0.48,-0.78,0.00%,2.11%,-0.37%,,אנליסט קופה מרכזית לפיצויים מסלול כללי,118,86.3%,742.1,"383,009.1",0.59%,0.45%,,,1.09%,2.78%,-0.19%
"שיעור דמי ניהול
ממוצע לשנת
2017",81.4%,0.9,699.9,0.73%,0.32%,0.81,0.38,1.08%,3.18%,-0.40%,,מנורה מבטחים יותר מסלול ד,119,86.3%,742.1,"383,009.1",0.59%,0.45%,,,1.09%,2.78%,-0.19%
"שיעור דמי ניהול
ממוצע לשנת
2017",97.2%,0.0,74.9,0.45%,- - -,- - -,- - -,- - -,- - -,- - -,,מיטב דש ביטחון מבטיח תשואה 4.5%,120,86.3%,742.1,"383,009.1",0.59%,0.45%,,,1.09%,2.78%,-0.19%
"שיעור דמי ניהול
ממוצע לשנת
2017",90.3%,-30.2,"1,778.2",0.54%,0.08%,0.42,-0.60,-0.24%,0.62%,-0.37%,, *** כלל תמר מדד,124,86.3%,742.1,"383,009.1",0.59%,0.45%,,,1.09%,2.78%,-0.19%
