TKUFA2,Textbox59,Textbox66,Textbox67
 סיכום פעילות גמל לחודש 12/2015,        (במיליוני ש''ח),קופת גמל היא מכשיר חיסכון לטווח בינוני וארוך ומומלץ מאד לבחון את ביצועי הקופה לאורך זמן ולא לאורך חודשים בודדים,הנתונים המוצגים באתר דווחו על ידי הגופים המדווחים ובאחריותם

Textbox65,Textbox77,Textbox78,Textbox83,Textbox84,Textbox103,Textbox85,Textbox86,Textbox87,Textbox88,Textbox89,Textbox90,SHM2,ID2,Textbox105,Textbox92,Textbox93,Textbox94,Textbox104,Textbox106,Textbox107,Textbox108,Textbox98,Textbox99
"שיעור דמי ניהול
ממוצע לשנת
2017",77.5%,5.5,"11,961.7",0.70%,0.61%,0.69,0.61,2.16%,2.55%,-0.81%,," *** הראל אג""ח עד 25% מניות ",101,86.4%,"1,936.0","381,753.4",0.59%,0.45%,,,0.98%,1.96%,-0.80%
"שיעור דמי ניהול
ממוצע לשנת
2017",82.6%,-24.1,"5,248.7",0.70%,0.61%,0.63,0.17,1.08%,1.91%,-1.00%,, *** מיטב דש גמל לבני  50-60,103,86.4%,"1,936.0","381,753.4",0.59%,0.45%,,,0.98%,1.96%,-0.80%
"שיעור דמי ניהול
ממוצע לשנת
2017",83.0%,58.0,"28,754.5",- - -,- - -,0.80,1.23,1.44%,2.83%,-0.95%,לא פעיל, *** פסגות גדיש כללי,106,86.4%,"1,936.0","381,753.4",0.59%,0.45%,,,0.98%,1.96%,-0.80%
"שיעור דמי ניהול
ממוצע לשנת
2017",83.6%,-1.4,450.6,0.58%,0.00%,0.52,-0.63,0.60%,1.73%,-0.67%,," *** הלמן-אלדובי בר-יציב אג""ח עד 25% במניות",107,86.4%,"1,936.0","381,753.4",0.59%,0.45%,,,0.98%,1.96%,-0.80%
"שיעור דמי ניהול
ממוצע לשנת
2017",88.1%,-6.0,692.6,- - -,- - -,0.54,-0.36,0.24%,1.21%,-0.91%,לא פעיל, *** ** הגומל מסלול כללי,115,86.4%,"1,936.0","381,753.4",0.59%,0.45%,,,0.98%,1.96%,-0.80%
"שיעור דמי ניהול
ממוצע לשנת
2017",89.2%,-5.0,"1,280.6",0.58%,0.04%,0.68,-0.23,-0.24%,1.26%,-0.13%,," *** כלל תמר אג""ח ",117,86.4%,"1,936.0","381,753.4",0.59%,0.45%,,,0.98%,1.96%,-0.80%
"שיעור דמי ניהול
ממוצע לשנת
2017",89.3%,-2.6,120.8,0.51%,- - -,0.37,-0.79,-0.12%,1.09%,-1.00%,,אנליסט קופה מרכזית לפיצויים מסלול כללי,118,86.4%,"1,936.0","381,753.4",0.59%,0.45%,,,0.98%,1.96%,-0.80%
"שיעור דמי ניהול
ממוצע לשנת
2017",81.4%,4.0,698.8,0.73%,0.32%,0.73,0.56,1.20%,2.49%,-0.66%,,מנורה מבטחים יותר מסלול ד,119,86.4%,"1,936.0","381,753.4",0.59%,0.45%,,,0.98%,1.96%,-0.80%
"שיעור דמי ניהול
ממוצע לשנת
2017",97.1%,-0.3,74.6,0.45%,- - -,- - -,- - -,- - -,- - -,- - -,,מיטב דש ביטחון מבטיח תשואה 4.5%,120,86.4%,"1,936.0","381,753.4",0.59%,0.45%,,,0.98%,1.96%,-0.80%
"שיעור דמי ניהול
ממוצע לשנת
2017",90.2%,-35.6,"1,732.9",0.54%,0.08%,0.39,-0.48,-0.24%,0.13%,-0.49%,, *** כלל תמר מדד,124,86.4%,"1,936.0","381,753.4",0.59%,0.45%,,,0.98%,1.96%,-0.80%
"שיעור דמי ניהול
ממוצע לשנת
2017",99.1%,-0.9,15.5,- - -,- - -,0.16,-0.25,-4.20%,-1.23%,0.64%,לא פעיל," *** כלל תמר מט""ח",126,86.4%,"1,936.0","381,753.4",0.59%,0.45%,,,0.98%,1.96%,-0.80%
