TKUFA2,Textbox59,Textbox66,Textbox67
 סיכום פעילות גמל לחודש 06/2012,        (במיליוני ש''ח),קופת גמל היא מכשיר חיסכון לטווח בינוני וארוך ומומלץ מאד לבחון את ביצועי הקופה לאורך זמן ולא לאורך חודשים בודדים,הנתונים המוצגים באתר דווחו על ידי הגופים המדווחים ובאחריותם

Textbox65,Textbox77,Textbox78,Textbox83,Textbox84,Textbox103,Textbox85,Textbox86,Textbox87,Textbox88,Textbox89,Textbox90,SHM2,ID2,Textbox105,Textbox92,Textbox93,Textbox94,Textbox104,Textbox106,Textbox107,Textbox108,Textbox98,Textbox99
"שיעור דמי ניהול
ממוצע לשנת
2017",73.5%,-101.4,"11,402.3",0.70%,0.61%,0.16,0.08,0.12%,3.27%,-0.19%,," *** הראל אג""ח עד 25% מניות ",101,85.7%,-75.3,"297,165.7",0.59%,0.45%,,,0.02%,2.13%,-0.42%
"שיעור דמי ניהול
ממוצע לשנת
2017",79.8%,-27.5,"2,334.2",- - -,- - -,0.16,0,0.24%,2.02%,-0.44%,לא פעיל, *** אקסלנס גמל פלטינום,102,85.7%,-75.3,"297,165.7",0.59%,0.45%,,,0.02%,2.13%,-0.42%
"שיעור דמי ניהול
ממוצע לשנת
2017",84.6%,-45.5,"3,620.7",0.70%,0.61%,0.28,0.64,1.08%,1.71%,-0.84%,, *** מיטב דש גמל לבני  50-60,103,85.7%,-75.3,"297,165.7",0.59%,0.45%,,,0.02%,2.13%,-0.42%
"שיעור דמי ניהול
ממוצע לשנת
2017",83.6%,-176.4,"20,936.3",- - -,- - -,0.23,0.60,0.60%,2.78%,-0.31%,לא פעיל, *** פסגות גדיש כללי,106,85.7%,-75.3,"297,165.7",0.59%,0.45%,,,0.02%,2.13%,-0.42%
"שיעור דמי ניהול
ממוצע לשנת
2017",85.3%,-3.6,466.2,0.58%,0.00%,0.25,0.13,1.44%,1.28%,-0.80%,," *** הלמן-אלדובי בר-יציב אג""ח עד 25% במניות",107,85.7%,-75.3,"297,165.7",0.59%,0.45%,,,0.02%,2.13%,-0.42%
"שיעור דמי ניהול
ממוצע לשנת
2017",91.1%,1.0,28.7,- - -,- - -,-0.22,-0.42,-4.92%,1.34%,-0.68%,לא פעיל, *** להיט מניות,109,85.7%,-75.3,"297,165.7",0.59%,0.45%,,,0.02%,2.13%,-0.42%
"שיעור דמי ניהול
ממוצע לשנת
2017",78.8%,-8.4,711.9,- - -,- - -,0.13,-0.06,-0.12%,1.63%,-0.37%,לא פעיל, *** מיטב מירון,111,85.7%,-75.3,"297,165.7",0.59%,0.45%,,,0.02%,2.13%,-0.42%
"שיעור דמי ניהול
ממוצע לשנת
2017",89.3%,-4.9,696.5,- - -,- - -,0.23,0.06,-0.24%,1.84%,-0.22%,לא פעיל, *** ** הגומל מסלול כללי,115,85.7%,-75.3,"297,165.7",0.59%,0.45%,,,0.02%,2.13%,-0.42%
"שיעור דמי ניהול
ממוצע לשנת
2017",90.0%,35.1,"1,094.7",0.58%,0.04%,1.01,0.53,0.48%,3.13%,-0.17%,," *** כלל תמר אג""ח ",117,85.7%,-75.3,"297,165.7",0.59%,0.45%,,,0.02%,2.13%,-0.42%
"שיעור דמי ניהול
ממוצע לשנת
2017",83.1%,-0.9,135.9,0.51%,- - -,0.13,0.06,0.72%,0.46%,-1.39%,,אנליסט קופה מרכזית לפיצויים מסלול כללי,118,85.7%,-75.3,"297,165.7",0.59%,0.45%,,,0.02%,2.13%,-0.42%
