TKUFA2,Textbox59,Textbox66,Textbox67
 סיכום פעילות גמל לחודש 04/2018,        (במיליוני ש''ח),קופת גמל היא מכשיר חיסכון לטווח בינוני וארוך ומומלץ מאד לבחון את ביצועי הקופה לאורך זמן ולא לאורך חודשים בודדים,הנתונים המוצגים באתר דווחו על ידי הגופים המדווחים ובאחריותם

Textbox65,Textbox77,Textbox78,Textbox83,Textbox84,Textbox103,Textbox85,Textbox86,Textbox87,Textbox88,Textbox89,Textbox90,SHM2,ID2,Textbox105,Textbox92,Textbox93,Textbox94,Textbox104,Textbox106,Textbox107,Textbox108,Textbox98,Textbox99
"שיעור דמי ניהול
ממוצע לשנת
2017",76.6%,-38.3,"11,398.6",0.70%,0.61%,1.25,0.30,1.68%,0.35%,0.57%,," *** הראל אג""ח עד 25% מניות ",101,85.0%,"1,497.8","455,397.3",0.59%,0.45%,,,1.20%,0.40%,0.70%
"שיעור דמי ניהול
ממוצע לשנת
2017",79.4%,7.9,"6,792.6",0.70%,0.61%,1.31,1,1.80%,1.00%,0.90%,, *** מיטב דש גמל לבני  50-60,103,85.0%,"1,497.8","455,397.3",0.59%,0.45%,,,1.20%,0.40%,0.70%
"שיעור דמי ניהול
ממוצע לשנת
2017",87.8%,4.9,755.5,0.58%,0.00%,1.21,-0.46,1.20%,0.01%,0.55%,," *** הלמן-אלדובי בר-יציב אג""ח עד 25% במניות",107,85.0%,"1,497.8","455,397.3",0.59%,0.45%,,,1.20%,0.40%,0.70%
"שיעור דמי ניהול
ממוצע לשנת
2017",86.7%,-8.6,995.1,0.58%,0.04%,0.84,-0.79,-0.84%,0.02%,0.02%,," *** כלל תמר אג""ח ",117,85.0%,"1,497.8","455,397.3",0.59%,0.45%,,,1.20%,0.40%,0.70%
"שיעור דמי ניהול
ממוצע לשנת
2017",88.5%,-1.4,160.3,0.51%,- - -,1.10,0.03,0.84%,-0.62%,0.40%,,אנליסט קופה מרכזית לפיצויים מסלול כללי,118,85.0%,"1,497.8","455,397.3",0.59%,0.45%,,,1.20%,0.40%,0.70%
"שיעור דמי ניהול
ממוצע לשנת
2017",85.2%,8.5,957.2,0.73%,0.32%,1.34,0.07,1.20%,0.59%,0.53%,,מנורה מבטחים יותר מסלול ד,119,85.0%,"1,497.8","455,397.3",0.59%,0.45%,,,1.20%,0.40%,0.70%
"שיעור דמי ניהול
ממוצע לשנת
2017",97.4%,0.0,75.7,0.45%,- - -,- - -,- - -,- - -,- - -,- - -,,מיטב דש ביטחון מבטיח תשואה 4.5%,120,85.0%,"1,497.8","455,397.3",0.59%,0.45%,,,1.20%,0.40%,0.70%
"שיעור דמי ניהול
ממוצע לשנת
2017",87.6%,-12.7,"1,081.3",0.54%,0.08%,0.61,-0.96,-0.48%,0.24%,0.28%,, *** כלל תמר מדד,124,85.0%,"1,497.8","455,397.3",0.59%,0.45%,,,1.20%,0.40%,0.70%
"שיעור דמי ניהול
ממוצע לשנת
2017",91.4%,4.2,228.6,0.61%,0.05%,0.83,0.58,2.88%,0.05%,1.52%,, *** כלל תמר מניות,127,85.0%,"1,497.8","455,397.3",0.59%,0.45%,,,1.20%,0.40%,0.70%
"שיעור דמי ניהול
ממוצע לשנת
2017",99.7%,0.5,195.0,0.54%,0.03%,-0.32,-1.19,-0.12%,0.03%,0.01%,, *** כלל תמר שקלי טווח קצר,128,85.0%,"1,497.8","455,397.3",0.59%,0.45%,,,1.20%,0.40%,0.70%
"שיעור דמי ניהול
ממוצע לשנת
2017",90.1%,-0.4,91.4,0.68%,- - -,0.95,-0.60,0.48%,-0.11%,0.99%,,** שובל,130,85.0%,"1,497.8","455,397.3",0.59%,0.45%,,,1.20%,0.40%,0.70%
"שיעור דמי ניהול
ממוצע לשנת
2017",76.8%,-9.9,"2,465.0",0.96%,- - -,1.18,-0.28,1.20%,0.55%,0.73%,, *** הלמן-אלדובי השתלמות כללי,132,85.0%,"1,497.8","455,397.3",0.59%,0.45%,,,1.20%,0.40%,0.70%
