TKUFA2,Textbox59,Textbox66,Textbox67
 סיכום פעילות גמל לחודש 04/2011,        (במיליוני ש''ח),קופת גמל היא מכשיר חיסכון לטווח בינוני וארוך ומומלץ מאד לבחון את ביצועי הקופה לאורך זמן ולא לאורך חודשים בודדים,הנתונים המוצגים באתר דווחו על ידי הגופים המדווחים ובאחריותם

Textbox65,Textbox77,Textbox78,Textbox83,Textbox84,Textbox103,Textbox85,Textbox86,Textbox87,Textbox88,Textbox89,Textbox90,SHM2,ID2,Textbox105,Textbox92,Textbox93,Textbox94,Textbox104,Textbox106,Textbox107,Textbox108,Textbox98,Textbox99
"שיעור דמי ניהול
ממוצע לשנת
2017",74.0%,-15.3,"9,874.0",0.70%,0.61%,0.54,0.13,0.48%,1.69%,0.39%,," *** הראל אג""ח עד 25% מניות ",101,85.0%,178.8,"306,109.8",0.59%,0.45%,,,0.57%,0.45%,0.14%
"שיעור דמי ניהול
ממוצע לשנת
2017",76.0%,-4.4,"1,516.2",- - -,- - -,0.58,0.27,0.96%,1.26%,0.47%,לא פעיל, *** אקסלנס גמל פלטינום,102,85.0%,178.8,"306,109.8",0.59%,0.45%,,,0.57%,0.45%,0.14%
"שיעור דמי ניהול
ממוצע לשנת
2017",83.9%,-22.4,"3,633.5",0.70%,0.61%,0.81,1.22,1.80%,0.50%,0.26%,, *** מיטב דש גמל לבני  50-60,103,85.0%,178.8,"306,109.8",0.59%,0.45%,,,0.57%,0.45%,0.14%
"שיעור דמי ניהול
ממוצע לשנת
2017",83.0%,-50.8,"20,042.1",- - -,- - -,0.61,0.57,0.72%,0.44%,0.11%,לא פעיל, *** פסגות גדיש כללי,106,85.0%,178.8,"306,109.8",0.59%,0.45%,,,0.57%,0.45%,0.14%
"שיעור דמי ניהול
ממוצע לשנת
2017",83.1%,1.7,514.5,0.58%,0.00%,0.69,-0.02,1.80%,-0.14%,0.02%,," *** הלמן-אלדובי בר-יציב אג""ח עד 25% במניות",107,85.0%,178.8,"306,109.8",0.59%,0.45%,,,0.57%,0.45%,0.14%
"שיעור דמי ניהול
ממוצע לשנת
2017",89.4%,0.9,28.8,- - -,- - -,0.11,-0.16,-3.84%,2.90%,0.24%,לא פעיל, *** להיט מניות,109,85.0%,178.8,"306,109.8",0.59%,0.45%,,,0.57%,0.45%,0.14%
"שיעור דמי ניהול
ממוצע לשנת
2017",80.7%,-4.8,864.0,- - -,- - -,0.53,0.22,0.24%,1.56%,0.17%,לא פעיל, *** מיטב מירון,111,85.0%,178.8,"306,109.8",0.59%,0.45%,,,0.57%,0.45%,0.14%
"שיעור דמי ניהול
ממוצע לשנת
2017",81.3%,-8.1,"2,122.3",- - -,- - -,0.18,-0.67,-2.52%,0.34%,-0.04%,לא פעיל, *** פסגות קרן אור,113,85.0%,178.8,"306,109.8",0.59%,0.45%,,,0.57%,0.45%,0.14%
"שיעור דמי ניהול
ממוצע לשנת
2017",90.1%,0.7,20.4,- - -,- - -,0.68,0.11,0.96%,-0.16%,0.03%,לא פעיל,אי.בי.אי שחר,114,85.0%,178.8,"306,109.8",0.59%,0.45%,,,0.57%,0.45%,0.14%
"שיעור דמי ניהול
ממוצע לשנת
2017",88.5%,-4.8,802.6,- - -,- - -,0.77,0.05,0.96%,0.13%,0.11%,לא פעיל, *** ** הגומל מסלול כללי,115,85.0%,178.8,"306,109.8",0.59%,0.45%,,,0.57%,0.45%,0.14%
