TKUFA2,Textbox59,Textbox66,Textbox67
 סיכום פעילות גמל לחודש 05/2010,        (במיליוני ש''ח),קופת גמל היא מכשיר חיסכון לטווח בינוני וארוך ומומלץ מאד לבחון את ביצועי הקופה לאורך זמן ולא לאורך חודשים בודדים,הנתונים המוצגים באתר דווחו על ידי הגופים המדווחים ובאחריותם

Textbox65,Textbox77,Textbox78,Textbox83,Textbox84,Textbox103,Textbox85,Textbox86,Textbox87,Textbox88,Textbox89,Textbox90,SHM2,ID2,Textbox105,Textbox92,Textbox93,Textbox94,Textbox104,Textbox106,Textbox107,Textbox108,Textbox98,Textbox99
"שיעור דמי ניהול
ממוצע לשנת
2017",76.2%,-99.8,"9,695.8",0.70%,0.61%,0.35,-0.09,-0.24%,1.44%,-2.16%,," *** הראל אג""ח עד 25% מניות ",101,84.5%,-286.1,"281,647.0",0.59%,0.45%,,,0.25%,1.25%,-1.79%
"שיעור דמי ניהול
ממוצע לשנת
2017",76.7%,-14.7,"1,497.2",- - -,- - -,0.41,0.16,0.60%,1.59%,-2.40%,לא פעיל, *** אקסלנס גמל פלטינום,102,84.5%,-286.1,"281,647.0",0.59%,0.45%,,,0.25%,1.25%,-1.79%
"שיעור דמי ניהול
ממוצע לשנת
2017",82.6%,-65.2,"3,556.8",0.70%,0.61%,0.63,1.13,1.08%,1.25%,-2.16%,, *** מיטב דש גמל לבני  50-60,103,84.5%,-286.1,"281,647.0",0.59%,0.45%,,,0.25%,1.25%,-1.79%
"שיעור דמי ניהול
ממוצע לשנת
2017",80.1%,-0.2,75.0,- - -,- - -,0.36,-0.11,-0.48%,0.71%,-1.77%,לא פעיל,ישיר המלאכה,105,84.5%,-286.1,"281,647.0",0.59%,0.45%,,,0.25%,1.25%,-1.79%
"שיעור דמי ניהול
ממוצע לשנת
2017",81.3%,-159.0,"19,326.3",- - -,- - -,0.43,0.36,0.24%,0.44%,-2.46%,לא פעיל, *** פסגות גדיש כללי,106,84.5%,-286.1,"281,647.0",0.59%,0.45%,,,0.25%,1.25%,-1.79%
"שיעור דמי ניהול
ממוצע לשנת
2017",80.6%,-4.2,456.7,0.58%,0.00%,0.58,0.17,1.68%,1.74%,-0.91%,," *** הלמן-אלדובי בר-יציב אג""ח עד 25% במניות",107,84.5%,-286.1,"281,647.0",0.59%,0.45%,,,0.25%,1.25%,-1.79%
"שיעור דמי ניהול
ממוצע לשנת
2017",88.4%,0.3,22.0,- - -,- - -,-0.15,-0.45,-5.16%,-8.38%,-7.80%,לא פעיל, *** להיט מניות,109,84.5%,-286.1,"281,647.0",0.59%,0.45%,,,0.25%,1.25%,-1.79%
"שיעור דמי ניהול
ממוצע לשנת
2017",77.9%,-9.3,703.0,- - -,- - -,0.31,-0.13,-0.60%,-0.04%,-2.59%,לא פעיל, *** מיטב מירון,111,84.5%,-286.1,"281,647.0",0.59%,0.45%,,,0.25%,1.25%,-1.79%
"שיעור דמי ניהול
ממוצע לשנת
2017",79.6%,-13.7,"2,079.0",- - -,- - -,0.01,-0.80,-2.64%,0.49%,-2.58%,לא פעיל, *** פסגות קרן אור,113,84.5%,-286.1,"281,647.0",0.59%,0.45%,,,0.25%,1.25%,-1.79%
"שיעור דמי ניהול
ממוצע לשנת
2017",90.0%,0.7,17.3,- - -,- - -,0.60,0.41,0.60%,0.86%,-1.05%,לא פעיל,אי.בי.אי שחר,114,84.5%,-286.1,"281,647.0",0.59%,0.45%,,,0.25%,1.25%,-1.79%
"שיעור דמי ניהול
ממוצע לשנת
2017",88.3%,-3.6,774.1,- - -,- - -,0.62,0.15,0.60%,0.52%,-1.61%,לא פעיל, *** ** הגומל מסלול כללי,115,84.5%,-286.1,"281,647.0",0.59%,0.45%,,,0.25%,1.25%,-1.79%
"שיעור דמי ניהול
ממוצע לשנת
2017",90.8%,12.9,697.5,0.58%,0.04%,1.11,0.29,0.72%,3.87%,0.79%,," *** כלל תמר אג""ח ",117,84.5%,-286.1,"281,647.0",0.59%,0.45%,,,0.25%,1.25%,-1.79%
"שיעור דמי ניהול
ממוצע לשנת
2017",80.6%,-2.1,130.0,0.51%,- - -,0.41,0.35,0.72%,3.67%,-2.33%,,אנליסט קופה מרכזית לפיצויים מסלול כללי,118,84.5%,-286.1,"281,647.0",0.59%,0.45%,,,0.25%,1.25%,-1.79%
"שיעור דמי ניהול
ממוצע לשנת
2017",82.2%,-1.9,726.6,0.73%,0.32%,0.39,0.07,-0.60%,1.36%,-1.62%,,מנורה מבטחים יותר מסלול ד,119,84.5%,-286.1,"281,647.0",0.59%,0.45%,,,0.25%,1.25%,-1.79%
"שיעור דמי ניהול
ממוצע לשנת
2017",96.2%,0.0,63.4,0.45%,- - -,- - -,- - -,- - -,- - -,- - -,,מיטב דש ביטחון מבטיח תשואה 4.5%,120,84.5%,-286.1,"281,647.0",0.59%,0.45%,,,0.25%,1.25%,-1.79%
"שיעור דמי ניהול
ממוצע לשנת
2017",85.9%,-0.3,20.7,- - -,- - -,0.57,0.80,1.32%,0.54%,-3.48%,לא פעיל,ישיר תוחלת,121,84.5%,-286.1,"281,647.0",0.59%,0.45%,,,0.25%,1.25%,-1.79%
