TKUFA2,Textbox59,Textbox66,Textbox67
 סיכום פעילות גמל לחודש 12/2013,        (במיליוני ש''ח),קופת גמל היא מכשיר חיסכון לטווח בינוני וארוך ומומלץ מאד לבחון את ביצועי הקופה לאורך זמן ולא לאורך חודשים בודדים,הנתונים המוצגים באתר דווחו על ידי הגופים המדווחים ובאחריותם

Textbox65,Textbox77,Textbox78,Textbox83,Textbox84,Textbox103,Textbox85,Textbox86,Textbox87,Textbox88,Textbox89,Textbox90,SHM2,ID2,Textbox105,Textbox92,Textbox93,Textbox94,Textbox104,Textbox106,Textbox107,Textbox108,Textbox98,Textbox99
"שיעור דמי ניהול
ממוצע לשנת
2017",75.9%,-26.9,"12,277.5",0.70%,0.61%,1.40,0.59,1.92%,9.97%,0.23%,," *** הראל אג""ח עד 25% מניות ",101,86.5%,"1,408.4","347,343.1",0.59%,0.45%,,,1.58%,8.90%,-0.12%
"שיעור דמי ניהול
ממוצע לשנת
2017",81.1%,-16.8,"2,396.5",- - -,- - -,1.42,0.23,2.52%,9.95%,-0.25%,לא פעיל, *** אקסלנס גמל פלטינום,102,86.5%,"1,408.4","347,343.1",0.59%,0.45%,,,1.58%,8.90%,-0.12%
"שיעור דמי ניהול
ממוצע לשנת
2017",84.5%,-56.0,"3,486.6",0.70%,0.61%,1.39,0.34,1.56%,9.73%,-0.07%,, *** מיטב דש גמל לבני  50-60,103,86.5%,"1,408.4","347,343.1",0.59%,0.45%,,,1.58%,8.90%,-0.12%
"שיעור דמי ניהול
ממוצע לשנת
2017",83.3%,-71.6,"22,465.5",- - -,- - -,1.49,1.09,1.68%,10.36%,0.03%,לא פעיל, *** פסגות גדיש כללי,106,86.5%,"1,408.4","347,343.1",0.59%,0.45%,,,1.58%,8.90%,-0.12%
"שיעור דמי ניהול
ממוצע לשנת
2017",85.5%,0.7,492.7,0.58%,0.00%,1.47,-0.43,2.16%,9.01%,-0.08%,," *** הלמן-אלדובי בר-יציב אג""ח עד 25% במניות",107,86.5%,"1,408.4","347,343.1",0.59%,0.45%,,,1.58%,8.90%,-0.12%
"שיעור דמי ניהול
ממוצע לשנת
2017",81.1%,-8.7,"2,278.8",- - -,- - -,1.42,0.75,2.40%,10.31%,0.14%,לא פעיל, *** מיטב מירון,111,86.5%,"1,408.4","347,343.1",0.59%,0.45%,,,1.58%,8.90%,-0.12%
"שיעור דמי ניהול
ממוצע לשנת
2017",89.1%,-3.5,736.8,- - -,- - -,1.22,-1.09,-0.36%,8.89%,-0.20%,לא פעיל, *** ** הגומל מסלול כללי,115,86.5%,"1,408.4","347,343.1",0.59%,0.45%,,,1.58%,8.90%,-0.12%
"שיעור דמי ניהול
ממוצע לשנת
2017",88.8%,-15.6,"1,391.0",0.58%,0.04%,1.45,-0.53,-0.60%,4.23%,-0.62%,," *** כלל תמר אג""ח ",117,86.5%,"1,408.4","347,343.1",0.59%,0.45%,,,1.58%,8.90%,-0.12%
"שיעור דמי ניהול
ממוצע לשנת
2017",89.3%,8.8,139.4,0.51%,- - -,1.27,0.64,3.48%,9.06%,-0.34%,,אנליסט קופה מרכזית לפיצויים מסלול כללי,118,86.5%,"1,408.4","347,343.1",0.59%,0.45%,,,1.58%,8.90%,-0.12%
"שיעור דמי ניהול
ממוצע לשנת
2017",80.5%,5.8,686.6,0.73%,0.32%,1.42,0.61,0.96%,9.97%,-0.33%,,מנורה מבטחים יותר מסלול ד,119,86.5%,"1,408.4","347,343.1",0.59%,0.45%,,,1.58%,8.90%,-0.12%
"שיעור דמי ניהול
ממוצע לשנת
2017",97.1%,-0.3,73.7,0.45%,- - -,- - -,- - -,- - -,- - -,- - -,,מיטב דש ביטחון מבטיח תשואה 4.5%,120,86.5%,"1,408.4","347,343.1",0.59%,0.45%,,,1.58%,8.90%,-0.12%
"שיעור דמי ניהול
ממוצע לשנת
2017",90.5%,-23.2,"2,020.3",0.54%,0.08%,1.45,-0.46,0.12%,4.38%,-0.64%,, *** כלל תמר מדד,124,86.5%,"1,408.4","347,343.1",0.59%,0.45%,,,1.58%,8.90%,-0.12%
"שיעור דמי ניהול
ממוצע לשנת
2017",93.6%,-0.1,15.2,- - -,- - -,-0.20,-0.99,-1.92%,-6.03%,-1.33%,לא פעיל," *** כלל תמר מט""ח",126,86.5%,"1,408.4","347,343.1",0.59%,0.45%,,,1.58%,8.90%,-0.12%
"שיעור דמי ניהול
ממוצע לשנת
2017",87.9%,-0.4,111.2,0.61%,0.05%,0.84,0.51,2.64%,24.70%,0.47%,, *** כלל תמר מניות,127,86.5%,"1,408.4","347,343.1",0.59%,0.45%,,,1.58%,8.90%,-0.12%
"שיעור דמי ניהול
ממוצע לשנת
2017",99.9%,-6.5,373.6,0.54%,0.03%,0.31,-1.43,-0.12%,1.60%,0.05%,, *** כלל תמר שקלי טווח קצר,128,86.5%,"1,408.4","347,343.1",0.59%,0.45%,,,1.58%,8.90%,-0.12%
"שיעור דמי ניהול
ממוצע לשנת
2017",89.5%,-1.1,124.8,0.68%,- - -,1.28,-1.09,-0.12%,8.37%,-0.20%,,** שובל,130,86.5%,"1,408.4","347,343.1",0.59%,0.45%,,,1.58%,8.90%,-0.12%
"שיעור דמי ניהול
ממוצע לשנת
2017",79.2%,3.6,847.0,0.96%,- - -,1.57,0.54,2.76%,10.56%,0.04%,, *** הלמן-אלדובי השתלמות כללי,132,86.5%,"1,408.4","347,343.1",0.59%,0.45%,,,1.58%,8.90%,-0.12%
"שיעור דמי ניהול
ממוצע לשנת
2017",86.6%,-2.0,134.0,- - -,- - -,1.39,0.18,1.68%,8.79%,-0.02%,לא פעיל, *** דש קפיטל-פיצויים,138,86.5%,"1,408.4","347,343.1",0.59%,0.45%,,,1.58%,8.90%,-0.12%
"שיעור דמי ניהול
ממוצע לשנת
2017",88.4%,-0.4,79.1,0.54%,- - -,1.38,0.08,1.56%,9.35%,-0.39%,,פסגות שיא פיצויים כללי,150,86.5%,"1,408.4","347,343.1",0.59%,0.45%,,,1.58%,8.90%,-0.12%
"שיעור דמי ניהול
ממוצע לשנת
2017",87.9%,-24.8,818.2,0.65%,- - -,1.47,-0.49,-0.60%,4.63%,-0.59%,,כלל ברזל,152,86.5%,"1,408.4","347,343.1",0.59%,0.45%,,,1.58%,8.90%,-0.12%
"שיעור דמי ניהול
ממוצע לשנת
2017",77.0%,6.2,884.8,- - -,- - -,1.42,1.05,2.16%,11.64%,0.32%,לא פעיל, *** הראל גמל לגילאי 50 עד 60,153,86.5%,"1,408.4","347,343.1",0.59%,0.45%,,,1.58%,8.90%,-0.12%
"שיעור דמי ניהול
ממוצע לשנת
2017",78.4%,81.3,"2,011.7",0.82%,- - -,1.42,0.87,1.80%,10.78%,0.23%,,הראל השתלמות כללי,154,86.5%,"1,408.4","347,343.1",0.59%,0.45%,,,1.58%,8.90%,-0.12%
"שיעור דמי ניהול
ממוצע לשנת
2017",84.3%,-1.2,197.9,0.71%,- - -,1.52,1.32,2.52%,10.03%,0.01%,,"הראל קמ""פ מסלול כללי ",155,86.5%,"1,408.4","347,343.1",0.59%,0.45%,,,1.58%,8.90%,-0.12%
"שיעור דמי ניהול
ממוצע לשנת
2017",90.6%,-7.4,"1,076.9",- - -,- - -,1.32,-1.20,0.84%,8.90%,-0.19%,לא פעיל, *** ** קופת גמל הנדסאים מסלול כללי,157,86.5%,"1,408.4","347,343.1",0.59%,0.45%,,,1.58%,8.90%,-0.12%
"שיעור דמי ניהול
ממוצע לשנת
2017",89.5%,-5.7,"1,586.0",- - -,- - -,1.38,-0.83,0.72%,8.75%,-0.30%,לא פעיל, *** ** קופת גמל מחר מסלול כללי,158,86.5%,"1,408.4","347,343.1",0.59%,0.45%,,,1.58%,8.90%,-0.12%
"שיעור דמי ניהול
ממוצע לשנת
2017",90.3%,-1.7,267.0,- - -,- - -,1.34,-1.04,0.36%,8.20%,-0.06%,לא פעיל," *** ** קופת גמל עו""ס מסלול כללי",159,86.5%,"1,408.4","347,343.1",0.59%,0.45%,,,1.58%,8.90%,-0.12%
"שיעור דמי ניהול
ממוצע לשנת
2017",88.7%,-1.7,279.2,- - -,- - -,1.37,-0.74,0.96%,8.58%,-0.19%,לא פעיל, *** ** שדות מסלול כללי,160,86.5%,"1,408.4","347,343.1",0.59%,0.45%,,,1.58%,8.90%,-0.12%
"שיעור דמי ניהול
ממוצע לשנת
2017",88.5%,-6.4,"2,056.9",- - -,- - -,1.30,-1.02,0.72%,8.78%,-0.31%,לא פעיל," *** ** קופת גמל עמ""י מסלול כללי",161,86.5%,"1,408.4","347,343.1",0.59%,0.45%,,,1.58%,8.90%,-0.12%
"שיעור דמי ניהול
ממוצע לשנת
2017",95.6%,0.4,22.2,- - -,- - -,1.22,-1,0.60%,8.82%,-0.11%,לא פעיל, *** אקסלנס טפחות מרכזית,173,86.5%,"1,408.4","347,343.1",0.59%,0.45%,,,1.58%,8.90%,-0.12%
"שיעור דמי ניהול
ממוצע לשנת
2017",91.9%,4.7,311.5,0.79%,- - -,1.58,-0.58,0.84%,4.84%,-0.60%,," *** מגדל השתלמות אג""ח",199,86.5%,"1,408.4","347,343.1",0.59%,0.45%,,,1.58%,8.90%,-0.12%
"שיעור דמי ניהול
ממוצע לשנת
2017",89.0%,-1.2,75.6,0.65%,0.29%,0.57,-0.55,0.36%,2.15%,-0.68%,,"פסגות גדיש חו""ל",205,86.5%,"1,408.4","347,343.1",0.59%,0.45%,,,1.58%,8.90%,-0.12%
"שיעור דמי ניהול
ממוצע לשנת
2017",89.3%,-0.6,"1,017.3",- - -,- - -,1.43,-0.28,0.60%,8.60%,-0.30%,לא פעיל, *** ** אל על כללי,206,86.5%,"1,408.4","347,343.1",0.59%,0.45%,,,1.58%,8.90%,-0.12%
"שיעור דמי ניהול
ממוצע לשנת
2017",81.8%,-0.7,38.3,- - -,- - -,1.30,-0.40,0.72%,4.87%,-0.39%,לא פעיל," *** פסגות גדיש אג""ח קונצרני",208,86.5%,"1,408.4","347,343.1",0.59%,0.45%,,,1.58%,8.90%,-0.12%
"שיעור דמי ניהול
ממוצע לשנת
2017",91.0%,7.5,515.5,0.64%,0.23%,1.64,-0.65,0.48%,6.08%,-0.26%,," *** אקסלנס גמל אג""ח עד 15% מניות",211,86.5%,"1,408.4","347,343.1",0.59%,0.45%,,,1.58%,8.90%,-0.12%
"שיעור דמי ניהול
ממוצע לשנת
2017",86.9%,-6.5,433.4,0.50%,- - -,1.29,-0.84,1.80%,6.70%,-0.48%,לא פעיל," *** ** אוניברסיטת ת""א - מסלול כללי",218,86.5%,"1,408.4","347,343.1",0.59%,0.45%,,,1.58%,8.90%,-0.12%
"שיעור דמי ניהול
ממוצע לשנת
2017",85.0%,-1.1,83.1,0.64%,- - -,1.38,0.82,2.04%,11.53%,0.03%,,אלמוג,219,86.5%,"1,408.4","347,343.1",0.59%,0.45%,,,1.58%,8.90%,-0.12%
"שיעור דמי ניהול
ממוצע לשנת
2017",84.8%,-31.4,"2,393.4",- - -,- - -,1.26,-0.56,-0.72%,9.16%,-0.04%,לא פעיל, *** ** גמל דיסקונט כללי,221,86.5%,"1,408.4","347,343.1",0.59%,0.45%,,,1.58%,8.90%,-0.12%
