TKUFA2,Textbox59,Textbox66,Textbox67
 סיכום פעילות גמל לחודש 10/2016,        (במיליוני ש''ח),קופת גמל היא מכשיר חיסכון לטווח בינוני וארוך ומומלץ מאד לבחון את ביצועי הקופה לאורך זמן ולא לאורך חודשים בודדים,הנתונים המוצגים באתר דווחו על ידי הגופים המדווחים ובאחריותם

Textbox65,Textbox77,Textbox78,Textbox83,Textbox84,Textbox103,Textbox85,Textbox86,Textbox87,Textbox88,Textbox89,Textbox90,SHM2,ID2,Textbox105,Textbox92,Textbox93,Textbox94,Textbox104,Textbox106,Textbox107,Textbox108,Textbox98,Textbox99
"שיעור דמי ניהול
ממוצע לשנת
2017",77.2%,-34.3,"11,658.4",0.70%,0.61%,0.99,0.79,2.52%,2.69%,0.11%,," *** הראל אג""ח עד 25% מניות ",101,85.8%,"1,152.2","395,900.1",0.59%,0.45%,,,1.39%,2.15%,0.19%
"שיעור דמי ניהול
ממוצע לשנת
2017",81.3%,-9.5,"5,243.5",0.70%,0.61%,0.94,0.41,1.80%,2.27%,0.15%,, *** מיטב דש גמל לבני  50-60,103,85.8%,"1,152.2","395,900.1",0.59%,0.45%,,,1.39%,2.15%,0.19%
"שיעור דמי ניהול
ממוצע לשנת
2017",82.7%,2.6,450.4,0.58%,0.00%,0.94,-0.22,1.56%,3.22%,0.30%,," *** הלמן-אלדובי בר-יציב אג""ח עד 25% במניות",107,85.8%,"1,152.2","395,900.1",0.59%,0.45%,,,1.39%,2.15%,0.19%
"שיעור דמי ניהול
ממוצע לשנת
2017",89.1%,-2.6,"1,250.7",0.58%,0.04%,0.87,-0.40,-0.48%,1.85%,0.18%,," *** כלל תמר אג""ח ",117,85.8%,"1,152.2","395,900.1",0.59%,0.45%,,,1.39%,2.15%,0.19%
"שיעור דמי ניהול
ממוצע לשנת
2017",87.4%,0.0,99.4,0.51%,- - -,0.83,0,1.08%,4.23%,0.17%,,אנליסט קופה מרכזית לפיצויים מסלול כללי,118,85.8%,"1,152.2","395,900.1",0.59%,0.45%,,,1.39%,2.15%,0.19%
"שיעור דמי ניהול
ממוצע לשנת
2017",83.3%,9.6,772.8,0.73%,0.32%,1.06,0.60,1.80%,2.24%,0.24%,,מנורה מבטחים יותר מסלול ד,119,85.8%,"1,152.2","395,900.1",0.59%,0.45%,,,1.39%,2.15%,0.19%
"שיעור דמי ניהול
ממוצע לשנת
2017",97.3%,0.0,74.0,0.45%,- - -,- - -,- - -,- - -,- - -,- - -,,מיטב דש ביטחון מבטיח תשואה 4.5%,120,85.8%,"1,152.2","395,900.1",0.59%,0.45%,,,1.39%,2.15%,0.19%
"שיעור דמי ניהול
ממוצע לשנת
2017",89.4%,-9.8,"1,504.1",0.54%,0.08%,0.56,-0.64,-0.24%,1.74%,0.05%,, *** כלל תמר מדד,124,85.8%,"1,152.2","395,900.1",0.59%,0.45%,,,1.39%,2.15%,0.19%
"שיעור דמי ניהול
ממוצע לשנת
2017",89.6%,-1.2,186.5,0.61%,0.05%,0.45,0.15,3.36%,-0.53%,-0.15%,, *** כלל תמר מניות,127,85.8%,"1,152.2","395,900.1",0.59%,0.45%,,,1.39%,2.15%,0.19%
"שיעור דמי ניהול
ממוצע לשנת
2017",99.5%,-2.0,263.8,0.54%,0.03%,-0.14,-0.90,-0.24%,0.12%,0.01%,, *** כלל תמר שקלי טווח קצר,128,85.8%,"1,152.2","395,900.1",0.59%,0.45%,,,1.39%,2.15%,0.19%
"שיעור דמי ניהול
ממוצע לשנת
2017",89.8%,-0.4,101.5,0.68%,- - -,0.72,-0.73,0.24%,1.66%,0.09%,,** שובל,130,85.8%,"1,152.2","395,900.1",0.59%,0.45%,,,1.39%,2.15%,0.19%
"שיעור דמי ניהול
ממוצע לשנת
2017",78.2%,-8.9,"2,655.7",0.96%,- - -,0.96,-0.07,2.16%,0.34%,-0.14%,, *** הלמן-אלדובי השתלמות כללי,132,85.8%,"1,152.2","395,900.1",0.59%,0.45%,,,1.39%,2.15%,0.19%
"שיעור דמי ניהול
ממוצע לשנת
2017",91.2%,0.4,111.2,0.54%,- - -,0.89,0.01,1.08%,1.61%,-0.03%,,פסגות שיא פיצויים כללי,150,85.8%,"1,152.2","395,900.1",0.59%,0.45%,,,1.39%,2.15%,0.19%
"שיעור דמי ניהול
ממוצע לשנת
2017",89.4%,-4.8,652.5,0.65%,- - -,0.90,-0.38,-0.24%,1.85%,0.10%,,כלל ברזל,152,85.8%,"1,152.2","395,900.1",0.59%,0.45%,,,1.39%,2.15%,0.19%
"שיעור דמי ניהול
ממוצע לשנת
2017",78.8%,54.4,"3,788.2",0.82%,- - -,0.98,0.99,2.64%,2.63%,0.12%,,הראל השתלמות כללי,154,85.8%,"1,152.2","395,900.1",0.59%,0.45%,,,1.39%,2.15%,0.19%
"שיעור דמי ניהול
ממוצע לשנת
2017",81.7%,0.1,190.1,0.71%,- - -,0.86,0.24,2.04%,2.54%,0.03%,,"הראל קמ""פ מסלול כללי ",155,85.8%,"1,152.2","395,900.1",0.59%,0.45%,,,1.39%,2.15%,0.19%
"שיעור דמי ניהול
ממוצע לשנת
2017",88.7%,-1.5,319.0,0.79%,- - -,0.95,-0.44,-0.12%,2.67%,0.15%,," *** מגדל השתלמות אג""ח",199,85.8%,"1,152.2","395,900.1",0.59%,0.45%,,,1.39%,2.15%,0.19%
"שיעור דמי ניהול
ממוצע לשנת
2017",90.4%,-1.5,100.1,0.65%,0.29%,0.74,0.19,-0.84%,3.37%,1.79%,,"פסגות גדיש חו""ל",205,85.8%,"1,152.2","395,900.1",0.59%,0.45%,,,1.39%,2.15%,0.19%
"שיעור דמי ניהול
ממוצע לשנת
2017",87.1%,-7.6,"2,363.6",0.64%,0.23%,1.06,-0.30,0.00%,1.69%,0.19%,," *** אקסלנס גמל אג""ח עד 15% מניות",211,85.8%,"1,152.2","395,900.1",0.59%,0.45%,,,1.39%,2.15%,0.19%
"שיעור דמי ניהול
ממוצע לשנת
2017",91.1%,-2.7,354.9,0.50%,- - -,0.57,-1.06,-0.12%,1.79%,-0.02%,לא פעיל," *** ** אוניברסיטת ת""א - מסלול כללי",218,85.8%,"1,152.2","395,900.1",0.59%,0.45%,,,1.39%,2.15%,0.19%
"שיעור דמי ניהול
ממוצע לשנת
2017",86.9%,0.0,53.1,0.64%,- - -,0.74,-0.53,1.20%,0.77%,0.15%,,אלמוג,219,85.8%,"1,152.2","395,900.1",0.59%,0.45%,,,1.39%,2.15%,0.19%
"שיעור דמי ניהול
ממוצע לשנת
2017",88.1%,-3.7,"1,008.2",0.58%,0.56%,1.26,-0.31,0.36%,2.24%,0.14%,," *** מיטב דש גמל אג""ח ללא מניות",223,85.8%,"1,152.2","395,900.1",0.59%,0.45%,,,1.39%,2.15%,0.19%
"שיעור דמי ניהול
ממוצע לשנת
2017",88.9%,7.3,"6,474.7",0.00%,- - -,0.87,-0.14,0.96%,2.20%,0.09%,, *** ** קופת התגמולים של עובדי בנק לאומי,229,85.8%,"1,152.2","395,900.1",0.59%,0.45%,,,1.39%,2.15%,0.19%
"שיעור דמי ניהול
ממוצע לשנת
2017",90.9%,-51.8,"1,676.4",0.19%,- - -,0.92,-0.31,0.12%,2.16%,0.23%,,"** בל""ד",233,85.8%,"1,152.2","395,900.1",0.59%,0.45%,,,1.39%,2.15%,0.19%
"שיעור דמי ניהול
ממוצע לשנת
2017",87.3%,16.4,"1,089.4",0.70%,- - -,0.96,0.21,1.32%,1.91%,0.18%,,פסגות פיצויים כללי,237,85.8%,"1,152.2","395,900.1",0.59%,0.45%,,,1.39%,2.15%,0.19%
"שיעור דמי ניהול
ממוצע לשנת
2017",84.3%,-2.4,708.5,0.81%,- - -,0.75,-0.48,1.44%,1.04%,0.20%,, *** דיסקונט לפיצויים,239,85.8%,"1,152.2","395,900.1",0.59%,0.45%,,,1.39%,2.15%,0.19%
"שיעור דמי ניהול
ממוצע לשנת
2017",85.3%,-32.9,"1,517.3",0.55%,- - -,0.72,-0.56,1.44%,0.53%,0.13%,,כלל פיצויים למעסיק,241,85.8%,"1,152.2","395,900.1",0.59%,0.45%,,,1.39%,2.15%,0.19%
"שיעור דמי ניהול
ממוצע לשנת
2017",87.0%,-2.9,632.9,0.89%,- - -,0.87,-0.02,0.48%,2.67%,0.30%,, *** אקסלנס מרכזית לפיצויים,242,85.8%,"1,152.2","395,900.1",0.59%,0.45%,,,1.39%,2.15%,0.19%
"שיעור דמי ניהול
ממוצע לשנת
2017",82.0%,-71.4,"12,706.6",0.65%,0.34%,0.83,0.20,1.92%,1.10%,0.14%,," *** אג""ח עד 255 מניות ",253,85.8%,"1,152.2","395,900.1",0.59%,0.45%,,,1.39%,2.15%,0.19%
