TKUFA2,Textbox59,Textbox66,Textbox67
 סיכום פעילות גמל לחודש 10/2012,        (במיליוני ש''ח),קופת גמל היא מכשיר חיסכון לטווח בינוני וארוך ומומלץ מאד לבחון את ביצועי הקופה לאורך זמן ולא לאורך חודשים בודדים,הנתונים המוצגים באתר דווחו על ידי הגופים המדווחים ובאחריותם

Textbox65,Textbox77,Textbox78,Textbox83,Textbox84,Textbox103,Textbox85,Textbox86,Textbox87,Textbox88,Textbox89,Textbox90,SHM2,ID2,Textbox105,Textbox92,Textbox93,Textbox94,Textbox104,Textbox106,Textbox107,Textbox108,Textbox98,Textbox99
"שיעור דמי ניהול
ממוצע לשנת
2017",73.6%,-73.7,"11,790.0",0.70%,0.61%,0.41,0.21,0.48%,10.42%,1.78%,," *** הראל אג""ח עד 25% מניות ",101,85.8%,-16.4,"314,237.3",0.59%,0.45%,,,0.38%,8.42%,1.57%
"שיעור דמי ניהול
ממוצע לשנת
2017",77.8%,-18.7,"2,345.1",- - -,- - -,0.37,-0.21,0.48%,7.71%,1.26%,לא פעיל, *** אקסלנס גמל פלטינום,102,85.8%,-16.4,"314,237.3",0.59%,0.45%,,,0.38%,8.42%,1.57%
"שיעור דמי ניהול
ממוצע לשנת
2017",84.1%,-37.6,"3,683.2",0.70%,0.61%,0.54,0.67,1.56%,8.29%,1.98%,, *** מיטב דש גמל לבני  50-60,103,85.8%,-16.4,"314,237.3",0.59%,0.45%,,,0.38%,8.42%,1.57%
"שיעור דמי ניהול
ממוצע לשנת
2017",82.9%,-134.7,"21,491.8",- - -,- - -,0.47,0.65,0.96%,9.54%,1.59%,לא פעיל, *** פסגות גדיש כללי,106,85.8%,-16.4,"314,237.3",0.59%,0.45%,,,0.38%,8.42%,1.57%
"שיעור דמי ניהול
ממוצע לשנת
2017",84.4%,-1.9,478.0,0.58%,0.00%,0.54,0.13,1.92%,7.65%,1.55%,," *** הלמן-אלדובי בר-יציב אג""ח עד 25% במניות",107,85.8%,-16.4,"314,237.3",0.59%,0.45%,,,0.38%,8.42%,1.57%
"שיעור דמי ניהול
ממוצע לשנת
2017",91.1%,-0.1,31.4,- - -,- - -,-0.01,-0.26,-4.08%,14.88%,2.05%,לא פעיל, *** להיט מניות,109,85.8%,-16.4,"314,237.3",0.59%,0.45%,,,0.38%,8.42%,1.57%
"שיעור דמי ניהול
ממוצע לשנת
2017",78.4%,-9.1,723.4,- - -,- - -,0.41,0.26,0.72%,9.45%,2.20%,לא פעיל, *** מיטב מירון,111,85.8%,-16.4,"314,237.3",0.59%,0.45%,,,0.38%,8.42%,1.57%
"שיעור דמי ניהול
ממוצע לשנת
2017",89.7%,-4.0,718.5,- - -,- - -,0.51,-0.04,-0.12%,7.97%,0.79%,לא פעיל, *** ** הגומל מסלול כללי,115,85.8%,-16.4,"314,237.3",0.59%,0.45%,,,0.38%,8.42%,1.57%
"שיעור דמי ניהול
ממוצע לשנת
2017",90.6%,31.3,"1,290.0",0.58%,0.04%,1.29,0.44,0.48%,7.84%,1.42%,," *** כלל תמר אג""ח ",117,85.8%,-16.4,"314,237.3",0.59%,0.45%,,,0.38%,8.42%,1.57%
"שיעור דמי ניהול
ממוצע לשנת
2017",84.3%,-1.0,140.9,0.51%,- - -,0.34,0.16,1.56%,7.85%,2.85%,,אנליסט קופה מרכזית לפיצויים מסלול כללי,118,85.8%,-16.4,"314,237.3",0.59%,0.45%,,,0.38%,8.42%,1.57%
"שיעור דמי ניהול
ממוצע לשנת
2017",80.2%,2.9,642.3,0.73%,0.32%,0.42,0.22,-0.60%,10.61%,2.12%,,מנורה מבטחים יותר מסלול ד,119,85.8%,-16.4,"314,237.3",0.59%,0.45%,,,0.38%,8.42%,1.57%
"שיעור דמי ניהול
ממוצע לשנת
2017",97.1%,0.0,71.3,0.45%,- - -,- - -,- - -,- - -,- - -,- - -,,מיטב דש ביטחון מבטיח תשואה 4.5%,120,85.8%,-16.4,"314,237.3",0.59%,0.45%,,,0.38%,8.42%,1.57%
"שיעור דמי ניהול
ממוצע לשנת
2017",91.9%,46.0,"1,973.8",0.54%,0.08%,1.27,0.53,0.84%,7.51%,1.58%,, *** כלל תמר מדד,124,85.8%,-16.4,"314,237.3",0.59%,0.45%,,,0.38%,8.42%,1.57%
"שיעור דמי ניהול
ממוצע לשנת
2017",93.8%,-0.4,21.3,- - -,- - -,0.24,-0.10,-1.44%,6.27%,-1.08%,לא פעיל," *** כלל תמר מט""ח",126,85.8%,-16.4,"314,237.3",0.59%,0.45%,,,0.38%,8.42%,1.57%
"שיעור דמי ניהול
ממוצע לשנת
2017",88.3%,-1.5,101.3,0.61%,0.05%,-0.15,-0.41,-1.44%,6.87%,2.78%,, *** כלל תמר מניות,127,85.8%,-16.4,"314,237.3",0.59%,0.45%,,,0.38%,8.42%,1.57%
"שיעור דמי ניהול
ממוצע לשנת
2017",99.0%,-9.6,448.7,0.54%,0.03%,0.98,-0.36,0.12%,2.17%,0.22%,, *** כלל תמר שקלי טווח קצר,128,85.8%,-16.4,"314,237.3",0.59%,0.45%,,,0.38%,8.42%,1.57%
"שיעור דמי ניהול
ממוצע לשנת
2017",88.9%,-0.8,123.3,0.68%,- - -,0.43,-0.25,-0.72%,7.27%,1.21%,,** שובל,130,85.8%,-16.4,"314,237.3",0.59%,0.45%,,,0.38%,8.42%,1.57%
