TKUFA2,Textbox59,Textbox66,Textbox67
 סיכום פעילות גמל לחודש 02/2016,        (במיליוני ש''ח),קופת גמל היא מכשיר חיסכון לטווח בינוני וארוך ומומלץ מאד לבחון את ביצועי הקופה לאורך זמן ולא לאורך חודשים בודדים,הנתונים המוצגים באתר דווחו על ידי הגופים המדווחים ובאחריותם

Textbox65,Textbox77,Textbox78,Textbox83,Textbox84,Textbox103,Textbox85,Textbox86,Textbox87,Textbox88,Textbox89,Textbox90,SHM2,ID2,Textbox105,Textbox92,Textbox93,Textbox94,Textbox104,Textbox106,Textbox107,Textbox108,Textbox98,Textbox99
"שיעור דמי ניהול
ממוצע לשנת
2017",77.5%,-64.7,"11,651.1",0.70%,0.61%,0.60,0.68,2.04%,-1.56%,-0.34%,," *** הראל אג""ח עד 25% מניות ",101,86.2%,493.9,"375,763.7",0.59%,0.45%,,,0.80%,-1.70%,-0.49%
"שיעור דמי ניהול
ממוצע לשנת
2017",82.1%,-14.3,"5,120.9",0.70%,0.61%,0.55,0.30,1.20%,-1.77%,-0.48%,, *** מיטב דש גמל לבני  50-60,103,86.2%,493.9,"375,763.7",0.59%,0.45%,,,0.80%,-1.70%,-0.49%
"שיעור דמי ניהול
ממוצע לשנת
2017",83.6%,-3.3,433.6,0.58%,0.00%,0.52,-0.23,0.96%,-0.92%,-0.16%,," *** הלמן-אלדובי בר-יציב אג""ח עד 25% במניות",107,86.2%,493.9,"375,763.7",0.59%,0.45%,,,0.80%,-1.70%,-0.49%
"שיעור דמי ניהול
ממוצע לשנת
2017",89.6%,0.3,"1,296.1",0.58%,0.04%,0.84,0.05,-0.48%,0.74%,0.32%,," *** כלל תמר אג""ח ",117,86.2%,493.9,"375,763.7",0.59%,0.45%,,,0.80%,-1.70%,-0.49%
"שיעור דמי ניהול
ממוצע לשנת
2017",88.7%,-2.9,115.6,0.51%,- - -,0.32,-0.64,-0.24%,-1.48%,-0.45%,,אנליסט קופה מרכזית לפיצויים מסלול כללי,118,86.2%,493.9,"375,763.7",0.59%,0.45%,,,0.80%,-1.70%,-0.49%
"שיעור דמי ניהול
ממוצע לשנת
2017",82.2%,14.2,701.7,0.73%,0.32%,0.69,0.80,1.08%,-1.07%,-0.19%,,מנורה מבטחים יותר מסלול ד,119,86.2%,493.9,"375,763.7",0.59%,0.45%,,,0.80%,-1.70%,-0.49%
"שיעור דמי ניהול
ממוצע לשנת
2017",97.0%,-0.1,74.2,0.45%,- - -,- - -,- - -,- - -,- - -,- - -,,מיטב דש ביטחון מבטיח תשואה 4.5%,120,86.2%,493.9,"375,763.7",0.59%,0.45%,,,0.80%,-1.70%,-0.49%
"שיעור דמי ניהול
ממוצע לשנת
2017",89.9%,-30.6,"1,686.0",0.54%,0.08%,0.57,-0.15,-0.24%,0.91%,0.65%,, *** כלל תמר מדד,124,86.2%,493.9,"375,763.7",0.59%,0.45%,,,0.80%,-1.70%,-0.49%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,0.0,0.0,- - -,- - -,- - -,- - -,- - -,- - -,- - -,לא פעיל," *** כלל תמר מט""ח",126,86.2%,493.9,"375,763.7",0.59%,0.45%,,,0.80%,-1.70%,-0.49%
"שיעור דמי ניהול
ממוצע לשנת
2017",89.3%,-0.4,179.6,0.61%,0.05%,0.07,-0.19,1.68%,-6.79%,-2.41%,, *** כלל תמר מניות,127,86.2%,493.9,"375,763.7",0.59%,0.45%,,,0.80%,-1.70%,-0.49%
"שיעור דמי ניהול
ממוצע לשנת
2017",99.8%,2.3,304.9,0.54%,0.03%,0.14,-0.52,-0.12%,0.06%,0.03%,, *** כלל תמר שקלי טווח קצר,128,86.2%,493.9,"375,763.7",0.59%,0.45%,,,0.80%,-1.70%,-0.49%
