TKUFA2,Textbox59,Textbox66,Textbox67
 סיכום פעילות גמל לחודש 03/2010,        (במיליוני ש''ח),קופת גמל היא מכשיר חיסכון לטווח בינוני וארוך ומומלץ מאד לבחון את ביצועי הקופה לאורך זמן ולא לאורך חודשים בודדים,הנתונים המוצגים באתר דווחו על ידי הגופים המדווחים ובאחריותם

Textbox65,Textbox77,Textbox78,Textbox83,Textbox84,Textbox103,Textbox85,Textbox86,Textbox87,Textbox88,Textbox89,Textbox90,SHM2,ID2,Textbox105,Textbox92,Textbox93,Textbox94,Textbox104,Textbox106,Textbox107,Textbox108,Textbox98,Textbox99
"שיעור דמי ניהול
ממוצע לשנת
2017",76.3%,-45.7,"10,140.2",0.70%,0.61%,0.51,-0.13,-0.24%,4.29%,1.88%,," *** הראל אג""ח עד 25% מניות ",101,84.3%,66.3,"289,073.9",0.59%,0.45%,,,0.34%,3.85%,1.77%
"שיעור דמי ניהול
ממוצע לשנת
2017",75.8%,-4.7,"1,563.7",- - -,- - -,0.58,0.16,0.60%,4.54%,2.09%,לא פעיל, *** אקסלנס גמל פלטינום,102,84.3%,66.3,"289,073.9",0.59%,0.45%,,,0.34%,3.85%,1.77%
"שיעור דמי ניהול
ממוצע לשנת
2017",82.9%,-25.4,"3,766.3",0.70%,0.61%,0.85,1.20,1.20%,4.33%,1.93%,, *** מיטב דש גמל לבני  50-60,103,84.3%,66.3,"289,073.9",0.59%,0.45%,,,0.34%,3.85%,1.77%
"שיעור דמי ניהול
ממוצע לשנת
2017",80.6%,-0.4,77.8,- - -,- - -,0.53,-0.11,-0.36%,3.66%,1.33%,לא פעיל,ישיר המלאכה,105,84.3%,66.3,"289,073.9",0.59%,0.45%,,,0.34%,3.85%,1.77%
"שיעור דמי ניהול
ממוצע לשנת
2017",80.9%,-66.8,"20,289.3",- - -,- - -,0.64,0.63,0.36%,4.06%,2.11%,לא פעיל, *** פסגות גדיש כללי,106,84.3%,66.3,"289,073.9",0.59%,0.45%,,,0.34%,3.85%,1.77%
"שיעור דמי ניהול
ממוצע לשנת
2017",80.2%,2.2,464.7,0.58%,0.00%,0.71,-0.04,1.56%,3.15%,1.18%,," *** הלמן-אלדובי בר-יציב אג""ח עד 25% במניות",107,84.3%,66.3,"289,073.9",0.59%,0.45%,,,0.34%,3.85%,1.77%
"שיעור דמי ניהול
ממוצע לשנת
2017",88.7%,0.2,24.7,- - -,- - -,0.04,-0.27,-5.28%,1.69%,3.95%,לא פעיל, *** להיט מניות,109,84.3%,66.3,"289,073.9",0.59%,0.45%,,,0.34%,3.85%,1.77%
"שיעור דמי ניהול
ממוצע לשנת
2017",78.4%,-7.8,748.5,- - -,- - -,0.52,0.11,-0.48%,4.30%,1.82%,לא פעיל, *** מיטב מירון,111,84.3%,66.3,"289,073.9",0.59%,0.45%,,,0.34%,3.85%,1.77%
"שיעור דמי ניהול
ממוצע לשנת
2017",79.6%,-12.2,"2,183.0",- - -,- - -,0.16,-0.75,-2.64%,4.22%,2.09%,לא פעיל, *** פסגות קרן אור,113,84.3%,66.3,"289,073.9",0.59%,0.45%,,,0.34%,3.85%,1.77%
"שיעור דמי ניהול
ממוצע לשנת
2017",89.8%,0.5,16.6,- - -,- - -,0.73,0.21,0.48%,2.55%,1.47%,לא פעיל,אי.בי.אי שחר,114,84.3%,66.3,"289,073.9",0.59%,0.45%,,,0.34%,3.85%,1.77%
