TKUFA2,Textbox59,Textbox66,Textbox67
 סיכום פעילות גמל לחודש 03/2016,        (במיליוני ש''ח),קופת גמל היא מכשיר חיסכון לטווח בינוני וארוך ומומלץ מאד לבחון את ביצועי הקופה לאורך זמן ולא לאורך חודשים בודדים,הנתונים המוצגים באתר דווחו על ידי הגופים המדווחים ובאחריותם

Textbox65,Textbox77,Textbox78,Textbox83,Textbox84,Textbox103,Textbox85,Textbox86,Textbox87,Textbox88,Textbox89,Textbox90,SHM2,ID2,Textbox105,Textbox92,Textbox93,Textbox94,Textbox104,Textbox106,Textbox107,Textbox108,Textbox98,Textbox99
"שיעור דמי ניהול
ממוצע לשנת
2017",77.5%,-49.1,"11,776.4",0.70%,0.61%,0.71,0.82,2.04%,-0.02%,1.56%,," *** הראל אג""ח עד 25% מניות ",101,86.1%,778.4,"380,456.3",0.59%,0.45%,,,0.81%,-0.59%,1.12%
"שיעור דמי ניהול
ממוצע לשנת
2017",81.6%,-6.3,"5,159.0",0.70%,0.61%,0.62,0.18,1.08%,-0.86%,0.93%,, *** מיטב דש גמל לבני  50-60,103,86.1%,778.4,"380,456.3",0.59%,0.45%,,,0.81%,-0.59%,1.12%
"שיעור דמי ניהול
ממוצע לשנת
2017",83.5%,-3.1,434.6,0.58%,0.00%,0.61,-0.25,0.96%,0.07%,1.00%,," *** הלמן-אלדובי בר-יציב אג""ח עד 25% במניות",107,86.1%,778.4,"380,456.3",0.59%,0.45%,,,0.81%,-0.59%,1.12%
"שיעור דמי ניהול
ממוצע לשנת
2017",89.8%,5.8,"1,300.3",0.58%,0.04%,0.88,-0.05,-0.48%,0.67%,-0.07%,," *** כלל תמר אג""ח ",117,86.1%,778.4,"380,456.3",0.59%,0.45%,,,0.81%,-0.59%,1.12%
"שיעור דמי ניהול
ממוצע לשנת
2017",88.2%,-4.4,112.7,0.51%,- - -,0.43,-0.54,-0.12%,-0.09%,1.41%,,אנליסט קופה מרכזית לפיצויים מסלול כללי,118,86.1%,778.4,"380,456.3",0.59%,0.45%,,,0.81%,-0.59%,1.12%
"שיעור דמי ניהול
ממוצע לשנת
2017",82.2%,-2.8,703.1,0.73%,0.32%,0.75,0.62,0.96%,-0.42%,0.66%,,מנורה מבטחים יותר מסלול ד,119,86.1%,778.4,"380,456.3",0.59%,0.45%,,,0.81%,-0.59%,1.12%
"שיעור דמי ניהול
ממוצע לשנת
2017",97.0%,-0.3,74.0,0.45%,- - -,- - -,- - -,- - -,- - -,- - -,,מיטב דש ביטחון מבטיח תשואה 4.5%,120,86.1%,778.4,"380,456.3",0.59%,0.45%,,,0.81%,-0.59%,1.12%
"שיעור דמי ניהול
ממוצע לשנת
2017",89.8%,-34.8,"1,652.3",0.54%,0.08%,0.62,-0.22,-0.24%,1.03%,0.12%,, *** כלל תמר מדד,124,86.1%,778.4,"380,456.3",0.59%,0.45%,,,0.81%,-0.59%,1.12%
"שיעור דמי ניהול
ממוצע לשנת
2017",89.0%,0.8,186.2,0.61%,0.05%,0.16,-0.11,2.04%,-3.74%,3.27%,, *** כלל תמר מניות,127,86.1%,778.4,"380,456.3",0.59%,0.45%,,,0.81%,-0.59%,1.12%
"שיעור דמי ניהול
ממוצע לשנת
2017",99.8%,-4.3,300.4,0.54%,0.03%,0.20,-0.60,-0.12%,0.05%,-0.01%,, *** כלל תמר שקלי טווח קצר,128,86.1%,778.4,"380,456.3",0.59%,0.45%,,,0.81%,-0.59%,1.12%
"שיעור דמי ניהול
ממוצע לשנת
2017",91.0%,-0.9,107.5,0.68%,- - -,0.46,-0.62,-0.24%,-0.96%,1.51%,,** שובל,130,86.1%,778.4,"380,456.3",0.59%,0.45%,,,0.81%,-0.59%,1.12%
"שיעור דמי ניהול
ממוצע לשנת
2017",82.2%,-8.9,"2,778.1",0.96%,- - -,0.71,0.28,1.92%,-1.23%,1.07%,, *** הלמן-אלדובי השתלמות כללי,132,86.1%,778.4,"380,456.3",0.59%,0.45%,,,0.81%,-0.59%,1.12%
"שיעור דמי ניהול
ממוצע לשנת
2017",91.3%,-0.1,111.9,0.54%,- - -,0.61,-0.01,0.24%,-1.10%,0.91%,,פסגות שיא פיצויים כללי,150,86.1%,778.4,"380,456.3",0.59%,0.45%,,,0.81%,-0.59%,1.12%
"שיעור דמי ניהול
ממוצע לשנת
2017",90.1%,0.5,688.8,0.65%,- - -,0.90,-0.03,-0.36%,0.69%,-0.03%,,כלל ברזל,152,86.1%,778.4,"380,456.3",0.59%,0.45%,,,0.81%,-0.59%,1.12%
"שיעור דמי ניהול
ממוצע לשנת
2017",78.1%,65.6,"3,306.7",0.82%,- - -,0.68,0.79,2.04%,-0.40%,1.74%,,הראל השתלמות כללי,154,86.1%,778.4,"380,456.3",0.59%,0.45%,,,0.81%,-0.59%,1.12%
"שיעור דמי ניהול
ממוצע לשנת
2017",83.0%,-0.9,190.6,0.71%,- - -,0.61,0.33,1.68%,-0.24%,1.81%,,"הראל קמ""פ מסלול כללי ",155,86.1%,778.4,"380,456.3",0.59%,0.45%,,,0.81%,-0.59%,1.12%
"שיעור דמי ניהול
ממוצע לשנת
2017",89.6%,0.8,327.5,0.79%,- - -,0.87,-0.14,-0.36%,1.09%,0.44%,," *** מגדל השתלמות אג""ח",199,86.1%,778.4,"380,456.3",0.59%,0.45%,,,0.81%,-0.59%,1.12%
"שיעור דמי ניהול
ממוצע לשנת
2017",90.2%,-1.0,100.4,0.65%,0.29%,0.50,0.09,-1.92%,-2.30%,-0.11%,,"פסגות גדיש חו""ל",205,86.1%,778.4,"380,456.3",0.59%,0.45%,,,0.81%,-0.59%,1.12%
"שיעור דמי ניהול
ממוצע לשנת
2017",88.7%,-4.6,"2,398.6",0.64%,0.23%,0.94,0.06,-0.36%,-0.05%,0.46%,," *** אקסלנס גמל אג""ח עד 15% מניות",211,86.1%,778.4,"380,456.3",0.59%,0.45%,,,0.81%,-0.59%,1.12%
"שיעור דמי ניהול
ממוצע לשנת
2017",91.2%,-1.5,369.5,0.50%,- - -,0.35,-0.83,-0.36%,-0.64%,1.24%,לא פעיל," *** ** אוניברסיטת ת""א - מסלול כללי",218,86.1%,778.4,"380,456.3",0.59%,0.45%,,,0.81%,-0.59%,1.12%
"שיעור דמי ניהול
ממוצע לשנת
2017",88.1%,-1.1,59.9,0.64%,- - -,0.45,-0.52,0.36%,-1.24%,0.90%,,אלמוג,219,86.1%,778.4,"380,456.3",0.59%,0.45%,,,0.81%,-0.59%,1.12%
"שיעור דמי ניהול
ממוצע לשנת
2017",88.9%,-12.5,"1,029.4",0.58%,0.56%,1.27,0.04,0.24%,0.66%,-0.09%,," *** מיטב דש גמל אג""ח ללא מניות",223,86.1%,778.4,"380,456.3",0.59%,0.45%,,,0.81%,-0.59%,1.12%
"שיעור דמי ניהול
ממוצע לשנת
2017",89.1%,-0.9,"6,302.6",0.00%,- - -,0.60,-0.18,0.24%,-0.80%,1.31%,, *** ** קופת התגמולים של עובדי בנק לאומי,229,86.1%,778.4,"380,456.3",0.59%,0.45%,,,0.81%,-0.59%,1.12%
"שיעור דמי ניהול
ממוצע לשנת
2017",90.6%,-8.5,"1,737.9",0.19%,- - -,0.79,0.08,-0.24%,0.06%,1.04%,,"** בל""ד",233,86.1%,778.4,"380,456.3",0.59%,0.45%,,,0.81%,-0.59%,1.12%
"שיעור דמי ניהול
ממוצע לשנת
2017",86.8%,-8.1,"1,068.3",0.70%,- - -,0.65,0.19,0.60%,-0.83%,0.85%,,פסגות פיצויים כללי,237,86.1%,778.4,"380,456.3",0.59%,0.45%,,,0.81%,-0.59%,1.12%
"שיעור דמי ניהול
ממוצע לשנת
2017",84.1%,-30.4,734.7,0.81%,- - -,0.44,-0.54,0.84%,-1.25%,0.98%,, *** דיסקונט לפיצויים,239,86.1%,778.4,"380,456.3",0.59%,0.45%,,,0.81%,-0.59%,1.12%
"שיעור דמי ניהול
ממוצע לשנת
2017",85.9%,-14.0,"1,626.8",0.55%,- - -,0.44,-0.54,0.84%,-1.50%,0.91%,,כלל פיצויים למעסיק,241,86.1%,778.4,"380,456.3",0.59%,0.45%,,,0.81%,-0.59%,1.12%
"שיעור דמי ניהול
ממוצע לשנת
2017",86.8%,-3.6,654.8,0.89%,- - -,0.64,0.07,-0.24%,-0.42%,1.47%,, *** אקסלנס מרכזית לפיצויים,242,86.1%,778.4,"380,456.3",0.59%,0.45%,,,0.81%,-0.59%,1.12%
"שיעור דמי ניהול
ממוצע לשנת
2017",82.4%,-109.0,"13,560.9",0.65%,0.34%,0.52,0,1.32%,-1.17%,1.07%,," *** אג""ח עד 255 מניות ",253,86.1%,778.4,"380,456.3",0.59%,0.45%,,,0.81%,-0.59%,1.12%
"שיעור דמי ניהול
ממוצע לשנת
2017",81.9%,-43.7,"3,496.8",0.75%,1.43%,0.77,0.63,2.40%,-1.18%,1.08%,, *** הלמן-אלדובי בר-יציב ישראל,257,86.1%,778.4,"380,456.3",0.59%,0.45%,,,0.81%,-0.59%,1.12%
"שיעור דמי ניהול
ממוצע לשנת
2017",79.1%,-1.2,209.9,0.00%,0.00%,0.98,0.48,2.04%,-0.88%,0.76%,, *** הלמן-אלדובי בר-יציב כללי (לשעבר קופת פקידי מרכנתיל דיסקונט),259,86.1%,778.4,"380,456.3",0.59%,0.45%,,,0.81%,-0.59%,1.12%
"שיעור דמי ניהול
ממוצע לשנת
2017",82.3%,-0.2,236.3,0.68%,0.10%,0.56,0.16,0.72%,-0.63%,1.30%,,מנורה מבטחים אמיר כללי,260,86.1%,778.4,"380,456.3",0.59%,0.45%,,,0.81%,-0.59%,1.12%
"שיעור דמי ניהול
ממוצע לשנת
2017",85.4%,-2.5,255.7,0.91%,- - -,0.95,0.36,1.68%,-0.96%,0.45%,, *** הלמן-אלדובי פיצויים כללי,262,86.1%,778.4,"380,456.3",0.59%,0.45%,,,0.81%,-0.59%,1.12%
"שיעור דמי ניהול
ממוצע לשנת
2017",83.2%,-8.5,"3,846.2",0.33%,- - -,0.54,0.07,1.32%,-1.47%,0.99%,,בר,263,86.1%,778.4,"380,456.3",0.59%,0.45%,,,0.81%,-0.59%,1.12%
"שיעור דמי ניהול
ממוצע לשנת
2017",92.1%,34.3,"1,158.8",0.59%,0.26%,0.89,0.14,0.36%,-0.17%,0.55%,,פסגות גדיש אגח עד 20% מניות,270,86.1%,778.4,"380,456.3",0.59%,0.45%,,,0.81%,-0.59%,1.12%
"שיעור דמי ניהול
ממוצע לשנת
2017",90.8%,2.5,384.9,0.21%,- - -,0.55,-0.44,0.24%,-1.13%,1.16%,,** מישור,282,86.1%,778.4,"380,456.3",0.59%,0.45%,,,0.81%,-0.59%,1.12%
"שיעור דמי ניהול
ממוצע לשנת
2017",90.8%,-0.5,486.1,0.12%,- - -,0.45,-0.89,-0.12%,-0.89%,1.12%,,** מורים וגננות - מסלול כללי,284,86.1%,778.4,"380,456.3",0.59%,0.45%,,,0.81%,-0.59%,1.12%
"שיעור דמי ניהול
ממוצע לשנת
2017",90.4%,2.0,480.4,0.12%,- - -,0.47,-0.75,0.00%,-0.89%,1.15%,,** מורים תיכוניים - מסלול כללי,285,86.1%,778.4,"380,456.3",0.59%,0.45%,,,0.81%,-0.59%,1.12%
"שיעור דמי ניהול
ממוצע לשנת
2017",82.9%,-4.8,"2,189.9",0.61%,- - -,0.56,-0.06,0.24%,-1.06%,1.35%,,** אומגה קרן השתלמות מסלול כללי,286,86.1%,778.4,"380,456.3",0.59%,0.45%,,,0.81%,-0.59%,1.12%
"שיעור דמי ניהול
ממוצע לשנת
2017",90.9%,-10.1,"3,151.3",0.21%,- - -,0.44,-0.85,-0.24%,-1.16%,1.16%,,** קרן השתלמות לאקדמאים במדעי החברה והרוח מסלול כללי,288,86.1%,778.4,"380,456.3",0.59%,0.45%,,,0.81%,-0.59%,1.12%
"שיעור דמי ניהול
ממוצע לשנת
2017",87.2%,1.1,181.2,0.33%,- - -,0.50,-0.81,0.48%,-0.84%,1.13%,,** קרן השתלמות לעובדי בנק ישראל,289,86.1%,778.4,"380,456.3",0.59%,0.45%,,,0.81%,-0.59%,1.12%
"שיעור דמי ניהול
ממוצע לשנת
2017",91.6%,-6.6,"2,554.1",0.20%,- - -,0.53,-0.67,0.24%,-1.04%,1.00%,,** הנדסאים וטכנאים - מסלול כללי,290,86.1%,778.4,"380,456.3",0.59%,0.45%,,,0.81%,-0.59%,1.12%
"שיעור דמי ניהול
ממוצע לשנת
2017",89.1%,-1.0,462.8,0.39%,- - -,0.50,-0.58,0.12%,-1.12%,1.23%,,** השתלמות משפטנים,292,86.1%,778.4,"380,456.3",0.59%,0.45%,,,0.81%,-0.59%,1.12%
"שיעור דמי ניהול
ממוצע לשנת
2017",89.5%,-4.4,442.5,0.40%,- - -,0.52,-0.43,0.00%,-0.88%,1.40%,,** ק.ס.מ,293,86.1%,778.4,"380,456.3",0.59%,0.45%,,,0.81%,-0.59%,1.12%
"שיעור דמי ניהול
ממוצע לשנת
2017",90.8%,0.9,303.6,0.44%,- - -,0.47,-0.53,-0.24%,-1.20%,1.34%,,** השתלמות שופטים,294,86.1%,778.4,"380,456.3",0.59%,0.45%,,,0.81%,-0.59%,1.12%
"שיעור דמי ניהול
ממוצע לשנת
2017",90.1%,-0.5,195.9,0.66%,- - -,0.47,-0.52,0.00%,-1.43%,0.99%,,** ק.ה.ר,295,86.1%,778.4,"380,456.3",0.59%,0.45%,,,0.81%,-0.59%,1.12%
"שיעור דמי ניהול
ממוצע לשנת
2017",87.5%,-5.8,777.8,0.54%,- - -,0.47,-0.60,0.00%,-1.21%,1.27%,,** מינהל-השתלמות - כללי,299,86.1%,778.4,"380,456.3",0.59%,0.45%,,,0.81%,-0.59%,1.12%
"שיעור דמי ניהול
ממוצע לשנת
2017",87.3%,-1.2,77.9,0.44%,0.00%,0.51,-0.62,0.72%,-0.88%,1.23%,,** נייר אמריקאי,328,86.1%,778.4,"380,456.3",0.59%,0.45%,,,0.81%,-0.59%,1.12%
"שיעור דמי ניהול
ממוצע לשנת
2017",85.1%,-1.4,847.9,0.18%,- - -,1.14,0.10,0.36%,0.57%,0.24%,,** שיבולת-תגמולים,372,86.1%,778.4,"380,456.3",0.59%,0.45%,,,0.81%,-0.59%,1.12%
"שיעור דמי ניהול
ממוצע לשנת
2017",91.1%,-1.3,669.6,0.33%,- - -,0.45,-0.91,-0.12%,-0.82%,1.31%,,** ק.ל.ע מסלול כללי,378,86.1%,778.4,"380,456.3",0.59%,0.45%,,,0.81%,-0.59%,1.12%
"שיעור דמי ניהול
ממוצע לשנת
2017",90.5%,-9.5,"2,310.4",0.34%,- - -,0.59,-0.17,0.12%,-0.76%,1.48%,,** עובדי מדינה - כללי,382,86.1%,778.4,"380,456.3",0.59%,0.45%,,,0.81%,-0.59%,1.12%
"שיעור דמי ניהול
ממוצע לשנת
2017",94.0%,-0.9,178.4,0.61%,- - -,0.82,-0.08,-1.20%,0.01%,0.48%,, *** אקסלנס מרכזית לפיצויים עד 15% מניות,384,86.1%,778.4,"380,456.3",0.59%,0.45%,,,0.81%,-0.59%,1.12%
