TKUFA2,Textbox59,Textbox66,Textbox67
 סיכום פעילות גמל לחודש 01/2016,        (במיליוני ש''ח),קופת גמל היא מכשיר חיסכון לטווח בינוני וארוך ומומלץ מאד לבחון את ביצועי הקופה לאורך זמן ולא לאורך חודשים בודדים,הנתונים המוצגים באתר דווחו על ידי הגופים המדווחים ובאחריותם

Textbox65,Textbox77,Textbox78,Textbox83,Textbox84,Textbox103,Textbox85,Textbox86,Textbox87,Textbox88,Textbox89,Textbox90,SHM2,ID2,Textbox105,Textbox92,Textbox93,Textbox94,Textbox104,Textbox106,Textbox107,Textbox108,Textbox98,Textbox99
"שיעור דמי ניהול
ממוצע לשנת
2017",77.1%,-44.7,"11,763.2",0.70%,0.61%,0.64,0.60,2.04%,-1.22%,-1.22%,," *** הראל אג""ח עד 25% מניות ",101,86.0%,213.4,"377,309.3",0.59%,0.45%,,,0.86%,-1.21%,-1.21%
"שיעור דמי ניהול
ממוצע לשנת
2017",82.1%,-13.7,"5,163.4",0.70%,0.61%,0.59,0.21,1.08%,-1.30%,-1.30%,, *** מיטב דש גמל לבני  50-60,103,86.0%,213.4,"377,309.3",0.59%,0.45%,,,0.86%,-1.21%,-1.21%
"שיעור דמי ניהול
ממוצע לשנת
2017",83.6%,-9.0,437.9,0.58%,0.00%,0.54,-0.38,0.84%,-0.76%,-0.76%,," *** הלמן-אלדובי בר-יציב אג""ח עד 25% במניות",107,86.0%,213.4,"377,309.3",0.59%,0.45%,,,0.86%,-1.21%,-1.21%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,,,- - -,- - -,- - -,- - -,- - -,- - -,- - -,לא פעיל,הגומל מסלול כללי,115,86.0%,213.4,"377,309.3",0.59%,0.45%,,,0.86%,-1.21%,-1.21%
"שיעור דמי ניהול
ממוצע לשנת
2017",89.3%,-8.4,"1,292.6",0.58%,0.04%,0.82,-0.04,-0.36%,0.42%,0.42%,," *** כלל תמר אג""ח ",117,86.0%,213.4,"377,309.3",0.59%,0.45%,,,0.86%,-1.21%,-1.21%
"שיעור דמי ניהול
ממוצע לשנת
2017",89.0%,-0.5,119.1,0.51%,- - -,0.36,-0.69,-0.24%,-1.03%,-1.03%,,אנליסט קופה מרכזית לפיצויים מסלול כללי,118,86.0%,213.4,"377,309.3",0.59%,0.45%,,,0.86%,-1.21%,-1.21%
"שיעור דמי ניהול
ממוצע לשנת
2017",81.6%,-2.9,689.2,0.73%,0.32%,0.71,0.65,0.96%,-0.88%,-0.88%,,מנורה מבטחים יותר מסלול ד,119,86.0%,213.4,"377,309.3",0.59%,0.45%,,,0.86%,-1.21%,-1.21%
"שיעור דמי ניהול
ממוצע לשנת
2017",97.1%,-0.4,74.4,0.45%,- - -,- - -,- - -,- - -,- - -,- - -,,מיטב דש ביטחון מבטיח תשואה 4.5%,120,86.0%,213.4,"377,309.3",0.59%,0.45%,,,0.86%,-1.21%,-1.21%
"שיעור דמי ניהול
ממוצע לשנת
2017",90.1%,-29.8,"1,706.6",0.54%,0.08%,0.52,-0.28,-0.24%,0.26%,0.26%,, *** כלל תמר מדד,124,86.0%,213.4,"377,309.3",0.59%,0.45%,,,0.86%,-1.21%,-1.21%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,0.0,0.0,- - -,- - -,0.15,-0.24,-4.80%,0.00%,0.00%,לא פעיל," *** כלל תמר מט""ח",126,86.0%,213.4,"377,309.3",0.59%,0.45%,,,0.86%,-1.21%,-1.21%
