TKUFA2,Textbox59,Textbox66,Textbox67
 סיכום פעילות גמל לחודש 07/2017,        (במיליוני ש''ח),קופת גמל היא מכשיר חיסכון לטווח בינוני וארוך ומומלץ מאד לבחון את ביצועי הקופה לאורך זמן ולא לאורך חודשים בודדים,הנתונים המוצגים באתר דווחו על ידי הגופים המדווחים ובאחריותם

Textbox65,Textbox77,Textbox78,Textbox83,Textbox84,Textbox103,Textbox85,Textbox86,Textbox87,Textbox88,Textbox89,Textbox90,SHM2,ID2,Textbox105,Textbox92,Textbox93,Textbox94,Textbox104,Textbox106,Textbox107,Textbox108,Textbox98,Textbox99
"שיעור דמי ניהול
ממוצע לשנת
2017",77.2%,-37.3,"11,541.0",0.70%,0.61%,1.31,0.54,2.28%,3.73%,1.07%,," *** הראל אג""ח עד 25% מניות ",101,85.8%,"1,485.3","426,926.2",0.59%,0.45%,,,1.68%,3.80%,1.12%
"שיעור דמי ניהול
ממוצע לשנת
2017",81.5%,-14.5,"6,641.2",0.70%,0.61%,1.31,0.62,2.04%,3.92%,1.16%,, *** מיטב דש גמל לבני  50-60,103,85.8%,"1,485.3","426,926.2",0.59%,0.45%,,,1.68%,3.80%,1.12%
"שיעור דמי ניהול
ממוצע לשנת
2017",85.8%,17.9,605.3,0.58%,0.00%,1.26,-0.38,1.68%,3.27%,1.17%,," *** הלמן-אלדובי בר-יציב אג""ח עד 25% במניות",107,85.8%,"1,485.3","426,926.2",0.59%,0.45%,,,1.68%,3.80%,1.12%
"שיעור דמי ניהול
ממוצע לשנת
2017",87.8%,-29.6,"1,140.9",0.58%,0.04%,0.83,-0.83,-0.72%,2.16%,0.81%,," *** כלל תמר אג""ח ",117,85.8%,"1,485.3","426,926.2",0.59%,0.45%,,,1.68%,3.80%,1.12%
"שיעור דמי ניהול
ממוצע לשנת
2017",87.7%,-0.6,99.3,0.51%,- - -,1.30,0.56,1.68%,4.83%,1.15%,,אנליסט קופה מרכזית לפיצויים מסלול כללי,118,85.8%,"1,485.3","426,926.2",0.59%,0.45%,,,1.68%,3.80%,1.12%
"שיעור דמי ניהול
ממוצע לשנת
2017",85.0%,13.9,865.4,0.73%,0.32%,1.38,0.19,2.04%,3.04%,0.89%,,מנורה מבטחים יותר מסלול ד,119,85.8%,"1,485.3","426,926.2",0.59%,0.45%,,,1.68%,3.80%,1.12%
"שיעור דמי ניהול
ממוצע לשנת
2017",97.6%,0.0,75.4,0.45%,- - -,- - -,- - -,- - -,- - -,- - -,,מיטב דש ביטחון מבטיח תשואה 4.5%,120,85.8%,"1,485.3","426,926.2",0.59%,0.45%,,,1.68%,3.80%,1.12%
"שיעור דמי ניהול
ממוצע לשנת
2017",88.7%,-39.3,"1,239.8",0.54%,0.08%,0.54,-1.07,-0.48%,1.86%,0.41%,, *** כלל תמר מדד,124,85.8%,"1,485.3","426,926.2",0.59%,0.45%,,,1.68%,3.80%,1.12%
"שיעור דמי ניהול
ממוצע לשנת
2017",91.1%,1.2,199.2,0.61%,0.05%,0.95,0.72,5.04%,8.25%,1.84%,, *** כלל תמר מניות,127,85.8%,"1,485.3","426,926.2",0.59%,0.45%,,,1.68%,3.80%,1.12%
"שיעור דמי ניהול
ממוצע לשנת
2017",99.7%,-6.2,227.5,0.54%,0.03%,-0.41,-1.24,-0.24%,0.14%,0.02%,, *** כלל תמר שקלי טווח קצר,128,85.8%,"1,485.3","426,926.2",0.59%,0.45%,,,1.68%,3.80%,1.12%
"שיעור דמי ניהול
ממוצע לשנת
2017",90.0%,-0.6,96.9,0.68%,- - -,1,-0.73,0.72%,3.33%,1.03%,,** שובל,130,85.8%,"1,485.3","426,926.2",0.59%,0.45%,,,1.68%,3.80%,1.12%
"שיעור דמי ניהול
ממוצע לשנת
2017",76.9%,-23.3,"2,527.1",0.96%,- - -,1.25,-0.30,1.92%,3.66%,1.31%,, *** הלמן-אלדובי השתלמות כללי,132,85.8%,"1,485.3","426,926.2",0.59%,0.45%,,,1.68%,3.80%,1.12%
"שיעור דמי ניהול
ממוצע לשנת
2017",91.6%,3.7,123.7,0.54%,- - -,1.19,-0.06,1.44%,4.09%,1.11%,,פסגות שיא פיצויים כללי,150,85.8%,"1,485.3","426,926.2",0.59%,0.45%,,,1.68%,3.80%,1.12%
"שיעור דמי ניהול
ממוצע לשנת
2017",88.2%,-11.6,573.6,0.65%,- - -,0.84,-0.84,-0.60%,2.15%,0.88%,,כלל ברזל,152,85.8%,"1,485.3","426,926.2",0.59%,0.45%,,,1.68%,3.80%,1.12%
"שיעור דמי ניהול
ממוצע לשנת
2017",78.7%,96.0,"4,754.2",0.82%,- - -,1.34,1.26,2.64%,4.50%,1.17%,,הראל השתלמות כללי,154,85.8%,"1,485.3","426,926.2",0.59%,0.45%,,,1.68%,3.80%,1.12%
"שיעור דמי ניהול
ממוצע לשנת
2017",81.3%,0.3,174.3,0.71%,- - -,1.19,0.29,1.92%,4.40%,1.20%,,"הראל קמ""פ מסלול כללי ",155,85.8%,"1,485.3","426,926.2",0.59%,0.45%,,,1.68%,3.80%,1.12%
"שיעור דמי ניהול
ממוצע לשנת
2017",88.6%,-5.5,289.4,0.79%,- - -,1,-0.81,-0.36%,2.48%,0.72%,," *** מגדל השתלמות אג""ח",199,85.8%,"1,485.3","426,926.2",0.59%,0.45%,,,1.68%,3.80%,1.12%
"שיעור דמי ניהול
ממוצע לשנת
2017",92.2%,0.6,107.2,0.65%,0.29%,0.45,-0.38,-1.32%,-0.01%,3.14%,,"פסגות גדיש חו""ל",205,85.8%,"1,485.3","426,926.2",0.59%,0.45%,,,1.68%,3.80%,1.12%
"שיעור דמי ניהול
ממוצע לשנת
2017",83.5%,-29.7,"2,185.3",0.64%,0.23%,1.21,-0.69,0.12%,2.76%,1.18%,," *** אקסלנס גמל אג""ח עד 15% מניות",211,85.8%,"1,485.3","426,926.2",0.59%,0.45%,,,1.68%,3.80%,1.12%
"שיעור דמי ניהול
ממוצע לשנת
2017",91.7%,-2.8,339.3,0.50%,- - -,0.85,-1.04,0.48%,3.11%,0.91%,לא פעיל," *** ** אוניברסיטת ת""א - מסלול כללי",218,85.8%,"1,485.3","426,926.2",0.59%,0.45%,,,1.68%,3.80%,1.12%
"שיעור דמי ניהול
ממוצע לשנת
2017",88.6%,-0.1,54.8,0.64%,- - -,1.08,-0.26,1.44%,4.04%,1.38%,,אלמוג,219,85.8%,"1,485.3","426,926.2",0.59%,0.45%,,,1.68%,3.80%,1.12%
"שיעור דמי ניהול
ממוצע לשנת
2017",87.5%,-16.0,972.0,0.58%,0.56%,1.21,-0.74,0.12%,2.04%,0.73%,," *** מיטב דש גמל אג""ח ללא מניות",223,85.8%,"1,485.3","426,926.2",0.59%,0.45%,,,1.68%,3.80%,1.12%
"שיעור דמי ניהול
ממוצע לשנת
2017",87.2%,-6.1,"6,614.8",0.00%,- - -,1.22,0.23,1.56%,4.03%,0.96%,, *** ** קופת התגמולים של עובדי בנק לאומי,229,85.8%,"1,485.3","426,926.2",0.59%,0.45%,,,1.68%,3.80%,1.12%
"שיעור דמי ניהול
ממוצע לשנת
2017",90.4%,-10.5,"1,501.3",0.19%,- - -,1.07,-0.94,0.00%,3.34%,0.83%,,"** בל""ד",233,85.8%,"1,485.3","426,926.2",0.59%,0.45%,,,1.68%,3.80%,1.12%
"שיעור דמי ניהול
ממוצע לשנת
2017",88.3%,-1.9,"1,080.8",0.70%,- - -,1.23,-0.30,1.56%,3.48%,1.16%,,פסגות פיצויים כללי,237,85.8%,"1,485.3","426,926.2",0.59%,0.45%,,,1.68%,3.80%,1.12%
"שיעור דמי ניהול
ממוצע לשנת
2017",84.0%,-11.4,622.5,0.81%,- - -,1.12,-0.04,1.68%,4.34%,1.19%,, *** דיסקונט לפיצויים,239,85.8%,"1,485.3","426,926.2",0.59%,0.45%,,,1.68%,3.80%,1.12%
