TKUFA2,Textbox59,Textbox66,Textbox67
 סיכום פעילות גמל לחודש 01/2010,        (במיליוני ש''ח),קופת גמל היא מכשיר חיסכון לטווח בינוני וארוך ומומלץ מאד לבחון את ביצועי הקופה לאורך זמן ולא לאורך חודשים בודדים,הנתונים המוצגים באתר דווחו על ידי הגופים המדווחים ובאחריותם

Textbox65,Textbox77,Textbox78,Textbox83,Textbox84,Textbox103,Textbox85,Textbox86,Textbox87,Textbox88,Textbox89,Textbox90,SHM2,ID2,Textbox105,Textbox92,Textbox93,Textbox94,Textbox104,Textbox106,Textbox107,Textbox108,Textbox98,Textbox99
"שיעור דמי ניהול
ממוצע לשנת
2017",76.4%,-67.0,"9,938.9",0.70%,0.61%,0.42,-0.13,-0.12%,1.03%,1.03%,," *** הראל אג""ח עד 25% מניות ",101,84.2%,-307.9,"281,305.7",0.59%,0.45%,,,0.31%,0.76%,0.76%
"שיעור דמי ניהול
ממוצע לשנת
2017",75.8%,-4.7,"1,526.0",- - -,- - -,0.46,0.06,0.60%,0.86%,0.86%,לא פעיל, *** אקסלנס גמל פלטינום,102,84.2%,-307.9,"281,305.7",0.59%,0.45%,,,0.31%,0.76%,0.76%
"שיעור דמי ניהול
ממוצע לשנת
2017",82.1%,-27.6,"3,685.0",0.70%,0.61%,0.72,1.11,1.08%,0.62%,0.62%,, *** מיטב דש גמל לבני  50-60,103,84.2%,-307.9,"281,305.7",0.59%,0.45%,,,0.31%,0.76%,0.76%
"שיעור דמי ניהול
ממוצע לשנת
2017",79.3%,-1.3,76.6,- - -,- - -,0.44,-0.01,-0.36%,0.79%,0.79%,לא פעיל,ישיר המלאכה,105,84.2%,-307.9,"281,305.7",0.59%,0.45%,,,0.31%,0.76%,0.76%
"שיעור דמי ניהול
ממוצע לשנת
2017",81.5%,-94.8,"19,797.5",- - -,- - -,0.54,0.57,0.36%,0.58%,0.58%,לא פעיל, *** פסגות גדיש כללי,106,84.2%,-307.9,"281,305.7",0.59%,0.45%,,,0.31%,0.76%,0.76%
"שיעור דמי ניהול
ממוצע לשנת
2017",80.4%,1.1,452.8,0.58%,0.00%,0.62,0.10,1.56%,0.94%,0.94%,," *** הלמן-אלדובי בר-יציב אג""ח עד 25% במניות",107,84.2%,-307.9,"281,305.7",0.59%,0.45%,,,0.31%,0.76%,0.76%
"שיעור דמי ניהול
ממוצע לשנת
2017",88.2%,0.5,22.9,- - -,- - -,-0.03,-0.34,-4.08%,-3.64%,-3.64%,לא פעיל, *** להיט מניות,109,84.2%,-307.9,"281,305.7",0.59%,0.45%,,,0.31%,0.76%,0.76%
"שיעור דמי ניהול
ממוצע לשנת
2017",77.2%,-11.0,738.6,- - -,- - -,0.42,0.07,-0.36%,0.78%,0.78%,לא פעיל, *** מיטב מירון,111,84.2%,-307.9,"281,305.7",0.59%,0.45%,,,0.31%,0.76%,0.76%
"שיעור דמי ניהול
ממוצע לשנת
2017",79.9%,-18.6,"2,132.2",- - -,- - -,0.07,-0.80,-2.64%,0.65%,0.65%,לא פעיל, *** פסגות קרן אור,113,84.2%,-307.9,"281,305.7",0.59%,0.45%,,,0.31%,0.76%,0.76%
"שיעור דמי ניהול
ממוצע לשנת
2017",89.4%,0.0,15.7,- - -,- - -,0.65,0.40,0.48%,0.34%,0.34%,לא פעיל,אי.בי.אי שחר,114,84.2%,-307.9,"281,305.7",0.59%,0.45%,,,0.31%,0.76%,0.76%
"שיעור דמי ניהול
ממוצע לשנת
2017",89.0%,-3.7,783.7,- - -,- - -,0.73,0.16,0.84%,0.26%,0.26%,לא פעיל, *** ** הגומל מסלול כללי,115,84.2%,-307.9,"281,305.7",0.59%,0.45%,,,0.31%,0.76%,0.76%
"שיעור דמי ניהול
ממוצע לשנת
2017",89.6%,15.1,638.0,0.58%,0.04%,1.07,0.20,0.84%,1.60%,1.60%,," *** כלל תמר אג""ח ",117,84.2%,-307.9,"281,305.7",0.59%,0.45%,,,0.31%,0.76%,0.76%
"שיעור דמי ניהול
ממוצע לשנת
2017",79.3%,-6.6,134.5,0.51%,- - -,0.47,0.36,0.72%,3.19%,3.19%,,אנליסט קופה מרכזית לפיצויים מסלול כללי,118,84.2%,-307.9,"281,305.7",0.59%,0.45%,,,0.31%,0.76%,0.76%
"שיעור דמי ניהול
ממוצע לשנת
2017",82.2%,-8.3,722.4,0.73%,0.32%,0.44,0.06,-0.60%,1.00%,1.00%,,מנורה מבטחים יותר מסלול ד,119,84.2%,-307.9,"281,305.7",0.59%,0.45%,,,0.31%,0.76%,0.76%
"שיעור דמי ניהול
ממוצע לשנת
2017",96.0%,-1.0,63.5,0.45%,- - -,- - -,- - -,- - -,- - -,- - -,,מיטב דש ביטחון מבטיח תשואה 4.5%,120,84.2%,-307.9,"281,305.7",0.59%,0.45%,,,0.31%,0.76%,0.76%
"שיעור דמי ניהול
ממוצע לשנת
2017",85.5%,-0.1,21.4,- - -,- - -,0.70,1.04,1.44%,1.03%,1.03%,לא פעיל,ישיר תוחלת,121,84.2%,-307.9,"281,305.7",0.59%,0.45%,,,0.31%,0.76%,0.76%
"שיעור דמי ניהול
ממוצע לשנת
2017",82.1%,-0.2,191.4,- - -,- - -,0.56,0.63,1.20%,0.85%,0.85%,לא פעיל, *** אקסלנס גמולה,123,84.2%,-307.9,"281,305.7",0.59%,0.45%,,,0.31%,0.76%,0.76%
"שיעור דמי ניהול
ממוצע לשנת
2017",90.4%,1.2,"1,215.4",0.54%,0.08%,1.08,0.26,0.84%,1.14%,1.14%,, *** כלל תמר מדד,124,84.2%,-307.9,"281,305.7",0.59%,0.45%,,,0.31%,0.76%,0.76%
"שיעור דמי ניהול
ממוצע לשנת
2017",87.8%,21.3,635.7,- - -,- - -,0.49,0.39,0.12%,0.53%,0.53%,לא פעיל, *** אשכולות כללי,125,84.2%,-307.9,"281,305.7",0.59%,0.45%,,,0.31%,0.76%,0.76%
"שיעור דמי ניהול
ממוצע לשנת
2017",92.1%,0.1,25.2,- - -,- - -,-0.24,-0.57,1.20%,-1.78%,-1.78%,לא פעיל," *** כלל תמר מט""ח",126,84.2%,-307.9,"281,305.7",0.59%,0.45%,,,0.31%,0.76%,0.76%
"שיעור דמי ניהול
ממוצע לשנת
2017",88.0%,1.8,142.2,0.61%,0.05%,0.31,0.24,-0.24%,-0.09%,-0.09%,, *** כלל תמר מניות,127,84.2%,-307.9,"281,305.7",0.59%,0.45%,,,0.31%,0.76%,0.76%
"שיעור דמי ניהול
ממוצע לשנת
2017",100.0%,-33.3,628.7,0.54%,0.03%,1.29,-0.39,0.24%,0.18%,0.18%,, *** כלל תמר שקלי טווח קצר,128,84.2%,-307.9,"281,305.7",0.59%,0.45%,,,0.31%,0.76%,0.76%
"שיעור דמי ניהול
ממוצע לשנת
2017",78.3%,-0.7,21.4,- - -,- - -,0.32,-0.94,-1.08%,0.93%,0.93%,לא פעיל, *** ** יבול,129,84.2%,-307.9,"281,305.7",0.59%,0.45%,,,0.31%,0.76%,0.76%
"שיעור דמי ניהול
ממוצע לשנת
2017",87.8%,0.4,127.7,0.68%,- - -,0.53,-0.18,-0.12%,0.34%,0.34%,,** שובל,130,84.2%,-307.9,"281,305.7",0.59%,0.45%,,,0.31%,0.76%,0.76%
"שיעור דמי ניהול
ממוצע לשנת
2017",80.9%,-6.2,557.0,0.96%,- - -,0.36,-0.40,-0.24%,0.87%,0.87%,, *** הלמן-אלדובי השתלמות כללי,132,84.2%,-307.9,"281,305.7",0.59%,0.45%,,,0.31%,0.76%,0.76%
"שיעור דמי ניהול
ממוצע לשנת
2017",81.6%,-5.2,143.9,- - -,- - -,0.49,-0.13,-0.36%,0.63%,0.63%,לא פעיל,** ישיר מניפה,133,84.2%,-307.9,"281,305.7",0.59%,0.45%,,,0.31%,0.76%,0.76%
"שיעור דמי ניהול
ממוצע לשנת
2017",77.3%,-0.4,95.4,- - -,- - -,0.55,0.44,0.96%,1.51%,1.51%,לא פעיל, *** דש קפיטל גמל זהב,135,84.2%,-307.9,"281,305.7",0.59%,0.45%,,,0.31%,0.76%,0.76%
"שיעור דמי ניהול
ממוצע לשנת
2017",78.1%,0.6,137.9,- - -,- - -,0.49,0.26,0.48%,1.62%,1.62%,לא פעיל, *** דש קפיטל גמל,136,84.2%,-307.9,"281,305.7",0.59%,0.45%,,,0.31%,0.76%,0.76%
"שיעור דמי ניהול
ממוצע לשנת
2017",78.7%,-0.9,670.0,- - -,- - -,0.50,0.30,0.36%,1.43%,1.43%,לא פעיל, *** דש קפיטל השתלמות,137,84.2%,-307.9,"281,305.7",0.59%,0.45%,,,0.31%,0.76%,0.76%
"שיעור דמי ניהול
ממוצע לשנת
2017",83.6%,5.0,193.8,- - -,- - -,0.69,0.96,2.04%,0.90%,0.90%,לא פעיל, *** דש קפיטל-פיצויים,138,84.2%,-307.9,"281,305.7",0.59%,0.45%,,,0.31%,0.76%,0.76%
"שיעור דמי ניהול
ממוצע לשנת
2017",79.8%,-0.9,43.1,- - -,- - -,0.60,0.95,0.96%,1.09%,1.09%,לא פעיל, *** ** כלל דגש,139,84.2%,-307.9,"281,305.7",0.59%,0.45%,,,0.31%,0.76%,0.76%
"שיעור דמי ניהול
ממוצע לשנת
2017",83.4%,-0.1,168.3,- - -,- - -,0.23,-0.17,0.96%,1.45%,1.45%,לא פעיל, *** תגמולים,143,84.2%,-307.9,"281,305.7",0.59%,0.45%,,,0.31%,0.76%,0.76%
"שיעור דמי ניהול
ממוצע לשנת
2017",81.8%,-1.3,211.5,- - -,- - -,0.23,-0.17,0.96%,1.47%,1.47%,לא פעיל, *** הלמן-אלדובי השתלמות,145,84.2%,-307.9,"281,305.7",0.59%,0.45%,,,0.31%,0.76%,0.76%
"שיעור דמי ניהול
ממוצע לשנת
2017",88.1%,-1.6,530.3,- - -,- - -,0.76,-0.24,0.84%,0.47%,0.47%,לא פעיל, *** חריש,146,84.2%,-307.9,"281,305.7",0.59%,0.45%,,,0.31%,0.76%,0.76%
