TKUFA2,Textbox59,Textbox66,Textbox67
 סיכום פעילות גמל לחודש 10/2001,        (במיליוני ש''ח),קופת גמל היא מכשיר חיסכון לטווח בינוני וארוך ומומלץ מאד לבחון את ביצועי הקופה לאורך זמן ולא לאורך חודשים בודדים,הנתונים המוצגים באתר דווחו על ידי הגופים המדווחים ובאחריותם

Textbox65,Textbox77,Textbox78,Textbox83,Textbox84,Textbox103,Textbox85,Textbox86,Textbox87,Textbox88,Textbox89,Textbox90,SHM2,ID2,Textbox105,Textbox92,Textbox93,Textbox94,Textbox104,Textbox106,Textbox107,Textbox108,Textbox98,Textbox99
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-38.7,"9,792.1",0.70%,0.61%,- - -,- - -,- - -,2.87%,0.38%,," *** הראל אג""ח עד 25% מניות ",101,,-252.9,"161,554.7",0.59%,0.45%,,,,2.62%,0.34%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-2.7,"1,154.4",- - -,- - -,- - -,- - -,- - -,2.29%,0.37%,לא פעיל, *** אקסלנס גמל פלטינום,102,,-252.9,"161,554.7",0.59%,0.45%,,,,2.62%,0.34%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-10.0,"3,672.7",0.70%,0.61%,- - -,- - -,- - -,2.15%,0.28%,, *** מיטב דש גמל לבני  50-60,103,,-252.9,"161,554.7",0.59%,0.45%,,,,2.62%,0.34%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-15.0,"2,398.1",- - -,- - -,- - -,- - -,- - -,2.63%,0.74%,לא פעיל,פסגות צור,104,,-252.9,"161,554.7",0.59%,0.45%,,,,2.62%,0.34%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-1.1,137.4,- - -,- - -,- - -,- - -,- - -,0.27%,0.05%,לא פעיל,ישיר המלאכה,105,,-252.9,"161,554.7",0.59%,0.45%,,,,2.62%,0.34%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-61.2,"15,036.9",- - -,- - -,- - -,- - -,- - -,1.06%,0.42%,לא פעיל, *** פסגות גדיש כללי,106,,-252.9,"161,554.7",0.59%,0.45%,,,,2.62%,0.34%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-10.5,480.9,0.58%,0.00%,- - -,- - -,- - -,0.17%,0.27%,," *** הלמן-אלדובי בר-יציב אג""ח עד 25% במניות",107,,-252.9,"161,554.7",0.59%,0.45%,,,,2.62%,0.34%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-3.1,199.4,- - -,- - -,- - -,- - -,- - -,- - -,- - -,לא פעיל,** נדבכים,108,,-252.9,"161,554.7",0.59%,0.45%,,,,2.62%,0.34%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-0.4,5.3,- - -,- - -,- - -,- - -,- - -,-6.01%,0.80%,לא פעיל, *** להיט מניות,109,,-252.9,"161,554.7",0.59%,0.45%,,,,2.62%,0.34%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,0.0,47.9,- - -,- - -,- - -,- - -,- - -,2.66%,0.50%,לא פעיל,** ויתקין,110,,-252.9,"161,554.7",0.59%,0.45%,,,,2.62%,0.34%
