TKUFA2,Textbox59,Textbox66,Textbox67
 סיכום פעילות גמל לחודש 11/2001,        (במיליוני ש''ח),קופת גמל היא מכשיר חיסכון לטווח בינוני וארוך ומומלץ מאד לבחון את ביצועי הקופה לאורך זמן ולא לאורך חודשים בודדים,הנתונים המוצגים באתר דווחו על ידי הגופים המדווחים ובאחריותם

Textbox65,Textbox77,Textbox78,Textbox83,Textbox84,Textbox103,Textbox85,Textbox86,Textbox87,Textbox88,Textbox89,Textbox90,SHM2,ID2,Textbox105,Textbox92,Textbox93,Textbox94,Textbox104,Textbox106,Textbox107,Textbox108,Textbox98,Textbox99
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-27.6,"9,912.7",0.70%,0.61%,- - -,- - -,- - -,4.49%,1.58%,," *** הראל אג""ח עד 25% מניות ",101,,178.1,"163,812.1",0.59%,0.45%,,,,4.15%,1.48%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-0.3,"1,170.4",- - -,- - -,- - -,- - -,- - -,3.83%,1.51%,לא פעיל, *** אקסלנס גמל פלטינום,102,,178.1,"163,812.1",0.59%,0.45%,,,,4.15%,1.48%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-1.3,"3,723.2",0.70%,0.61%,- - -,- - -,- - -,3.60%,1.42%,, *** מיטב דש גמל לבני  50-60,103,,178.1,"163,812.1",0.59%,0.45%,,,,4.15%,1.48%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-8.6,"2,429.7",- - -,- - -,- - -,- - -,- - -,4.44%,1.76%,לא פעיל,פסגות צור,104,,178.1,"163,812.1",0.59%,0.45%,,,,4.15%,1.48%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-0.6,138.7,- - -,- - -,- - -,- - -,- - -,1.79%,1.51%,לא פעיל,ישיר המלאכה,105,,178.1,"163,812.1",0.59%,0.45%,,,,4.15%,1.48%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-36.0,"15,247.4",- - -,- - -,- - -,- - -,- - -,2.80%,1.73%,לא פעיל, *** פסגות גדיש כללי,106,,178.1,"163,812.1",0.59%,0.45%,,,,4.15%,1.48%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-4.8,483.7,0.58%,0.00%,- - -,- - -,- - -,1.81%,1.64%,," *** הלמן-אלדובי בר-יציב אג""ח עד 25% במניות",107,,178.1,"163,812.1",0.59%,0.45%,,,,4.15%,1.48%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,0.3,201.7,- - -,- - -,- - -,- - -,- - -,- - -,- - -,לא פעיל,** נדבכים,108,,178.1,"163,812.1",0.59%,0.45%,,,,4.15%,1.48%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-0.1,5.3,- - -,- - -,- - -,- - -,- - -,-3.19%,3.00%,לא פעיל, *** להיט מניות,109,,178.1,"163,812.1",0.59%,0.45%,,,,4.15%,1.48%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-0.2,48.4,- - -,- - -,- - -,- - -,- - -,3.94%,1.24%,לא פעיל,** ויתקין,110,,178.1,"163,812.1",0.59%,0.45%,,,,4.15%,1.48%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-5.2,928.0,- - -,- - -,- - -,- - -,- - -,1.86%,1.54%,לא פעיל, *** מיטב מירון,111,,178.1,"163,812.1",0.59%,0.45%,,,,4.15%,1.48%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-0.2,148.3,- - -,- - -,- - -,- - -,- - -,4.64%,1.63%,לא פעיל,הראל רימון,112,,178.1,"163,812.1",0.59%,0.45%,,,,4.15%,1.48%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-8.1,"2,384.4",- - -,- - -,- - -,- - -,- - -,3.41%,1.84%,לא פעיל, *** פסגות קרן אור,113,,178.1,"163,812.1",0.59%,0.45%,,,,4.15%,1.48%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,0.0,24.7,- - -,- - -,- - -,- - -,- - -,4.39%,1.09%,לא פעיל,אי.בי.אי שחר,114,,178.1,"163,812.1",0.59%,0.45%,,,,4.15%,1.48%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,0.3,529.6,- - -,- - -,- - -,- - -,- - -,4.34%,1.41%,לא פעיל, *** ** הגומל מסלול כללי,115,,178.1,"163,812.1",0.59%,0.45%,,,,4.15%,1.48%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,0.0,2.6,- - -,- - -,- - -,- - -,- - -,1.46%,1.23%,לא פעיל,** סוכני הבטוח,116,,178.1,"163,812.1",0.59%,0.45%,,,,4.15%,1.48%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,0.1,5.7,0.58%,0.04%,- - -,- - -,- - -,8.57%,0.45%,," *** כלל תמר אג""ח ",117,,178.1,"163,812.1",0.59%,0.45%,,,,4.15%,1.48%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,0.0,6.6,0.51%,- - -,- - -,- - -,- - -,5.25%,2.63%,,אנליסט קופה מרכזית לפיצויים מסלול כללי,118,,178.1,"163,812.1",0.59%,0.45%,,,,4.15%,1.48%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,1.1,522.9,0.73%,0.32%,- - -,- - -,- - -,3.46%,1.55%,,מנורה מבטחים יותר מסלול ד,119,,178.1,"163,812.1",0.59%,0.45%,,,,4.15%,1.48%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,0.1,51.8,0.45%,- - -,- - -,- - -,- - -,- - -,- - -,,מיטב דש ביטחון מבטיח תשואה 4.5%,120,,178.1,"163,812.1",0.59%,0.45%,,,,4.15%,1.48%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,0.0,28.4,- - -,- - -,- - -,- - -,- - -,1.75%,1.45%,לא פעיל,ישיר תוחלת,121,,178.1,"163,812.1",0.59%,0.45%,,,,4.15%,1.48%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-0.9,99.6,- - -,- - -,- - -,- - -,- - -,4.00%,1.17%,לא פעיל,מנורה גמל פלס,122,,178.1,"163,812.1",0.59%,0.45%,,,,4.15%,1.48%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,0.5,89.9,- - -,- - -,- - -,- - -,- - -,2.07%,2.07%,לא פעיל, *** אקסלנס גמולה,123,,178.1,"163,812.1",0.59%,0.45%,,,,4.15%,1.48%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,6.3,244.2,0.54%,0.08%,- - -,- - -,- - -,9.25%,0.49%,, *** כלל תמר מדד,124,,178.1,"163,812.1",0.59%,0.45%,,,,4.15%,1.48%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,0.6,40.8,- - -,- - -,- - -,- - -,- - -,6.32%,0.77%,לא פעיל, *** אשכולות כללי,125,,178.1,"163,812.1",0.59%,0.45%,,,,4.15%,1.48%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-0.3,24.4,- - -,- - -,- - -,- - -,- - -,6.33%,-1.14%,לא פעיל," *** כלל תמר מט""ח",126,,178.1,"163,812.1",0.59%,0.45%,,,,4.15%,1.48%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-0.4,27.6,0.61%,0.05%,- - -,- - -,- - -,-2.28%,3.18%,, *** כלל תמר מניות,127,,178.1,"163,812.1",0.59%,0.45%,,,,4.15%,1.48%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-0.2,25.3,0.54%,0.03%,- - -,- - -,- - -,2.32%,1.59%,, *** כלל תמר שקלי טווח קצר,128,,178.1,"163,812.1",0.59%,0.45%,,,,4.15%,1.48%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,0.0,18.5,- - -,- - -,- - -,- - -,- - -,3.71%,1.62%,לא פעיל, *** ** יבול,129,,178.1,"163,812.1",0.59%,0.45%,,,,4.15%,1.48%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,0.7,65.9,0.68%,- - -,- - -,- - -,- - -,6.34%,1.16%,,** שובל,130,,178.1,"163,812.1",0.59%,0.45%,,,,4.15%,1.48%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,5.0,383.7,0.96%,- - -,- - -,- - -,- - -,3.77%,1.43%,, *** הלמן-אלדובי השתלמות כללי,132,,178.1,"163,812.1",0.59%,0.45%,,,,4.15%,1.48%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,0.0,163.9,- - -,- - -,- - -,- - -,- - -,3.90%,1.28%,לא פעיל,** ישיר מניפה,133,,178.1,"163,812.1",0.59%,0.45%,,,,4.15%,1.48%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,1.2,21.1,- - -,- - -,- - -,- - -,- - -,6.62%,1.45%,לא פעיל, *** דש קפיטל גמל זהב,135,,178.1,"163,812.1",0.59%,0.45%,,,,4.15%,1.48%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,0.7,19.0,- - -,- - -,- - -,- - -,- - -,6.97%,1.57%,לא פעיל, *** דש קפיטל גמל,136,,178.1,"163,812.1",0.59%,0.45%,,,,4.15%,1.48%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,6.3,125.7,- - -,- - -,- - -,- - -,- - -,6.73%,1.44%,לא פעיל, *** דש קפיטל השתלמות,137,,178.1,"163,812.1",0.59%,0.45%,,,,4.15%,1.48%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,5.6,25.4,- - -,- - -,- - -,- - -,- - -,6.89%,1.57%,לא פעיל, *** דש קפיטל-פיצויים,138,,178.1,"163,812.1",0.59%,0.45%,,,,4.15%,1.48%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-0.1,30.8,- - -,- - -,- - -,- - -,- - -,2.79%,1.58%,לא פעיל, *** ** כלל דגש,139,,178.1,"163,812.1",0.59%,0.45%,,,,4.15%,1.48%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,0.0,16.0,- - -,- - -,- - -,- - -,- - -,5.05%,1.91%,לא פעיל,מבטחים-פיצויים,140,,178.1,"163,812.1",0.59%,0.45%,,,,4.15%,1.48%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,0.1,19.2,- - -,- - -,- - -,- - -,- - -,-7.68%,-0.73%,לא פעיל,הלמן-אלדובי ברק,142,,178.1,"163,812.1",0.59%,0.45%,,,,4.15%,1.48%
