TKUFA2,Textbox59,Textbox66,Textbox67
 סיכום פעילות גמל לחודש 01/1999,        (במיליוני ש''ח),קופת גמל היא מכשיר חיסכון לטווח בינוני וארוך ומומלץ מאד לבחון את ביצועי הקופה לאורך זמן ולא לאורך חודשים בודדים,הנתונים המוצגים באתר דווחו על ידי הגופים המדווחים ובאחריותם

Textbox65,Textbox77,Textbox78,Textbox83,Textbox84,Textbox103,Textbox85,Textbox86,Textbox87,Textbox88,Textbox89,Textbox90,SHM2,ID2,Textbox105,Textbox92,Textbox93,Textbox94,Textbox104,Textbox106,Textbox107,Textbox108,Textbox98,Textbox99
"שיעור דמי ניהול
ממוצע לשנת
2017",90.0%,-51.6,"10,002.8",0.70%,0.61%,- - -,- - -,- - -,-0.24%,-0.24%,," *** הראל אג""ח עד 25% מניות ",101,93.6%,-167.8,"138,936.8",0.59%,0.45%,,,,-0.20%,-0.20%
"שיעור דמי ניהול
ממוצע לשנת
2017",84.9%,-3.9,"1,018.6",- - -,- - -,- - -,- - -,- - -,-0.27%,-0.27%,לא פעיל, *** אקסלנס גמל פלטינום,102,93.6%,-167.8,"138,936.8",0.59%,0.45%,,,,-0.20%,-0.20%
"שיעור דמי ניהול
ממוצע לשנת
2017",90.1%,-12.5,"3,373.1",0.70%,0.61%,- - -,- - -,- - -,-0.14%,-0.14%,, *** מיטב דש גמל לבני  50-60,103,93.6%,-167.8,"138,936.8",0.59%,0.45%,,,,-0.20%,-0.20%
"שיעור דמי ניהול
ממוצע לשנת
2017",96.9%,-21.2,"2,599.3",- - -,- - -,- - -,- - -,- - -,-0.31%,-0.31%,לא פעיל,פסגות צור,104,93.6%,-167.8,"138,936.8",0.59%,0.45%,,,,-0.20%,-0.20%
"שיעור דמי ניהול
ממוצע לשנת
2017",100.0%,-0.9,176.2,- - -,- - -,- - -,- - -,- - -,-0.29%,-0.29%,לא פעיל,ישיר המלאכה,105,93.6%,-167.8,"138,936.8",0.59%,0.45%,,,,-0.20%,-0.20%
"שיעור דמי ניהול
ממוצע לשנת
2017",88.3%,-30.2,"13,968.6",- - -,- - -,- - -,- - -,- - -,-0.20%,-0.20%,לא פעיל, *** פסגות גדיש כללי,106,93.6%,-167.8,"138,936.8",0.59%,0.45%,,,,-0.20%,-0.20%
"שיעור דמי ניהול
ממוצע לשנת
2017",88.6%,-4.2,576.3,0.58%,0.00%,- - -,- - -,- - -,-0.04%,-0.04%,," *** הלמן-אלדובי בר-יציב אג""ח עד 25% במניות",107,93.6%,-167.8,"138,936.8",0.59%,0.45%,,,,-0.20%,-0.20%
"שיעור דמי ניהול
ממוצע לשנת
2017",97.4%,-0.5,211.1,- - -,- - -,- - -,- - -,- - -,- - -,- - -,לא פעיל,** נדבכים,108,93.6%,-167.8,"138,936.8",0.59%,0.45%,,,,-0.20%,-0.20%
"שיעור דמי ניהול
ממוצע לשנת
2017",99.9%,0.0,1.3,- - -,- - -,- - -,- - -,- - -,-0.42%,-0.42%,לא פעיל, *** להיט מניות,109,93.6%,-167.8,"138,936.8",0.59%,0.45%,,,,-0.20%,-0.20%
"שיעור דמי ניהול
ממוצע לשנת
2017",100.0%,-0.8,47.7,- - -,- - -,- - -,- - -,- - -,-0.04%,-0.04%,לא פעיל,** ויתקין,110,93.6%,-167.8,"138,936.8",0.59%,0.45%,,,,-0.20%,-0.20%
"שיעור דמי ניהול
ממוצע לשנת
2017",95.4%,-5.8,"1,042.9",- - -,- - -,- - -,- - -,- - -,-0.26%,-0.26%,לא פעיל, *** מיטב מירון,111,93.6%,-167.8,"138,936.8",0.59%,0.45%,,,,-0.20%,-0.20%
"שיעור דמי ניהול
ממוצע לשנת
2017",85.8%,-0.5,136.1,- - -,- - -,- - -,- - -,- - -,-0.45%,-0.45%,לא פעיל,הראל רימון,112,93.6%,-167.8,"138,936.8",0.59%,0.45%,,,,-0.20%,-0.20%
"שיעור דמי ניהול
ממוצע לשנת
2017",88.3%,-1.9,"2,158.7",- - -,- - -,- - -,- - -,- - -,-0.28%,-0.28%,לא פעיל, *** פסגות קרן אור,113,93.6%,-167.8,"138,936.8",0.59%,0.45%,,,,-0.20%,-0.20%
"שיעור דמי ניהול
ממוצע לשנת
2017",80.3%,-0.9,28.2,- - -,- - -,- - -,- - -,- - -,- - -,- - -,לא פעיל,אי.בי.אי שחר,114,93.6%,-167.8,"138,936.8",0.59%,0.45%,,,,-0.20%,-0.20%
"שיעור דמי ניהול
ממוצע לשנת
2017",93.3%,0.1,506.2,- - -,- - -,- - -,- - -,- - -,-0.18%,-0.18%,לא פעיל, *** ** הגומל מסלול כללי,115,93.6%,-167.8,"138,936.8",0.59%,0.45%,,,,-0.20%,-0.20%
"שיעור דמי ניהול
ממוצע לשנת
2017",100.0%,0.0,3.0,- - -,- - -,- - -,- - -,- - -,0.25%,0.25%,לא פעיל,** סוכני הבטוח,116,93.6%,-167.8,"138,936.8",0.59%,0.45%,,,,-0.20%,-0.20%
"שיעור דמי ניהול
ממוצע לשנת
2017",99.3%,-0.2,8.3,0.58%,0.04%,- - -,- - -,- - -,0.03%,0.03%,," *** כלל תמר אג""ח ",117,93.6%,-167.8,"138,936.8",0.59%,0.45%,,,,-0.20%,-0.20%
"שיעור דמי ניהול
ממוצע לשנת
2017",100.0%,-0.3,3.7,0.51%,- - -,- - -,- - -,- - -,-0.41%,-0.41%,,אנליסט קופה מרכזית לפיצויים מסלול כללי,118,93.6%,-167.8,"138,936.8",0.59%,0.45%,,,,-0.20%,-0.20%
"שיעור דמי ניהול
ממוצע לשנת
2017",95.4%,1.9,448.6,0.73%,0.32%,- - -,- - -,- - -,-0.31%,-0.31%,,מנורה מבטחים יותר מסלול ד,119,93.6%,-167.8,"138,936.8",0.59%,0.45%,,,,-0.20%,-0.20%
"שיעור דמי ניהול
ממוצע לשנת
2017",100.0%,0.3,39.9,0.45%,- - -,- - -,- - -,- - -,- - -,- - -,,מיטב דש ביטחון מבטיח תשואה 4.5%,120,93.6%,-167.8,"138,936.8",0.59%,0.45%,,,,-0.20%,-0.20%
"שיעור דמי ניהול
ממוצע לשנת
2017",100.0%,-0.3,31.2,- - -,- - -,- - -,- - -,- - -,-0.09%,-0.09%,לא פעיל,ישיר תוחלת,121,93.6%,-167.8,"138,936.8",0.59%,0.45%,,,,-0.20%,-0.20%
"שיעור דמי ניהול
ממוצע לשנת
2017",94.2%,-0.8,119.0,- - -,- - -,- - -,- - -,- - -,-0.04%,-0.04%,לא פעיל,מנורה גמל פלס,122,93.6%,-167.8,"138,936.8",0.59%,0.45%,,,,-0.20%,-0.20%
"שיעור דמי ניהול
ממוצע לשנת
2017",99.4%,-0.5,64.7,- - -,- - -,- - -,- - -,- - -,-0.57%,-0.57%,לא פעיל, *** אקסלנס גמולה,123,93.6%,-167.8,"138,936.8",0.59%,0.45%,,,,-0.20%,-0.20%
"שיעור דמי ניהול
ממוצע לשנת
2017",100.0%,2.9,79.6,0.54%,0.08%,- - -,- - -,- - -,-0.34%,-0.34%,, *** כלל תמר מדד,124,93.6%,-167.8,"138,936.8",0.59%,0.45%,,,,-0.20%,-0.20%
"שיעור דמי ניהול
ממוצע לשנת
2017",100.0%,0.2,12.8,- - -,- - -,- - -,- - -,- - -,- - -,- - -,לא פעיל, *** אשכולות כללי,125,93.6%,-167.8,"138,936.8",0.59%,0.45%,,,,-0.20%,-0.20%
"שיעור דמי ניהול
ממוצע לשנת
2017",100.0%,0.0,7.2,- - -,- - -,- - -,- - -,- - -,- - -,- - -,לא פעיל," *** כלל תמר מט""ח",126,93.6%,-167.8,"138,936.8",0.59%,0.45%,,,,-0.20%,-0.20%
"שיעור דמי ניהול
ממוצע לשנת
2017",100.0%,-1.5,6.7,0.61%,0.05%,- - -,- - -,- - -,-0.34%,-0.34%,, *** כלל תמר מניות,127,93.6%,-167.8,"138,936.8",0.59%,0.45%,,,,-0.20%,-0.20%
"שיעור דמי ניהול
ממוצע לשנת
2017",100.0%,0.6,10.7,0.54%,0.03%,- - -,- - -,- - -,0.09%,0.09%,, *** כלל תמר שקלי טווח קצר,128,93.6%,-167.8,"138,936.8",0.59%,0.45%,,,,-0.20%,-0.20%
"שיעור דמי ניהול
ממוצע לשנת
2017",100.0%,0.3,5.5,- - -,- - -,- - -,- - -,- - -,-0.38%,-0.38%,לא פעיל, *** ** יבול,129,93.6%,-167.8,"138,936.8",0.59%,0.45%,,,,-0.20%,-0.20%
"שיעור דמי ניהול
ממוצע לשנת
2017",100.0%,0.7,32.2,0.68%,- - -,- - -,- - -,- - -,0.07%,0.07%,,** שובל,130,93.6%,-167.8,"138,936.8",0.59%,0.45%,,,,-0.20%,-0.20%
"שיעור דמי ניהול
ממוצע לשנת
2017",100.0%,2.2,175.7,0.96%,- - -,- - -,- - -,- - -,-0.27%,-0.27%,, *** הלמן-אלדובי השתלמות כללי,132,93.6%,-167.8,"138,936.8",0.59%,0.45%,,,,-0.20%,-0.20%
"שיעור דמי ניהול
ממוצע לשנת
2017",100.0%,0.5,126.5,- - -,- - -,- - -,- - -,- - -,-0.17%,-0.17%,לא פעיל,** ישיר מניפה,133,93.6%,-167.8,"138,936.8",0.59%,0.45%,,,,-0.20%,-0.20%
"שיעור דמי ניהול
ממוצע לשנת
2017",100.0%,0.1,6.0,- - -,- - -,- - -,- - -,- - -,-0.58%,-0.58%,לא פעיל, *** דש קפיטל גמל זהב,135,93.6%,-167.8,"138,936.8",0.59%,0.45%,,,,-0.20%,-0.20%
"שיעור דמי ניהול
ממוצע לשנת
2017",100.0%,0.0,0.9,- - -,- - -,- - -,- - -,- - -,-0.16%,-0.16%,לא פעיל, *** דש קפיטל גמל,136,93.6%,-167.8,"138,936.8",0.59%,0.45%,,,,-0.20%,-0.20%
"שיעור דמי ניהול
ממוצע לשנת
2017",100.0%,0.6,18.2,- - -,- - -,- - -,- - -,- - -,-0.56%,-0.56%,לא פעיל, *** דש קפיטל השתלמות,137,93.6%,-167.8,"138,936.8",0.59%,0.45%,,,,-0.20%,-0.20%
"שיעור דמי ניהול
ממוצע לשנת
2017",100.0%,-0.1,6.9,- - -,- - -,- - -,- - -,- - -,-0.54%,-0.54%,לא פעיל, *** דש קפיטל-פיצויים,138,93.6%,-167.8,"138,936.8",0.59%,0.45%,,,,-0.20%,-0.20%
"שיעור דמי ניהול
ממוצע לשנת
2017",98.6%,-0.5,26.2,- - -,- - -,- - -,- - -,- - -,0.13%,0.13%,לא פעיל, *** ** כלל דגש,139,93.6%,-167.8,"138,936.8",0.59%,0.45%,,,,-0.20%,-0.20%
"שיעור דמי ניהול
ממוצע לשנת
2017",100.0%,-0.4,22.1,- - -,- - -,- - -,- - -,- - -,0.07%,0.07%,לא פעיל,מבטחים-פיצויים,140,93.6%,-167.8,"138,936.8",0.59%,0.45%,,,,-0.20%,-0.20%
"שיעור דמי ניהול
ממוצע לשנת
2017",99.2%,0.5,7.5,- - -,- - -,- - -,- - -,- - -,-1.11%,-1.11%,לא פעיל,הלמן-אלדובי ברק,142,93.6%,-167.8,"138,936.8",0.59%,0.45%,,,,-0.20%,-0.20%
"שיעור דמי ניהול
ממוצע לשנת
2017",97.2%,1.3,51.1,- - -,- - -,- - -,- - -,- - -,-0.38%,-0.38%,לא פעיל, *** תגמולים,143,93.6%,-167.8,"138,936.8",0.59%,0.45%,,,,-0.20%,-0.20%
"שיעור דמי ניהול
ממוצע לשנת
2017",99.6%,0.0,17.9,- - -,- - -,- - -,- - -,- - -,-0.25%,-0.25%,לא פעיל,הלמן-אלדובי לפיצויים,144,93.6%,-167.8,"138,936.8",0.59%,0.45%,,,,-0.20%,-0.20%
"שיעור דמי ניהול
ממוצע לשנת
2017",97.8%,2.3,42.6,- - -,- - -,- - -,- - -,- - -,-0.38%,-0.38%,לא פעיל, *** הלמן-אלדובי השתלמות,145,93.6%,-167.8,"138,936.8",0.59%,0.45%,,,,-0.20%,-0.20%
"שיעור דמי ניהול
ממוצע לשנת
2017",100.0%,4.1,171.7,- - -,- - -,- - -,- - -,- - -,0.18%,0.18%,לא פעיל, *** חריש,146,93.6%,-167.8,"138,936.8",0.59%,0.45%,,,,-0.20%,-0.20%
"שיעור דמי ניהול
ממוצע לשנת
2017",100.0%,0.7,31.0,- - -,- - -,- - -,- - -,- - -,0.19%,0.19%,לא פעיל, *** ערד,147,93.6%,-167.8,"138,936.8",0.59%,0.45%,,,,-0.20%,-0.20%
"שיעור דמי ניהול
ממוצע לשנת
2017",99.4%,0.0,3.8,- - -,- - -,- - -,- - -,- - -,-0.03%,-0.03%,לא פעיל,פסגות חרמון,148,93.6%,-167.8,"138,936.8",0.59%,0.45%,,,,-0.20%,-0.20%
"שיעור דמי ניהול
ממוצע לשנת
2017",100.0%,0.4,5.1,0.54%,- - -,- - -,- - -,- - -,0.53%,0.53%,,פסגות שיא פיצויים כללי,150,93.6%,-167.8,"138,936.8",0.59%,0.45%,,,,-0.20%,-0.20%
"שיעור דמי ניהול
ממוצע לשנת
2017",99.7%,0.2,7.1,- - -,- - -,- - -,- - -,- - -,0.26%,0.26%,לא פעיל,פסגות תבור,151,93.6%,-167.8,"138,936.8",0.59%,0.45%,,,,-0.20%,-0.20%
"שיעור דמי ניהול
ממוצע לשנת
2017",100.0%,0.0,4.9,0.65%,- - -,- - -,- - -,- - -,0.35%,0.35%,,כלל ברזל,152,93.6%,-167.8,"138,936.8",0.59%,0.45%,,,,-0.20%,-0.20%
"שיעור דמי ניהול
ממוצע לשנת
2017",100.0%,0.1,0.6,- - -,- - -,- - -,- - -,- - -,-0.31%,-0.31%,לא פעיל, *** הראל גמל לגילאי 50 עד 60,153,93.6%,-167.8,"138,936.8",0.59%,0.45%,,,,-0.20%,-0.20%
"שיעור דמי ניהול
ממוצע לשנת
2017",100.0%,0.3,18.3,0.82%,- - -,- - -,- - -,- - -,-0.56%,-0.56%,,הראל השתלמות כללי,154,93.6%,-167.8,"138,936.8",0.59%,0.45%,,,,-0.20%,-0.20%
"שיעור דמי ניהול
ממוצע לשנת
2017",100.0%,0.0,1.2,0.71%,- - -,- - -,- - -,- - -,-0.50%,-0.50%,,"הראל קמ""פ מסלול כללי ",155,93.6%,-167.8,"138,936.8",0.59%,0.45%,,,,-0.20%,-0.20%
"שיעור דמי ניהול
ממוצע לשנת
2017",100.0%,3.9,240.2,- - -,- - -,- - -,- - -,- - -,-0.08%,-0.08%,לא פעיל, *** ** קופת גמל הנדסאים מסלול כללי,157,93.6%,-167.8,"138,936.8",0.59%,0.45%,,,,-0.20%,-0.20%
