TKUFA2,Textbox59,Textbox66,Textbox67
 סיכום פעילות גמל לחודש 04/1999,        (במיליוני ש''ח),קופת גמל היא מכשיר חיסכון לטווח בינוני וארוך ומומלץ מאד לבחון את ביצועי הקופה לאורך זמן ולא לאורך חודשים בודדים,הנתונים המוצגים באתר דווחו על ידי הגופים המדווחים ובאחריותם

Textbox65,Textbox77,Textbox78,Textbox83,Textbox84,Textbox103,Textbox85,Textbox86,Textbox87,Textbox88,Textbox89,Textbox90,SHM2,ID2,Textbox105,Textbox92,Textbox93,Textbox94,Textbox104,Textbox106,Textbox107,Textbox108,Textbox98,Textbox99
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-273.9,"9,948.6",0.70%,0.61%,- - -,- - -,- - -,5.61%,2.08%,," *** הראל אג""ח עד 25% מניות ",101,,"-1,278.0","142,281.2",0.59%,0.45%,,,,4.70%,1.96%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-18.0,"1,023.5",- - -,- - -,- - -,- - -,- - -,4.57%,1.94%,לא פעיל, *** אקסלנס גמל פלטינום,102,,"-1,278.0","142,281.2",0.59%,0.45%,,,,4.70%,1.96%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-35.0,"3,420.2",0.70%,0.61%,- - -,- - -,- - -,4.35%,2.00%,, *** מיטב דש גמל לבני  50-60,103,,"-1,278.0","142,281.2",0.59%,0.45%,,,,4.70%,1.96%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-75.1,"2,560.8",- - -,- - -,- - -,- - -,- - -,5.18%,1.90%,לא פעיל,פסגות צור,104,,"-1,278.0","142,281.2",0.59%,0.45%,,,,4.70%,1.96%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-5.3,173.8,- - -,- - -,- - -,- - -,- - -,5.23%,2.11%,לא פעיל,ישיר המלאכה,105,,"-1,278.0","142,281.2",0.59%,0.45%,,,,4.70%,1.96%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-205.1,"14,157.5",- - -,- - -,- - -,- - -,- - -,5.32%,2.29%,לא פעיל, *** פסגות גדיש כללי,106,,"-1,278.0","142,281.2",0.59%,0.45%,,,,4.70%,1.96%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-6.9,573.9,0.58%,0.00%,- - -,- - -,- - -,4.42%,1.91%,," *** הלמן-אלדובי בר-יציב אג""ח עד 25% במניות",107,,"-1,278.0","142,281.2",0.59%,0.45%,,,,4.70%,1.96%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-1.2,211.4,- - -,- - -,- - -,- - -,- - -,- - -,- - -,לא פעיל,** נדבכים,108,,"-1,278.0","142,281.2",0.59%,0.45%,,,,4.70%,1.96%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,0.1,1.6,- - -,- - -,- - -,- - -,- - -,12.62%,3.60%,לא פעיל, *** להיט מניות,109,,"-1,278.0","142,281.2",0.59%,0.45%,,,,4.70%,1.96%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-0.7,47.6,- - -,- - -,- - -,- - -,- - -,3.48%,1.13%,לא פעיל,** ויתקין,110,,"-1,278.0","142,281.2",0.59%,0.45%,,,,4.70%,1.96%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-22.9,"1,039.4",- - -,- - -,- - -,- - -,- - -,5.12%,2.11%,לא פעיל, *** מיטב מירון,111,,"-1,278.0","142,281.2",0.59%,0.45%,,,,4.70%,1.96%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-2.1,136.6,- - -,- - -,- - -,- - -,- - -,4.52%,1.85%,לא פעיל,הראל רימון,112,,"-1,278.0","142,281.2",0.59%,0.45%,,,,4.70%,1.96%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-29.1,"2,201.4",- - -,- - -,- - -,- - -,- - -,4.99%,2.14%,לא פעיל, *** פסגות קרן אור,113,,"-1,278.0","142,281.2",0.59%,0.45%,,,,4.70%,1.96%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-1.2,26.9,- - -,- - -,- - -,- - -,- - -,- - -,- - -,לא פעיל,אי.בי.אי שחר,114,,"-1,278.0","142,281.2",0.59%,0.45%,,,,4.70%,1.96%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-4.2,515.4,- - -,- - -,- - -,- - -,- - -,3.83%,1.69%,לא פעיל, *** ** הגומל מסלול כללי,115,,"-1,278.0","142,281.2",0.59%,0.45%,,,,4.70%,1.96%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,0.0,3.2,- - -,- - -,- - -,- - -,- - -,4.73%,1.75%,לא פעיל,** סוכני הבטוח,116,,"-1,278.0","142,281.2",0.59%,0.45%,,,,4.70%,1.96%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,-0.5,7.0,0.58%,0.04%,- - -,- - -,- - -,1.69%,1.11%,," *** כלל תמר אג""ח ",117,,"-1,278.0","142,281.2",0.59%,0.45%,,,,4.70%,1.96%
"שיעור דמי ניהול
ממוצע לשנת
2017",- - -,0.0,3.6,0.51%,- - -,- - -,- - -,- - -,6.37%,2.88%,,אנליסט קופה מרכזית לפיצויים מסלול כללי,118,,"-1,278.0","142,281.2",0.59%,0.45%,,,,4.70%,1.96%
